;0;1;2;3;4;5;6;7;8;9
0;2396;611;1779;1953;404;1172;458;1576;1702;2267
1;333;2482;1325;244;100;1371;665;1903;132;314
2;2276;1624;2183;411;1837;1690;4;2183;2239;692
3;1754;1321;959;1491;819;1640;950;315;818;2427
4;1182;1329;264;1375;714;1692;342;1936;1154;478
5;1262;2072;602;1229;258;1307;1591;506;2300;1907
6;1956;572;253;830;1293;1556;1489;2041;2179;1585
7;358;2512;1154;1319;2240;2452;2225;642;719;678
8;1817;1224;1452;933;703;753;1137;2145;1501;1317
9;2026;1300;1450;30;263;1172;1653;115;1550;2360
10;961;31;57;970;1564;800;651;1649;51;551
11;1615;487;659;300;1831;1016;2386;307;267;837
12;1843;2060;229;1476;1002;1884;1327;2258;1798;248
13;1426;1347;932;1817;1333;1591;1863;1288;127;1587
14;2247;197;258;2131;1333;736;511;46;64;1787
15;2416;1897;1715;1043;1247;2319;1094;643;28;2220
16;1786;2245;1328;2440;1749;371;619;1227;1444;604
17;1936;2393;2138;2430;2353;90;466;995;883;774
18;819;2456;2508;880;12;1533;676;2057;1598;1380
19;1137;268;2300;1442;292;1711;175;2190;2471;211
20;1202;408;1406;544;2416;1037;1447;395;2038;1435
21;557;882;88;1793;354;1042;2366;633;2071;395
22;1639;1812;2276;83;2265;337;2100;607;1002;1873
23;2285;2455;1154;718;806;1488;1552;2183;258;1118
24;1495;1043;717;2071;253;1311;2177;357;1857;1610
25;1551;2513;637;861;2006;1920;148;1119;604;2284
26;2136;1982;1065;794;1380;2131;101;373;959;2136
27;1323;1229;991;2118;151;1426;155;1135;214;513
28;2363;1964;1043;2108;1307;2004;1114;2136;1986;2059
29;2058;2155;1695;1284;630;1958;1822;321;192;1406
30;241;51;1960;802;153;2238;1139;1195;604;1202
31;109;2172;1903;2448;2207;1807;1874;2236;1127;566
32;791;1052;45;649;899;1263;16;1227;1475;1748
33;2145;1427;2302;1539;789;1112;1792;1043;732;2183
34;1591;1028;2242;1805;741;934;1314;1663;631;148
35;1798;2297;1015;714;2069;821;202;162;1212;1325
36;361;2367;2378;367;2103;2500;1939;1631;2478;1641
37;1941;2360;634;395;2315;177;1521;1229;1948;352
38;2023;2155;1567;366;2474;1231;1113;1744;2164;926
39;1783;413;1174;337;1223;2506;722;38;1004;337
40;765;1787;741;481;329;805;1991;123;2091;308
41;1306;1206;1751;2309;504;714;2141;791;1299;1923
42;1991;248;694;1060;896;728;859;1158;1281;936
43;1135;419;1708;967;445;1710;980;565;922;670
44;2183;1453;2136;935;1598;1839;951;1321;337;634
45;1064;1608;190;1157;123;2455;1473;2097;708;2149
46;1072;1153;714;2466;1154;111;1903;870;115;2145
47;1118;1724;986;255;2516;91;734;258;2408;2264
48;478;1604;1387;2387;2454;315;1135;735;152;2295
49;817;1042;755;1565;508;572;360;1300;323;2410
