;0;1;2;3;4;5;6;7;8;9
0;1700;2241;1587;6;725;2194;985;1532;626;2400
1;2216;258;824;1789;211;1944;97;1830;1787;206
2;1057;2381;346;1656;1796;317;1890;65;913;1892
3;1830;1240;1472;2428;2450;1245;973;1903;85;1386
4;1425;1207;2325;1104;387;987;2137;1407;1431;1463
5;2263;1767;387;1262;270;1953;135;1224;2223;437
6;2518;2148;1227;1400;755;124;1039;737;981;2053
7;1950;556;1731;768;2177;521;1981;1158;2282;1154
8;871;151;1880;1463;2400;2149;2295;153;1137;214
9;2047;2466;343;973;572;730;2396;2203;13;1892
10;2402;577;620;983;967;206;583;1803;949;2406
11;1896;2411;262;1744;414;1939;2424;320;1620;1651
12;1990;403;1084;552;1229;91;545;420;373;869
13;1749;1327;1330;2124;634;280;268;184;109;1920
14;714;377;1153;1240;1489;1274;1639;0;255;340
15;1517;2166;427;521;2497;1053;139;414;1517;2141
16;1929;2387;2183;2101;1986;2229;1531;805;1076;211
17;2501;2247;1887;14;1275;1537;961;1876;1447;791
18;1392;547;2135;1880;2537;414;614;1021;1619;1429
19;1647;2347;2236;1162;2348;175;108;181;1848;153
20;2438;1861;1154;1988;560;1337;2044;861;1119;741
21;421;1271;1903;1740;2055;713;2233;1381;2364;2427
22;1041;572;1091;1436;1550;2040;2025;2427;2047;2421
23;340;99;817;255;1837;993;201;546;1339;1823
24;2007;837;935;802;2454;2283;759;2055;878;24
25;1022;1052;526;486;2433;170;1265;556;2081;856
26;1807;2474;142;2341;61;628;1741;1297;940;237
27;210;2370;1676;880;2138;2097;2195;389;1331;2136
28;605;1700;717;1062;1104;1743;1157;2373;1289;1168
29;2086;1266;1838;270;402;954;1985;682;822;1447
30;2512;101;1369;2136;1220;463;2274;2023;2307;1333
31;2424;727;645;2205;863;422;2029;895;1667;2021
32;1957;1708;268;1829;779;2006;2470;1556;1849;1416
33;618;2410;757;2005;951;1254;2381;1187;2041;2080
34;582;1822;1391;1866;1849;2538;1668;54;2232;1560
35;132;296;1911;739;1309;2478;489;2456;333;721
36;572;2138;1900;1840;196;2039;2172;2363;155;1958
37;2138;796;2420;2183;1215;1154;1130;512;938;859
38;1276;1711;607;844;1425;732;665;1324;184;544
39;1785;604;2204;65;1432;714;613;318;502;714
40;323;1167;2473;1654;1399;210;1830;571;2228;1028
41;1942;437;2133;2069;925;131;1390;1805;987;2183
42;2234;2025;750;2008;1613;2365;2006;248;1067;665
43;1399;1433;2149;712;155;2297;573;1434;2453;1402
44;2327;1651;950;1140;482;1702;1107;914;2482;836
45;1240;377;931;1793;1684;961;957;1313;1472;100
46;1352;1744;1312;1322;650;2183;591;1358;2026;1321
47;2401;413;28;383;570;2341;169;672;663;828
48;1796;1876;2363;2132;557;810;967;23;2014;531
49;671;175;1416;1529;1321;753;1958;2408;794;1911
