;0;1;2;3;4;5;6;7;8;9
0;2387;804;772;1505;2177;135;2481;921;2477;213
1;838;2189;1211;1959;1310;521;741;686;728;2067
2;2232;46;913;1873;1494;1661;1093;167;2137;393
3;498;1394;1775;811;268;262;1711;1596;385;2009
4;2063;418;526;1830;1227;2432;1857;2180;1419;904
5;1626;1987;2018;685;501;1841;1216;1205;356;1334
6;2136;151;1233;2032;2492;1090;2138;1457;1462;794
7;1152;697;690;1043;507;645;1015;404;33;399
8;1331;1258;2415;11;2418;2087;291;2236;1641;1936
9;39;1330;165;709;2474;2219;5;1865;2085;64
10;72;1407;1405;1982;2391;404;1537;245;2453;1317
11;2396;2213;1405;800;1562;995;1751;437;1645;1155
12;1053;1347;1272;1792;130;725;2031;500;2155;107
13;809;897;2454;2393;135;2071;398;1822;1716;1378
14;2308;1491;506;1866;1781;830;2255;1108;1766;1642
15;660;2068;2136;1225;379;1774;486;2292;1902;324
16;1911;2439;705;1876;1476;2006;1549;1154;249;536
17;2000;1382;2491;1958;2069;2401;1838;765;1135;28
18;975;1617;1140;2136;2099;995;1199;2149;2149;792
19;294;782;337;98;1092;329;252;1465;1745;1580
20;798;421;739;995;631;1171;144;489;352;1784
21;1808;813;1043;132;2433;1137;1366;2050;2283;122
22;1154;1838;845;1198;832;686;1502;2145;1968;488
23;874;1916;228;780;373;818;1184;1651;1159;1265
24;311;481;897;668;407;1963;2474;874;1663;2141
25;238;402;969;87;1739;633;2437;706;832;384
26;710;2102;381;1388;2069;2080;671;165;340;2504
27;1968;132;775;1711;1114;1665;2146;2286;1134;214
28;2387;2470;565;126;1571;21;801;275;1512;34
29;1189;1735;714;1991;1479;1472;2036;2445;2033;417
30;945;1531;756;1171;288;1140;2420;901;323;206
31;1765;1703;148;1513;1472;1861;791;2225;494;2507
32;520;1562;407;1753;1327;1405;1331;1712;1437;1174
33;1154;1094;258;364;1212;101;2093;1055;1026;1084
34;1959;1798;1154;1640;1140;2461;1756;1626;1174;1766
35;1610;861;2507;196;2286;831;2343;1136;558;1164
36;2204;2012;112;628;1982;1911;1518;214;2524;2504
37;666;2386;196;2339;567;2098;558;2454;1561;2162
38;712;1043;1649;1082;2355;2190;2145;832;626;1187
39;2155;2482;1676;935;1163;1197;875;2387;2386;2492
40;1334;1856;1341;1936;1896;12;1981;1088;906;253
41;425;870;1028;2536;155;2489;2183;157;478;780
42;1495;1153;1085;177;670;661;2296;1076;1154;596
43;2330;2183;583;612;1154;2426;2415;423;1262;1
44;2305;245;2413;2307;213;1594;680;845;1321;1025
45;1693;673;2111;1936;1742;2265;1699;1845;560;1574
46;2201;723;148;855;1197;1154;1810;258;1808;1137
47;1584;2201;1913;1630;665;1393;1902;1604;791;1676
48;311;164;2398;1323;260;1567;1903;1091;1293;1896
49;1982;1865;996;1259;7;2394;165;336;649;2512
