;0;1;2;3;4;5;6;7;8;9
0;780;1559;2483;105;509;475;1234;924;1974;1668
1;145;322;383;2038;1668;2138;687;797;536;734
2;776;1309;1205;2053;833;2016;1519;2110;610;719
3;2000;1893;2477;1141;1447;790;563;2289;137;1463
4;2444;645;663;56;469;2162;1058;2320;1172;2530
5;4;1839;1378;1256;675;1079;817;1937;137;1327
6;148;787;1259;1064;1653;557;2101;2069;2236;913
7;321;658;543;1034;1181;1123;1433;2121;2385;1183
8;2138;2259;28;2218;1311;1570;1623;125;1186;846
9;2301;907;2214;667;255;1986;1120;743;1503;1783
10;639;133;2349;2402;428;247;1961;2299;2467;631
11;2258;2213;850;2071;2139;925;2147;2111;127;1163
12;203;2208;1399;1708;1623;1557;833;1383;236;591
13;2136;836;2265;672;1686;901;1242;941;2403;2185
14;688;2138;2369;269;436;1488;713;2168;1650;937
15;204;1148;1246;325;1378;1091;209;2246;2380;90
16;32;1923;817;1135;1583;1455;1358;2006;1718;876
17;1070;637;2201;2161;1708;2317;1622;432;2469;226
18;217;2171;1889;2260;644;1335;1944;2086;962;1457
19;2007;255;2138;1956;2138;2428;1735;1283;2307;826
20;2354;447;73;1036;1804;622;2408;1651;1449;930
21;1429;2350;1827;1114;1259;1393;1064;14;743;801
22;1269;687;1188;953;707;325;1699;645;1854;1514
23;426;267;1808;1669;1140;502;740;1531;1805;1555
24;2112;1378;919;1799;1594;633;2506;2376;240;587
25;20;1533;1259;812;1576;1125;1332;149;649;1533
26;174;39;1690;1291;571;2240;1511;654;633;851
27;1279;872;1812;2396;294;717;120;1032;364;607
28;1053;1303;560;1673;1069;258;1667;804;70;367
29;1317;2181;2164;1036;2272;1389;378;1339;1774;1432
30;1541;323;1407;782;2208;856;800;448;778;2136
31;1364;894;77;1824;956;2386;943;1353;2127;304
32;814;1966;1204;130;1225;1576;2304;1851;802;678
33;557;930;1141;1078;24;836;930;2370;2180;2460
34;1093;2293;714;1954;180;280;2344;1627;2094;224
35;1584;1161;2118;2408;590;255;1850;142;1155;2207
36;2538;343;1899;2023;1491;1053;2461;1410;354;477
37;1782;476;2221;2493;2198;1245;442;1876;1404;925
38;1972;317;741;1005;2374;1992;743;1666;391;2130
39;2436;1232;2323;1714;2141;471;1252;2149;2524;1150
40;1044;1259;2345;2434;1127;695;142;731;1432;1718
41;1749;2238;792;741;1824;693;1450;1824;1043;1425
42;806;1620;1069;1268;300;1033;2418;1461;2394;1106
43;712;10;695;145;410;1535;326;925;1541;1093
44;2021;743;1650;2257;1650;408;797;503;2029;413
45;690;582;665;1053;2138;311;325;2518;421;2288
46;2473;2418;2117;636;1462;804;170;2030;2121;880
47;1959;328;402;2198;2013;1639;1336;751;181;486
48;432;2338;251;2261;743;387;1049;1517;2366;369
49;901;690;1223;1543;2218;1229;2044;1566;606;938
