;0;1;2;3;4;5;6;7;8;9
0;816;455;2364;1079;2025;1285;1169;805;1867;1056
1;1006;1922;1517;1270;1691;169;1939;351;2360;792
2;551;2478;1674;732;392;1193;977;1090;2136;410
3;706;794;799;1341;2508;2363;414;1792;577;321
4;714;625;303;1743;979;414;518;1870;456;1740
5;1274;1144;2145;791;1976;1033;953;1612;2363;1321
6;325;1340;659;1793;309;1868;1375;1495;2084;2
7;806;411;2130;2451;516;132;2470;1079;1028;963
8;2236;863;1127;237;356;791;1995;1234;1419;2422
9;1263;321;913;390;1020;1682;2241;1888;1507;1697
10;524;1830;195;188;1118;2536;742;1762;561;647
11;2044;1654;1318;1739;1316;1287;2136;2091;1357;278
12;325;2143;1864;54;475;128;120;2403;1859;1113
13;2170;890;2330;980;894;422;714;568;310;458
14;1726;1432;1575;2006;1002;2124;931;1930;650;1136
15;1846;973;922;514;2034;1198;948;2145;1915;1312
16;563;1922;17;334;970;45;2207;385;1216;1837
17;957;685;1287;2149;1499;809;1817;1072;1405;620
18;1016;2522;407;2136;1620;1663;2093;935;1591;2458
19;1781;1225;840;2513;1829;436;1676;246;917;1866
20;2224;1696;624;1542;607;418;2138;1774;1044;577
21;1620;1152;1727;863;540;2023;693;946;86;2317
22;2408;1389;2069;2258;2176;1472;305;2186;649;2185
23;2443;63;71;1434;2028;1892;334;347;853;1168
24;1952;2394;1363;101;1175;1216;613;2071;615;1365
25;260;1649;2474;1721;2526;2086;1322;1407;2484;2136
26;979;327;2303;2384;1330;175;1325;204;69;210
27;560;612;967;1661;2136;88;1301;1918;1202;1193
28;2069;1584;2333;758;1372;155;127;1239;1677;2138
29;350;288;1285;2339;2437;1255;1351;1844;1036;474
30;134;1015;398;1731;1139;206;1890;1649;439;2068
31;1856;1137;1391;1224;757;2504;252;22;1070;162
32;1049;1822;971;192;124;714;1261;1824;2483;1253
33;189;1377;2206;132;1129;1555;617;1043;1935;101
34;961;84;1332;636;150;356;1685;1096;1596;153
35;2043;640;1652;617;1676;988;1445;842;700;1735
36;1042;445;1501;1911;1975;1910;2358;791;2054;132
37;2324;2139;1851;126;1103;2226;1261;10;1668;790
38;2320;628;1451;566;2097;1162;1154;149;339;908
39;1342;2136;394;1591;2069;1382;1577;1836;2241;991
40;1406;1523;2079;710;2099;1759;393;1483;2314;1364
41;2157;1874;1711;651;659;294;1053;2157;1447;976
42;1362;1916;1371;1120;2045;758;101;2276;832;821
43;132;959;2111;155;1060;2069;2064;2138;1661;892
44;1830;468;514;1805;1211;2168;1948;1939;1747;2391
45;617;258;577;2040;753;779;132;1899;69;1025
46;1362;29;1553;347;1324;745;762;1649;1532;1356
47;1810;815;308;1035;182;1275;2330;1000;1114;2382
48;1907;1386;1613;1970;333;1053;879;767;758;1502
49;247;132;1811;293;2105;2173;2265;30;2158;2483
