;0;1;2;3;4;5;6;7;8;9
0;979;1639;2350;2420;737;824;1108;1473;933;2008
1;2292;1280;643;1384;1169;31;802;935;1936;1591
2;2395;244;2054;1617;506;337;80;2048;687;577
3;945;1973;2298;634;836;2061;904;2501;1839;977
4;412;1025;2006;2408;2301;51;2321;2112;748;628
5;2136;1126;50;2113;1913;201;2138;778;1154;243
6;1760;1234;931;741;1062;2057;157;1670;2193;2392
7;1444;771;166;2088;1771;1778;1226;1637;1863;1817
8;935;372;634;2514;2137;686;1325;116;198;1533
9;1358;1347;25;335;208;952;1663;7;1351;308
10;2100;273;2403;2106;2099;2069;327;181;1039;1312
11;755;1831;2238;1095;1842;2194;2055;789;628;1484
12;2228;2108;1305;970;724;1406;1486;2474;2112;2089
13;913;2028;2225;2493;2480;2518;1102;812;1493;2517
14;1431;819;631;1800;2454;2337;2477;1043;373;955
15;2538;1725;2411;1902;835;24;1026;969;714;477
16;1667;213;1610;1353;1351;512;2138;1749;1153;2365
17;1911;936;1566;2088;981;2220;1751;1911;19;471
18;76;2303;147;919;264;1624;1317;2337;9;2388
19;747;749;1674;2386;2129;1927;1903;1876;1867;1144
20;132;225;1903;434;72;147;1279;838;925;756
21;709;2363;835;135;309;945;1572;95;2538;2156
22;995;1298;755;1041;1357;1446;799;604;738;2325
23;1337;2538;1629;1903;123;794;273;14;80;2093
24;1664;2097;193;702;607;1423;2302;280;1442;2071
25;2040;1649;1184;1717;631;994;2069;51;1939;299
26;2303;324;1649;125;1548;2014;1160;2023;2297;1999
27;1530;841;176;1432;1876;1708;1596;2363;1190;791
28;1765;1955;798;58;1312;2015;833;196;2128;1297
29;1136;1706;2219;2057;2080;116;1113;1136;1378;1749
30;214;609;2368;245;2384;142;136;414;1390;483
31;206;151;1475;2006;2088;1107;88;141;1461;836
32;117;1154;219;2364;1317;2420;1703;64;413;494
33;414;161;1006;2093;1899;2174;1220;1152;791;1043
34;2156;465;1598;1103;794;631;45;1192;562;1330
35;1852;153;1729;1818;2071;489;2287;2118;1839;1989
36;1591;1406;2507;2157;702;1443;31;915;659;1865
37;2134;2469;2181;283;1152;692;1039;2156;791;1392
38;1293;686;705;712;2010;2396;675;2013;2310;2247
39;561;2264;1830;410;1714;150;1104;7;927;1305
40;637;1846;1057;1058;802;1330;2368;1304;2410;1903
41;939;1021;1831;1421;1699;1954;1325;2298;752;2114
42;1939;1762;411;1293;2178;555;688;998;2316;1334
43;669;1480;714;1676;2487;73;2148;1478;2197;1998
44;833;800;1078;226;1911;157;1777;1442;1918;1162
45;446;2347;1393;1494;32;1955;1613;1257;221;1718
46;1555;409;676;818;175;2208;1154;797;1763;1649
47;149;374;1571;2454;1753;9;337;1162;319;1081
48;2444;147;115;409;1956;1473;1051;961;1181;1846
49;769;705;1936;2470;1033;18;1247;2271;142;1086
