;0;1;2;3;4;5;6;7;8;9
0;565;1982;645;714;84;780;1630;1442;1104;1360
1;2263;276;2530;2415;2110;2369;696;616;2470;1968
2;255;122;1920;1490;1243;2397;1789;2386;1721;1399
3;2221;679;1444;20;1970;783;1910;2370;815;1912
4;1217;2171;2214;2198;2190;1921;2315;1996;2255;1915
5;1892;2033;1536;2138;913;55;362;2454;791;1275
6;1118;2138;2516;1853;1404;992;47;465;1342;655
7;1904;762;1194;258;1207;478;786;339;1649;2534
8;1805;658;1823;767;437;884;1502;1241;2474;337
9;2530;1690;2173;1395;568;1540;1737;1937;2206;1747
10;1840;740;581;309;1709;2105;503;2432;10;2516
11;465;647;1908;2092;151;1153;1740;845;956;2136
12;117;557;1940;1710;918;2214;2429;1806;2300;926
13;1056;1927;2184;2531;2017;2322;1523;1940;1902;2118
14;994;1707;629;316;122;1902;763;660;1103;2344
15;272;1451;2058;2021;1741;1511;1955;1968;1891;952
16;902;2207;1854;1824;2118;1735;2479;2410;2330;1919
17;2335;2066;1106;1981;2137;712;2103;1288;2045;1996
18;2415;1154;1494;1387;2145;2107;1939;2444;517;2504
19;2142;462;2013;565;831;819;1635;1287;179;1220
20;733;1440;1075;2522;31;1146;165;1364;220;1418
21;2504;2448;2050;1074;119;2472;661;821;142;2338
22;1065;116;1945;1551;2521;634;144;921;2138;2207
23;2454;1311;2500;1370;2004;996;1072;2069;446;258
24;2220;651;2489;148;971;2481;557;1383;585;1937
25;2134;1156;1855;1015;1996;2237;1635;786;2537;989
26;185;31;2410;454;841;928;1343;1396;1744;1946
27;562;357;2173;1160;1449;2289;1548;1805;1442;2255
28;1255;131;666;1347;2289;2031;2079;1899;2432;2182
29;2187;2154;2043;1716;531;153;1978;2236;1223;1443
30;726;481;2480;1779;1956;1025;1330;22;1069;2504
31;325;502;1265;1942;1946;1354;975;687;266;506
32;1253;810;1893;2043;1815;577;392;2166;2481;2432
33;2236;664;141;1956;972;2145;88;2481;1223;2157
34;1587;404;771;1383;2534;1842;2179;577;720;2257
35;111;2018;486;908;517;2303;907;1626;1987;1515
36;420;2073;308;247;310;1547;1827;2527;1796;2469
37;967;311;1004;1296;2069;1584;2021;1317;1843;1021
38;196;764;1706;2454;1344;1187;1575;593;766;1314
39;17;1095;1999;1711;1603;1727;22;1818;232;2141
40;2279;213;2531;1655;1549;88;969;574;2136;204
41;1131;1568;1463;390;104;1687;1127;1713;1968;954
42;2511;2456;791;1819;1371;1151;2104;719;338;2236
43;2138;636;2136;986;2521;861;1531;999;2110;1920
44;178;1231;997;127;199;119;1929;669;2516;1079
45;2265;456;750;1866;150;2145;440;1521;708;608
46;1767;247;1324;556;2109;2006;1585;1986;1773;968
47;1508;2156;2511;2525;1312;2178;2231;984;1079;1417
48;1434;2008;1968;2064;1379;1117;168;519;676;188
49;2321;2490;406;1805;2480;2421;1851;390;2528;486
