;0;1;2;3;4;5;6;7;8;9
0;1751;2402;1806;2309;1215;1536;1290;934;1316;940
1;743;846;2535;134;2513;633;1708;2004;2155;1385
2;963;2337;249;746;2369;2461;1384;2452;1980;2205
3;1262;45;2178;232;2311;2507;243;2120;921;622
4;1877;1291;2003;663;2080;794;2420;2225;1386;1202
5;82;1327;646;153;607;385;2061;836;1965;1195
6;8;1517;1648;1842;1482;59;2281;998;981;1152
7;1314;51;226;1330;2320;1357;1181;634;915;8
8;1911;311;438;2183;1956;335;49;133;366;2470
9;512;2258;1883;894;2506;2183;811;1399;749;795
10;725;655;982;193;995;2393;1693;899;414;1514
11;1578;2528;1035;1321;2343;655;2046;151;1126;315
12;2129;631;2138;21;566;1114;628;1792;1494;302
13;1892;2363;169;1374;729;392;1896;558;1700;1757
14;1312;2145;827;1829;1327;123;632;1135;609;1245
15;1688;750;2226;1632;71;539;2073;79;48;2005
16;234;815;1744;1408;1982;395;70;568;1711;305
17;2420;1740;802;1405;1674;529;2145;1533;963;1256
18;1523;1135;266;597;1153;1321;1799;862;1234;1741
19;796;2064;1396;1711;2006;302;1405;1548;1517;2298
20;975;135;1893;1304;1955;444;2025;1649;647;378
21;2286;1523;101;688;502;811;1321;1749;645;495
22;60;98;258;708;562;2138;53;184;9;2157
23;1903;475;1453;2040;979;1853;2343;2505;1158;2154
24;2493;155;1332;48;1945;337;1146;1204;2031;1957
25;754;181;1495;1357;99;1957;2149;2268;2348;268
26;928;1932;2403;784;2145;66;1314;588;1679;1903
27;86;345;274;124;633;767;571;980;1899;870
28;2330;511;1951;1955;877;2188;1583;2518;970;506
29;1761;1545;516;1275;2520;528;324;1172;1549;1135
30;612;2416;469;1522;1146;1085;1164;2296;2071;800
31;268;1831;848;45;2250;1741;984;484;631;2025
32;963;1137;1767;784;1544;580;1448;1824;1607;2136
33;2139;326;1304;1812;252;153;2367;2381;1780;1941
34;1717;1929;1682;1985;38;712;1970;1549;1551;1913
35;2312;1005;215;634;1713;1224;604;266;572;2493
36;827;1605;1272;686;1368;1018;908;2086;1381;2396
37;567;2432;465;1705;802;1576;978;1456;1569;1325
38;735;2442;1817;2213;1711;2025;143;1338;12;1824
39;1154;329;540;1841;282;979;2428;2138;965;1442
40;192;650;1043;679;2385;2080;1412;812;913;136
41;697;1332;360;2173;408;29;1399;2291;66;800
42;1137;1996;176;1494;1451;1152;367;2386;2163;937
43;2030;1955;653;2531;1771;1154;1911;634;155;196
44;252;414;2524;1330;1531;2177;1237;843;1105;1536
45;1692;1713;1585;258;2089;781;1317;1911;1047;142
46;691;231;695;313;655;2306;1838;913;681;1095
47;44;792;2396;736;1668;613;2002;45;32;1360
48;1761;1406;1386;177;360;904;686;764;1896;2199
49;2136;1340;1859;2402;171;837;2238;2023;676;317
