;0;1;2;3;4;5;6;7;8;9
0;1182;1484;617;2149;223;393;1932;1742;2080;2230
1;1154;1708;119;1961;1324;1061;474;1568;500;2120
2;2337;379;1739;1310;1805;1824;383;660;1153;2062
3;1608;1844;998;1553;1463;739;1631;2085;1967;815
4;100;1792;477;1737;1918;323;2350;2364;1342;1451
5;1137;717;1774;2155;2376;192;1627;714;2132;1561
6;1075;2148;1084;2013;404;2234;1221;959;2479;2477
7;2367;1080;912;1979;1961;2389;1137;340;1846;520
8;480;2335;989;2138;956;543;458;2203;1533;2487
9;1228;2231;1333;1995;120;2363;2240;390;1451;1154
10;2451;1116;693;314;1275;2396;2528;479;1829;1713
11;1823;1958;25;486;1417;1968;634;47;224;1646
12;414;1603;649;2026;633;12;359;900;1223;749
13;354;308;1067;785;2483;886;1395;1310;2423;1273
14;1081;1494;2094;1390;1008;406;680;2164;1433;1705
15;2076;176;1587;641;1369;2366;2325;1155;2237;1084
16;1711;259;2420;143;1945;2354;634;1443;1774;520
17;574;2429;2096;1633;1364;1096;2501;1952;2138;2125
18;2087;430;367;240;2521;2138;36;2341;2012;2085
19;839;1839;1525;1473;1528;1028;1349;1516;714;2132
20;1462;2147;1497;2006;2359;2489;1725;1052;2166;1779
21;1223;1869;226;330;2438;2012;213;1016;931;734
22;1330;2107;2168;995;2363;2386;792;668;1535;1796
23;202;1032;560;2519;996;315;2026;1852;483;304
24;1900;246;2300;1836;269;432;1755;528;1136;2093
25;2106;2208;2374;706;634;2161;785;1695;815;411
26;2007;1477;41;1673;1905;2089;222;693;2326;558
27;1173;350;1422;2384;2091;2324;336;1327;1711;2314
28;1181;2354;1327;937;2057;2023;2026;365;1038;1789
29;1491;2136;2133;2229;1580;1247;2265;2069;1161;1749
30;376;224;201;835;2522;464;739;1687;1630;1473
31;2432;2490;1211;2126;34;1227;975;1874;123;1305
32;461;2369;1033;1943;23;725;55;2393;35;1142
33;2425;2232;1221;1985;2115;2305;2418;2055;1457;417
34;2012;1936;1707;116;1959;2459;2246;119;2160;2197
35;28;1210;1974;2148;1844;2110;13;2094;2401;2420
36;2;1153;2006;1018;1080;1462;1446;1708;1974;55
37;345;1555;1592;540;920;578;1423;1462;1462;81
38;12;1148;1286;1142;2228;735;2419;1653;1640;2053
39;151;1018;2093;2050;1975;95;1966;1616;2494;545
40;127;1084;2258;2357;200;2116;724;416;646;898
41;1429;1937;1915;1625;2160;701;214;2440;2470;1052
42;2147;237;2172;2089;1478;2091;2277;128;2236;2509
43;109;697;1153;853;2396;1498;1310;1837;445;2323
44;1742;13;1541;494;743;2464;1184;980;836;2110
45;2201;1824;1396;1457;2011;197;436;1684;1581;714
46;580;1314;1653;1238;1368;1706;598;1267;177;2259
47;2500;1767;2136;792;521;1825;1317;1070;782;1770
48;1096;455;1963;1397;1375;1418;404;2012;2128;323
49;505;1553;1061;1293;2353;2463;842;1476;1312;1350
