;0;1;2;3;4;5;6;7;8;9
0;967;1573;193;1217;119;1310;9;370;604;1295
1;1950;2113;765;1065;224;1831;27;497;2142;948
2;1230;995;1872;2172;1869;607;1141;2014;2337;1311
3;312;2306;2199;327;2025;2040;636;1586;1698;2519
4;655;219;308;251;2287;1432;1111;2040;1802;436
5;1086;1268;2474;1502;391;1110;100;2395;1330;1917
6;1939;1224;1584;2171;2503;2358;1824;2039;2050;1493
7;326;157;1805;2441;2037;791;1506;211;133;1360
8;2099;558;1056;440;1152;260;967;619;1562;2071
9;480;1365;2150;2137;2389;1612;2280;2055;842;1362
10;1177;1681;2442;2071;1836;81;2332;47;415;1721
11;1027;1824;2359;25;2303;921;2215;1642;560;2163
12;1140;1162;28;733;935;2384;1978;1939;2107;2323
13;1137;57;1985;714;2135;1817;1830;1528;1109;1376
14;1449;1868;2487;2322;1314;572;2317;1955;985;1842
15;654;1317;1831;791;1823;859;325;2206;981;1120
16;2522;2284;1175;1160;1404;1018;563;206;2145;246
17;1103;1365;146;627;387;231;2318;82;1418;2058
18;1824;2328;691;1455;2108;1743;799;2204;717;1774
19;239;309;1958;1413;569;2436;2140;1133;1404;1714
20;1413;285;1649;1955;2209;31;1852;1534;1098;1791
21;1789;1051;642;365;401;488;309;1592;2247;1043
22;1571;2481;800;97;583;1533;10;2393;1436;1918
23;1365;1824;1208;759;1629;557;2040;636;1830;1340
24;1002;974;729;1550;1713;2330;663;1462;1325;1923
25;2236;1035;1432;2218;41;132;62;256;2258;2259
26;2482;335;726;534;1344;2300;1028;2138;1836;2492
27;805;1106;2139;1997;195;2089;2391;258;1492;2402
28;256;357;1130;1890;2325;296;2162;235;1222;723
29;1898;532;393;806;2100;1473;123;2173;956;1270
30;2331;351;1528;490;2310;346;66;1942;2454;2346
31;148;1195;166;1152;1953;2304;309;268;2138;649
32;2537;1774;1045;925;1793;2393;238;1588;2006;1399
33;1903;1663;1779;148;982;1152;190;166;2138;381
34;2526;2131;2137;175;1593;2259;935;479;2344;1226
35;313;1502;1169;1337;360;749;1339;661;211;121
36;1553;2075;1180;719;464;2197;678;1079;2449;2007
37;1744;751;2525;2093;2134;2401;336;196;2098;995
38;2519;340;2069;1404;419;327;2265;1159;2018;373
39;2040;148;799;181;1986;123;1705;52;381;242
40;2330;1651;1159;954;2239;1968;15;2088;627;1140
41;1968;2135;2315;2148;1741;1566;2329;1773;1322;1697
42;1184;214;1702;2337;758;1404;1757;2069;2065;248
43;560;760;2327;1351;979;1777;2136;1765;930;2452
44;465;1038;2427;829;1550;1805;1605;1153;251;1242
45;2226;2298;1740;712;2071;1197;1711;1439;538;303
46;323;250;1811;1742;1289;397;1642;1891;1442;1137
47;227;2069;714;951;885;2185;1569;327;2447;196
48;1701;2488;970;718;1115;1666;2445;354;1334;1330
49;2137;1154;2079;123;2112;1749;639;1448;1691;479
