;0;1;2;3;4;5;6;7;8;9
0;167;50;15;5;15;128;154;26;149;69
1;23;14;204;134;109;72;99;36;188;167
2;170;8;183;125;149;106;123;51;135;40
3;26;98;190;190;148;118;95;135;175;95
4;138;62;109;114;79;134;149;109;108;2
5;202;112;28;24;191;24;58;56;157;160
6;71;167;211;200;18;164;23;51;207;29
7;129;179;11;162;98;104;125;69;144;154
8;0;97;120;3;196;5;107;199;160;76
9;46;183;117;16;190;4;215;29;59;144
10;69;84;64;83;132;26;175;149;56;112
11;127;108;103;193;157;135;151;46;89;37
12;137;90;105;40;128;215;198;155;97;72
13;78;173;69;187;77;142;35;36;210;89
14;127;105;115;111;90;95;123;11;97;210
15;136;190;83;119;151;65;39;190;190;73
16;99;70;19;122;83;171;190;102;57;2
17;162;83;24;5;184;72;1;3;129;54
18;206;199;84;208;158;70;74;210;183;212
19;1;144;68;114;0;18;158;144;40;196
20;101;176;57;202;12;34;140;36;24;111
21;131;178;112;104;18;194;169;32;134;170
22;121;170;112;117;157;163;183;71;169;190
23;101;148;86;86;26;139;131;163;91;37
24;167;78;11;26;209;152;124;56;82;70
25;134;203;161;136;133;190;196;104;209;114
26;205;196;28;193;144;67;51;78;131;112
27;28;52;118;156;176;50;42;38;52;17
28;36;24;24;144;161;216;181;156;163;129
29;176;157;78;213;184;186;151;104;195;210
30;196;69;91;135;12;87;24;123;144;28
31;69;112;191;196;72;173;136;119;200;73
32;186;129;180;213;69;163;148;183;22;54
33;121;105;73;208;207;128;68;165;147;72
34;167;189;90;24;13;190;48;84;114;184
35;190;129;158;28;120;62;181;113;69;95
36;89;74;202;210;96;89;89;112;133;191
37;61;24;119;119;69;36;85;75;111;22
38;134;148;101;174;189;100;194;210;121;180
39;69;51;55;206;44;199;103;182;196;209
40;59;54;144;157;123;64;98;69;4;5
41;170;142;115;26;137;135;202;62;75;157
42;67;120;172;98;166;211;175;183;80;134
43;183;128;55;187;89;198;201;200;69;204
44;103;170;125;193;170;112;84;196;193;90
45;26;83;117;85;41;170;114;18;5;33
46;70;131;142;16;39;111;166;83;26;109
47;149;117;196;129;103;129;21;152;98;105
48;36;51;38;174;74;3;20;90;26;173
49;46;210;183;119;203;181;107;152;52;43
