;0;1;2;3;4;5;6;7;8;9
0;178;164;40;23;105;164;206;196;107;209
1;108;108;18;64;70;210;18;117;112;115
2;89;125;43;130;144;155;86;102;66;67
3;114;133;153;51;183;69;134;69;189;202
4;56;143;9;163;110;97;210;40;137;156
5;59;127;208;20;168;119;19;207;55;110
6;97;210;111;69;73;120;128;45;148;163
7;84;129;178;26;96;173;101;145;136;26
8;183;175;48;119;164;178;174;98;78;145
9;148;207;170;162;69;170;2;180;40;116
10;45;155;120;114;151;196;102;56;138;10
11;112;144;207;175;21;131;190;136;149;28
12;100;112;162;130;26;183;192;56;107;10
13;81;174;180;26;173;170;137;68;49;73
14;83;72;171;62;191;58;130;182;11;171
15;19;118;10;203;66;216;72;134;181;175
16;127;130;183;118;108;120;138;86;53;104
17;120;77;13;69;130;167;78;181;24;190
18;24;35;3;84;44;22;210;145;15;69
19;134;75;111;63;35;39;29;26;194;58
20;207;51;186;159;51;101;155;36;86;85
21;83;168;70;204;160;122;50;26;137;78
22;111;147;190;119;112;183;195;78;78;46
23;133;202;86;198;130;204;124;207;143;88
24;29;63;26;104;186;179;69;167;35;129
25;144;208;192;95;159;46;0;128;111;24
26;21;112;69;79;87;183;171;119;119;214
27;138;76;32;46;201;49;89;74;76;24
28;178;15;3;136;202;150;70;18;190;198
29;170;23;56;88;35;80;74;86;183;182
30;5;186;165;35;6;114;38;91;136;32
31;180;145;149;154;26;140;107;123;175;106
32;186;132;69;200;146;190;170;201;196;73
33;119;205;153;136;175;3;23;51;16;115
34;104;46;182;5;182;210;26;96;114;186
35;56;190;143;36;36;112;128;68;128;170
36;69;145;120;183;134;24;61;35;168;134
37;170;181;166;90;123;134;122;119;165;70
38;190;129;32;62;84;125;69;69;214;35
39;127;34;196;75;143;188;212;1;154;35
40;26;68;125;27;184;1;141;32;97;117
41;175;178;143;16;70;78;112;119;203;10
42;69;118;183;112;64;86;200;60;106;132
43;68;103;9;70;58;166;69;3;91;198
44;91;67;69;51;35;45;112;34;93;85
45;135;9;134;28;153;120;159;149;14;70
46;167;112;200;196;140;7;64;193;177;192
47;136;210;203;104;149;26;106;190;78;58
48;96;144;26;144;186;40;186;58;3;163
49;88;127;70;63;107;69;70;130;69;113
