;0;1;2;3;4;5;6;7;8;9
0;26;124;147;95;43;121;146;187;83;20
1;177;28;43;216;215;144;87;74;135;102
2;159;193;44;143;183;92;79;108;197;105
3;85;195;146;119;185;150;46;120;33;164
4;2;119;53;199;190;24;210;73;42;82
5;102;97;216;157;34;74;112;212;96;191
6;133;132;211;24;107;188;73;131;64;40
7;146;39;73;41;203;136;103;119;187;40
8;160;30;115;48;196;69;48;109;187;112
9;85;133;24;104;183;22;1;146;190;134
10;26;165;19;32;112;89;123;96;78;12
11;167;117;93;91;81;160;99;87;43;191
12;46;151;105;207;64;106;202;32;43;41
13;132;12;43;3;78;105;105;37;182;166
14;94;137;154;112;125;80;69;106;84;5
15;189;42;119;185;64;129;70;170;93;16
16;64;108;74;36;183;163;120;9;122;20
17;132;41;171;108;107;133;102;70;158;181
18;197;187;79;76;103;144;39;149;108;203
19;61;39;211;105;109;147;196;58;105;77
20;89;183;95;91;29;107;82;168;24;170
21;190;74;124;59;114;117;2;168;200;62
22;2;3;135;116;199;45;201;69;64;210
23;27;169;165;147;192;28;122;112;86;154
24;192;183;190;87;170;69;39;106;119;210
25;108;170;149;196;171;210;108;200;24;210
26;174;87;205;95;78;27;118;187;186;158
27;127;170;166;123;178;2;24;112;8;68
28;192;96;143;210;200;2;78;137;111;16
29;55;128;205;3;107;35;200;85;204;2
30;124;160;85;190;50;112;170;196;72;64
31;104;134;116;125;179;148;135;98;56;196
32;109;196;95;76;118;207;63;1;54;166
33;86;123;24;101;162;61;18;50;165;85
34;90;145;210;119;49;127;61;34;176;184
35;87;34;36;36;133;163;114;69;177;207
36;133;119;79;173;130;196;104;162;196;112
37;30;196;75;157;34;112;190;75;104;12
38;172;34;5;143;153;80;69;100;72;190
39;166;95;183;210;54;144;1;150;102;32
40;46;86;101;154;162;101;201;202;111;2
41;191;189;59;89;125;118;32;197;119;113
42;146;172;28;34;215;187;106;49;202;57
43;20;132;119;2;216;100;101;146;75;182
44;216;136;52;112;112;164;86;60;210;89
45;21;55;196;111;39;210;29;204;215;77
46;23;40;131;13;199;190;82;190;181;51
47;210;65;83;125;40;32;216;9;215;126
48;25;190;167;9;44;58;201;116;24;130
49;214;25;135;97;112;81;112;85;89;203
