;0;1;2;3;4;5;6;7;8;9
0;136;189;29;78;107;40;23;69;32;5
1;4;50;186;168;35;190;171;3;83;6
2;201;207;52;204;172;124;24;59;112;209
3;85;75;36;26;86;205;33;203;127;198
4;51;40;26;196;183;26;93;36;144;105
5;165;52;176;143;5;23;106;108;124;136
6;60;51;41;142;183;17;179;145;156;85
7;177;165;125;99;145;22;125;128;127;194
8;21;160;36;82;126;70;83;92;109;160
9;53;99;182;16;61;146;182;134;26;48
10;65;162;43;109;171;194;56;64;82;64
11;207;49;162;186;36;189;27;142;3;48
12;119;196;168;119;148;79;61;105;27;208
13;209;167;36;138;41;2;153;84;142;175
14;34;108;202;119;202;69;132;46;152;214
15;85;13;18;107;136;128;69;87;201;13
16;60;118;191;148;63;187;138;202;136;82
17;44;102;6;130;144;2;56;5;209;46
18;18;207;37;191;101;207;190;3;78;12
19;163;128;134;107;18;96;210;183;73;51
20;96;120;186;8;119;206;176;101;190;35
21;94;65;161;216;99;73;99;52;63;105
22;51;112;1;145;4;47;79;84;109;76
23;18;164;16;31;49;68;115;190;14;38
24;4;86;69;16;83;103;75;59;200;24
25;157;181;176;24;48;40;166;45;105;190
26;136;3;155;46;74;24;13;60;6;152
27;119;137;57;191;26;24;79;187;35;16
28;190;152;31;182;18;137;168;148;184;46
29;179;26;191;125;101;126;209;37;162;96
30;138;106;198;164;49;2;91;147;46;65
31;152;216;129;215;38;35;198;146;177;172
32;83;86;136;168;63;49;43;174;179;62
33;170;112;146;146;167;168;111;187;166;170
34;144;26;185;47;183;9;78;132;210;202
35;125;21;40;91;11;181;136;74;172;104
36;68;208;212;43;156;70;10;109;188;119
37;178;140;84;28;116;35;17;146;3;155
38;26;134;35;20;184;172;24;27;143;183
39;194;191;157;186;117;194;69;144;200;102
40;183;70;160;201;113;145;148;99;57;85
41;176;111;190;176;51;207;91;165;141;105
42;150;85;125;170;69;128;84;126;20;208
43;24;126;69;81;91;34;44;135;107;197
44;41;181;25;43;155;76;69;112;195;147
45;73;86;59;192;83;72;162;204;175;53
46;157;47;185;210;3;87;84;130;72;164
47;21;114;165;83;146;26;38;112;15;144
48;24;113;10;123;171;37;4;87;62;157
49;125;1;13;38;164;69;34;97;69;175
