;0;1;2;3;4;5;6;7;8;9
0;1982;6271;7;2728;5145;5923;762;4017;2513;110
1;2298;2488;5682;1608;6742;1930;1019;5759;7086;4038
2;5010;7105;5924;4453;2015;4231;3867;1764;1461;1356
3;565;408;7101;4047;6146;4781;1062;6227;4653;1526
4;3324;4270;593;6445;3489;697;5148;331;200;5822
5;6552;3008;4659;3391;5232;811;1112;7086;7102;4295
6;1253;2487;747;483;3390;1495;414;5891;6587;1697
7;6306;3031;2092;3339;1159;3808;655;3207;2013;7024
8;480;166;6490;254;3808;2080;5065;4391;4155;1163
9;4231;2781;3187;6995;7066;3595;4039;7108;7105;7091
10;1854;6058;5138;699;7079;3068;1300;322;1341;903
11;986;5249;6707;6232;7104;3135;6520;4359;5311;5013
12;6180;4658;7074;7089;6619;5007;1445;7034;2706;3350
13;4160;3575;2374;158;1095;4140;60;5697;3714;1096
14;981;7;646;7087;3650;737;5773;2286;4964;2847
15;758;5331;5601;7069;6083;3742;5238;4235;915;3086
16;1963;1358;7102;6960;7019;58;1514;1146;269;5695
17;5987;2279;1106;634;2634;2828;4339;194;845;964
18;4239;4948;6627;2167;1649;2531;2316;7097;768;579
19;1367;6045;5857;3108;2514;7066;3810;1276;1280;437
20;6286;3406;2895;7110;3819;1381;4328;4378;3632;978
21;3839;3297;4286;2080;3846;4961;1287;1005;3910;6947
22;7089;6467;40;118;2780;5979;656;5201;1446;922
23;5206;4874;2328;31;1518;6186;3893;293;3697;2399
24;3731;699;7104;3303;274;190;1053;7103;5168;438
25;1599;5335;1374;6945;1262;5;2411;3717;775;7114
26;608;577;145;7082;3302;230;6294;82;6299;7078
27;1764;4912;2701;4036;3583;7067;978;5817;3486;430
28;5228;4208;3773;579;6677;7113;5544;1819;4737;6368
29;1291;3914;7086;1828;236;1200;1675;4131;4747;6451
30;483;2590;958;4398;2110;6907;6821;5529;2292;1052
31;4685;2634;7083;6831;2907;4647;6897;6383;1720;1854
32;4069;191;300;7060;3643;1783;4636;2564;1066;1687
33;1275;5862;6516;2530;2125;775;4231;5659;3689;5373
34;2566;1933;2956;3248;4095;4617;3479;390;6181;7081
35;1098;1798;3686;4678;4459;7070;286;1250;3261;6640
36;7097;5615;7099;2013;6520;286;2387;6119;1052;3390
37;3838;6804;131;1350;3619;2782;5367;190;54;4883
38;6352;5774;2374;149;3889;3206;2266;2237;7100;1152
39;30;1828;1506;3021;820;3600;5707;2859;6352;5174
40;3779;1863;1627;841;1018;1173;991;959;1194;5345
41;5479;1557;1062;992;3866;5313;4677;2958;6843;6230
42;1579;546;2634;5856;6901;5997;5171;4727;4977;6429
43;6619;531;207;6183;1072;6648;7097;7087;4601;4819
44;288;7077;5606;2210;959;1192;546;2531;2992;2618
45;5135;2856;1318;7073;5892;5574;548;6642;1325;1055
46;1802;887;5608;7068;6291;714;1425;4447;4500;1853
47;6683;3616;2960;6546;6096;7078;7113;483;2141;6156
48;5332;3714;7084;830;3053;3320;7092;4318;1837;1343
49;5316;7048;4;6960;2537;864;30;5158;1859;20
