;0;1;2;3;4;5;6;7;8;9
0;2234;7049;5101;2564;2374;648;2490;3500;1267;1690
1;519;1645;5739;6376;3232;2052;1065;1506;2429;2023
2;29;4813;1069;626;3540;1347;2;409;657;3314
3;3536;768;5745;1146;699;666;552;1247;4090;1687
4;2;4885;38;1439;6220;1093;5498;902;1332;5
5;286;1614;1374;6817;4964;557;3793;934;1065;30
6;4900;1326;239;699;1332;1322;959;699;1237;167
7;626;934;1599;3;841;2394;6601;218;2951;3307
8;3813;2;934;6865;524;1804;2388;1146;5409;1141
9;1934;1089;6699;118;5473;5836;902;286;1200;3161
10;4353;6972;747;536;2665;483;5153;896;1261;2920
11;1005;745;2221;59;3760;5492;1853;1646;699;3673
12;1089;699;1533;3051;273;699;5132;775;771;1409
13;984;3892;699;666;767;902;768;3032;286;286
14;734;3299;1484;4863;13;926;699;1013;699;6757
15;4829;4016;4990;2104;6949;5498;3225;5205;2090;559
16;4700;934;4004;3369;697;7110;4699;942;1153;2316
17;3538;1146;825;409;6157;396;782;902;1993;1362
18;6433;37;6157;1072;1629;5792;6037;2;5307;5666
19;5056;959;2471;5877;4764;2594;286;286;5308;6721
20;1146;2618;942;247;5764;133;6899;3908;6392;6941
21;1065;3681;5338;2796;734;7000;144;4153;767;3097
22;6;1143;2995;1201;2257;286;342;1014;1021;699
23;30;207;6674;905;1021;3806;1072;1052;2938;3079
24;7083;4767;3357;286;2735;20;3374;1431;875;6024
25;699;902;1052;1065;60;796;666;1229;6851;403
26;1407;214;210;1261;699;255;1643;58;1146;4576
27;552;2032;4893;6332;5405;45;1457;1347;2979;751
28;2715;5587;4186;1221;286;4287;1409;4612;942;6819
29;5092;496;1214;7096;934;2541;1035;666;1146;1347
30;3839;1072;1107;2;430;3136;5480;1073;666;286
31;6266;3121;4671;911;6238;2226;3093;1991;2980;6949
32;773;144;2214;697;3503;2620;286;983;1106;1362
33;2004;1225;155;5706;1347;1711;331;6535;1325;1200
34;741;1258;697;56;1089;6115;767;1072;1383;3852
35;2348;902;286;4791;2634;6965;2279;1363;4288;1701
36;592;3208;6598;6010;2013;2665;2574;1089;902;6439
37;1214;1065;2374;5846;4422;4489;1265;759;3477;1072
38;1988;5059;1225;6149;6425;2248;877;6097;2013;1344
39;1687;6009;5883;1146;5393;286;7047;3896;6905;699
40;818;3629;5174;690;5365;2436;5804;3556;651;439
41;699;2;2013;699;409;3860;3631;5512;2775;719
42;3305;1221;1347;2993;5190;2065;2952;668;321;1347
43;1496;1862;3941;1262;5709;666;841;286;2;1427
44;5151;1089;4378;107;5533;6518;2953;5128;6640;1225
45;6352;905;1378;190;4494;915;626;1065;1103;3646
46;6627;6390;3585;2907;690;4073;1056;2634;58;4200
47;225;5972;2134;105;7061;1247;1146;6196;2634;6817
48;5234;7091;4938;4414;63;6832;1221;1332;2667;3751
49;3374;428;934;575;1498;4157;5760;6659;980;408
