;0;1;2;3;4;5;6;7;8;9
0;993;776;1392;2959;2549;4680;924;5822;1425;787
1;6707;934;352;2;7;3302;1839;902;1332;6903
2;339;175;693;286;2044;5672;2152;286;3167;659
3;3379;286;6018;1089;3983;734;4908;1862;2374;286
4;1955;4994;6631;2852;30;286;6947;1891;4348;3083
5;850;4612;408;2352;2452;2024;902;1748;3489;1107
6;841;1261;2454;5049;1615;3167;4016;902;772;841
7;1089;3841;624;5431;4928;2943;1146;1221;3601;3467
8;2650;1702;2318;734;1146;6884;4276;2313;71;1578
9;1369;1679;4580;785;408;507;902;2277;2432;3663
10;60;5439;2614;1761;1067;1643;4066;1072;1366;2342
11;699;2261;5539;4967;5741;4010;3396;1347;902;1687
12;1277;432;145;773;3474;755;697;5351;30;432
13;1423;387;3043;666;734;6519;1073;841;6047;1956
14;4749;699;5227;1661;1072;5678;1221;734;1146;734
15;3703;1107;5537;34;1828;2610;588;1005;247;6517
16;699;2303;2839;4548;902;1183;331;1221;3275;3294
17;1072;2927;787;6732;1561;2550;666;1347;5822;699
18;902;3258;1146;1942;6176;160;6779;3411;2958;1073
19;409;961;3579;1453;2881;956;934;1247;5347;546
20;7052;3444;430;5726;409;1221;1072;2377;955;3714
21;2939;4679;1247;4475;1948;6372;247;934;1247;3857
22;517;690;1118;552;286;2374;1222;1261;1404;1572
23;485;1889;1874;905;6925;4884;508;1146;905;326
24;2374;1077;747;1651;4907;3217;130;2203;4754;1262
25;2798;1323;1274;3582;152;2527;6176;6006;1337;1065
26;3091;666;3448;5176;699;2541;3572;331;428;2021
27;512;734;3182;3001;1972;2998;546;328;3175;733
28;669;3521;775;3214;980;60;5572;3878;31;1247
29;1146;114;3110;699;2445;5399;1305;4424;25;878
30;2506;2087;5167;2360;2090;959;2374;747;902;1527
31;934;2261;3247;3;6125;4116;6356;1028;2;5729
32;1972;313;699;2848;1145;2308;699;1730;3265;1146
33;2086;1366;2105;902;1089;286;552;1089;1090;4108
34;699;5130;6331;1146;734;4852;3366;6694;3890;1221
35;1470;2683;1426;34;6337;5995;934;4663;746;1276
36;3938;5017;3255;6024;7;3753;1141;666;438;3327
37;1183;2557;3714;4948;1732;2;255;699;286;408
38;887;6775;6834;508;3850;4362;1157;5277;790;4017
39;997;4507;3924;3107;2070;4872;4325;985;2374;666
40;1534;2657;1287;1053;2292;699;3407;1146;2589;2035
41;307;1065;6842;3141;5949;1259;2890;6052;2759;6357
42;4427;6847;5540;6824;877;2330;286;711;915;1072
43;1214;1350;6213;5091;4396;2170;1685;6012;5015;751
44;2013;1247;5087;4325;408;1347;2413;4271;59;29
45;2511;734;5442;2218;902;57;1585;6212;699;953
46;1221;3712;902;958;6240;4488;4231;2503;697;48
47;286;2303;4860;2856;4677;1073;2231;5426;339;2787
48;7025;286;4998;2400;2357;2770;1610;5334;321;1078
49;1089;4410;3458;6867;5457;3474;699;6386;2;1725
