;0;1;2;3;4;5;6;7;8;9
0;1152;603;4627;2881;955;1988;5692;7;577;6206
1;2013;898;1065;690;5018;2313;6437;2377;1089;6073
2;5859;1021;5285;2;2956;1163;4679;3265;642;1721
3;1853;1274;9;4766;2630;223;3860;1141;327;782
4;1853;270;286;630;1350;5335;4353;1527;2045;4773
5;3340;1407;1225;3532;14;642;5306;987;3683;5585
6;252;4868;3577;1744;915;2072;1059;1021;7108;934
7;194;1247;4824;5840;5214;699;7065;3;481;5600
8;58;755;3385;1362;4174;734;1065;2398;934;286
9;6310;872;6914;1146;902;4480;6530;5841;7078;3557
10;1065;546;2381;2779;3379;2759;690;2246;4249;958
11;5908;1173;1146;1125;286;1285;30;2735;1660;3290
12;5645;6517;1054;5201;3813;4316;3720;5955;6029;2621
13;6239;2572;4320;7056;734;3461;4549;2013;1214;4679
14;1089;3009;959;2852;5042;2623;5508;286;877;4912
15;1141;3823;6167;225;934;281;1198;1754;777;4690
16;5617;734;1386;2126;666;1125;818;6758;6125;432
17;699;4673;1599;1201;776;877;4487;988;2081;6964
18;565;4020;1072;2574;2;699;4953;6779;512;666
19;933;1930;944;734;877;1072;5185;1518;3262;2683
20;2562;1194;1923;902;1786;4182;409;2468;741;1089
21;1854;2550;409;563;6204;3480;792;934;1272;4981
22;1527;1221;646;3781;6105;2396;1146;902;3356;1300
23;720;699;5731;6392;4284;5415;5338;1495;1345;6195
24;1427;6728;6118;1146;3460;286;1221;1570;4815;6425
25;25;2851;2739;4614;4964;5494;5235;1220;6841;741
26;902;1146;30;2596;1072;5983;699;699;20;1221
27;2771;878;1146;751;1107;2596;1868;747;2812;699
28;5161;2372;734;766;1065;1639;4518;1089;6156;409
29;6294;1824;2849;4793;552;1201;6178;2793;5150;1726
30;2242;4999;2223;4106;3078;3969;1072;6797;699;6568
31;2105;5470;934;1975;699;6028;2210;747;742;546
32;73;207;2450;2624;777;1806;5838;6533;2697;734
33;7105;880;1125;1828;1146;1146;1225;682;4514;1183
34;988;5408;751;699;4229;1065;2054;6551;6980;6647
35;3557;286;4401;1635;1806;2;3158;318;31;1146
36;626;30;1404;6785;6419;2088;572;6208;4206;6689
37;971;5045;2409;6764;1810;1021;574;1221;171;902
38;3714;552;3691;3192;4453;4886;190;145;5762;400
39;1146;6093;1089;1670;1261;2853;286;6952;5901;6244
40;6751;937;4448;1005;737;1225;292;699;286;5175
41;2;5971;183;5643;902;1065;483;495;2247;1015
42;286;1163;2938;40;961;902;1229;5936;2983;3519
43;934;4645;546;59;1089;1265;6474;958;1404;942
44;1180;6570;3932;3125;6664;6771;884;420;30;5056
45;3883;3213;2153;1221;1144;4159;58;286;465;3493
46;552;780;1332;286;196;902;1404;2089;4378;3109
47;3326;4635;479;3558;2225;3887;2189;2477;1247;1214
48;772;3154;1641;2102;3038;582;734;4297;690;1319
49;105;30;699;904;2533;523;350;2720;3178;1453
