;0;1;2;3;4;5;6;7;8;9
0;2249;408;1512;6362;2979;6756;5765;626;5139;478
1;3121;2665;1221;5796;483;1880;190;6580;2279;220
2;1247;286;734;1021;7107;4451;902;1350;5211;775
3;5851;1221;5819;1793;1200;2184;3887;1743;699;322
4;190;2436;31;1274;5977;144;3112;3857;1163;2223
5;2169;5159;508;5788;6429;1183;2931;3902;1430;1185
6;1502;483;322;2533;699;546;3015;666;144;483
7;517;1409;331;286;82;2377;1018;220;3868;1201
8;699;31;734;4279;6281;1846;775;4843;1054;3926
9;1221;4021;4844;4956;31;286;734;902;286;5293
10;959;699;286;408;286;31;1316;1824;1065;734
11;1065;2234;1200;773;1221;408;1052;196;6090;1435
12;5101;1052;1089;3495;3305;517;1660;508;656;4231
13;331;5338;6063;4697;3190;508;7092;3370;4871;190
14;886;495;2050;1183;324;6956;1466;656;4981;3803
15;3801;2181;5907;4320;1274;1052;6059;287;3135;5053
16;286;2377;1052;4;682;1019;322;5414;517;5452
17;3865;1820;71;3296;2519;4601;699;1008;31;1930
18;4838;2506;539;4436;1052;1089;511;1163;5635;1871
19;82;322;82;3625;5399;286;1242;2377;2998;410
20;2;5117;1021;1146;877;1072;4668;699;699;1052
21;4032;1221;1404;2169;2945;699;699;1089;220;546
22;775;7;1072;4702;508;4767;6534;1021;902;699
23;5196;699;693;299;915;1930;1405;902;2374;271
24;3050;2657;56;3964;1350;1221;924;1214;500;2472
25;439;3668;322;4549;82;2;746;680;2826;3557
26;4749;59;1350;2550;432;546;1052;34;1247;3256
27;3172;734;1052;4249;2665;54;5357;3821;2;3255
28;1137;6334;699;1018;734;495;666;483;818;1018
29;5212;1146;5644;900;2741;1146;6701;1295;4818;775
30;546;546;3281;690;5581;1402;1221;286;6652;3396
31;5624;6243;546;7;1146;690;6334;7070;3765;690
32;2566;4893;1220;483;5618;6502;220;2323;408;1404
33;1676;5217;1509;699;5794;6433;286;6390;1146;326
34;1089;4393;4879;286;649;775;2827;1869;326;326
35;714;190;409;958;656;666;517;3453;1221;118
36;116;977;1404;255;483;1018;902;663;3369;1577
37;734;1432;1463;7;7;82;508;934;1274;1125
38;915;546;4348;699;2550;4409;5288;734;1200;546
39;734;690;424;5965;1014;3130;483;4052;1506;3623
40;1065;465;439;1052;190;3263;331;175;1289;656
41;1106;2324;29;322;546;1146;3747;656;190;7106
42;922;1052;2;495;775;1530;31;408;546;1221
43;699;3228;4267;82;1089;3037;2013;5708;666;1087
44;6686;4467;7005;508;3990;1846;37;483;31;2634
45;1274;82;1274;5963;1317;331;4609;2919;3523;1943
46;1052;5385;656;6757;5190;2377;656;5265;734;1200
47;334;1520;543;61;597;38;1146;2107;2377;1221
48;5587;2415;190;3039;439;1247;4884;3069;410;2276
49;1279;7093;7;220;4558;6715;5138;7075;2634;82
