;0;1;2;3;4;5;6;7;8;9
0;4808;408;4585;1272;883;4729;5080;511;699;2361
1;942;6900;1261;4812;4209;4497;5238;617;4178;5295
2;4115;1146;5528;1577;4998;829;1465;1528;5717;377
3;60;1508;44;3713;825;910;3988;264;988;7055
4;1586;6260;699;6718;4491;286;5306;934;5776;699
5;3323;5410;2876;1213;299;6778;1124;1089;6413;1221
6;2013;1426;702;4098;2;5122;5307;410;1701;1272
7;2869;3244;4487;1089;1089;6570;892;995;1354;6203
8;400;2264;3069;4740;2737;1382;30;699;331;5931
9;2016;1378;2491;1021;1229;2766;1221;508;1146;6514
10;2010;2665;699;6488;1462;699;5800;6302;2753;6753
11;1229;697;1663;5034;6584;428;4159;2871;1125;598
12;823;247;934;733;699;1075;1221;1994;7050;286
13;771;4455;1018;6523;6368;1664;800;3511;5156;3369
14;408;1108;6535;2;1146;4380;2905;255;2940;1073
15;699;1074;6140;5882;1221;4953;699;2;1052;4455
16;6369;1073;1089;5732;1822;1021;1052;666;1221;481
17;2749;144;286;6147;1214;1052;6552;2530;2071;5002
18;1146;5539;4738;3818;511;1030;5703;435;769;4201
19;5715;34;3328;1054;1893;1543;538;778;5810;210
20;5191;4089;3936;1065;1072;910;6016;977;2007;1065
21;1065;1510;1483;1407;7102;4962;2839;1221;1072;4515
22;884;4517;2096;1265;5817;286;3725;5354;1088;4938
23;622;4425;2803;4490;32;6742;1146;1089;2233;1277
24;5342;2549;887;1025;3570;5099;3330;1247;667;1146
25;2261;286;3660;1221;942;116;3983;4;1065;6063
26;6800;743;1971;247;1073;751;5963;1643;2228;5105
27;1053;4239;3727;2722;6181;2573;5759;6043;4788;1155
28;3796;2154;1065;988;1028;1600;6076;196;1012;286
29;4614;3866;697;6107;934;6648;286;5273;1163;2975
30;1908;322;4374;979;408;902;1052;794;3091;3272
31;3474;5372;6879;5741;641;3533;1092;5426;286;3540
32;934;832;6330;1125;5435;2274;2264;4776;3230;3128
33;4830;1108;2634;5153;988;6306;6486;5323;751;1214
34;5015;1500;1914;5593;1030;2992;2964;2273;4203;3885
35;3406;5401;5695;4344;1390;6099;3174;286;3735;5275
36;1213;1651;666;4326;5188;1089;225;2244;1146;3636
37;699;1987;3738;5808;4;6626;5845;330;1247;511
38;1065;626;4365;1005;902;3368;29;741;410;902
39;1730;5540;5030;5784;1274;5740;1242;3192;409;4832
40;286;2776;31;947;1669;955;13;4643;851;2
41;1773;699;3;1225;1107;1308;2039;1195;4865;4679
42;2845;4528;2880;459;1347;1261;286;1457;1236;546
43;116;1071;747;2966;4240;1093;2267;432;4667;6747
44;626;3151;1225;88;354;6027;747;2072;1141;4388
45;747;5270;6350;699;1146;1099;2097;1214;1207;734
46;5415;319;2013;408;2095;1164;247;1407;5049;972
47;902;902;4908;286;339;3057;2377;2989;4934;2374
48;3649;169;4667;3537;3604;6662;3455;2967;5407;2072
49;841;6716;902;286;401;1511;6282;156;902;1221
