;0;1;2;3;4;5;6;7;8;9
0;1120;7061;2072;5181;3396;3614;500;3806;1089;6574
1;1513;286;3931;1072;229;5124;699;734;1513;5186
2;902;190;5601;6307;5746;480;697;1065;2166;194
3;1687;1544;699;6036;1153;5367;1941;1201;3335;1072
4;6685;2563;5750;462;2464;5366;2122;54;1620;734
5;666;5384;2056;1146;2332;4852;902;6527;245;2270
6;5944;959;2572;2;4233;5491;734;2872;978;286
7;1414;6326;992;6166;768;2776;1163;5928;3723;2581
8;2540;4994;565;2564;4985;699;4;247;666;6162
9;2856;308;626;3217;902;2730;860;1457;5547;699
10;5461;6717;4605;1247;29;2055;1053;286;428;6866
11;1134;767;3652;1478;2013;657;435;3324;7040;3994
12;1132;2662;5298;4280;3758;27;6107;3714;163;4744
13;6952;1827;3609;1300;1262;494;1407;3344;1117;441
14;2183;3915;1221;3141;3813;5038;1367;767;6022;2724
15;2;1146;6982;3963;4678;3446;398;145;3918;1417
16;5338;3766;2555;408;5560;6205;29;2781;5748;693
17;2564;5256;1447;30;902;2318;7027;1753;2374;1146
18;699;125;6786;4200;5898;289;462;734;6865;3714
19;4708;1643;5338;466;2605;2105;958;1141;6312;3290
20;538;461;5459;244;752;7022;5385;3992;1248;902
21;6451;734;251;5094;2575;6881;338;2;1089;4907
22;409;164;4708;6372;6792;1055;286;2532;955;734
23;432;2556;2550;1048;3537;3565;5502;5415;5868;18
24;3786;5503;1117;699;286;2873;58;934;855;3111
25;229;676;6114;5547;6052;6420;1221;5079;1383;58
26;5307;2815;2662;3651;2416;6994;1021;6360;5350;6125
27;488;4272;3740;2485;6606;6699;3030;563;2319;2633
28;372;1288;2220;5800;2201;5101;207;1797;500;3694
29;2269;2;787;6419;699;4104;884;1721;6745;2732
30;1089;934;1929;768;379;7029;7017;6980;3432;1065
31;711;627;1685;176;3344;7023;934;905;5947;710
32;3716;902;1359;1827;545;2281;1089;6535;4876;116
33;5605;1450;225;247;5848;4250;6825;697;483;5815
34;286;3514;7078;732;967;453;6438;1146;1146;1863
35;2771;626;3269;955;1436;134;1709;5093;39;2218
36;934;108;3310;4;1457;782;902;699;1065;4233
37;751;699;1664;2910;2240;5169;767;4231;3275;6049
38;2693;6005;2854;4943;1665;58;6069;772;1170;3333
39;1065;1221;1221;286;5915;270;1765;286;4413;6838
40;1404;4284;1015;6316;50;1274;6740;3847;2803;2765
41;2241;1152;5013;517;3045;5449;2424;4975;3450;3328
42;485;1089;6746;1225;1778;1710;58;2795;3459;326
43;6883;1145;1926;5010;2176;3895;5939;1613;7;2386
44;2979;1362;4362;1900;751;58;4707;196;1760;5610
45;743;203;1332;6088;4747;1065;1034;6627;884;884
46;457;331;354;236;990;3629;934;741;449;2013
47;4508;4300;6748;3272;3261;6149;2550;6354;892;1219
48;875;5151;2125;1586;4050;5630;699;1089;777;1089
49;1989;225;1853;934;2;1139;2348;1358;50;5277
