;0;1;2;3;4;5;6;7;8;9
0;5438;5552;6761;4262;6982;4712;3629;3680;1752;6603
1;1089;1736;99;5614;322;7;1200;410;4221;190
2;666;1930;1146;508;1431;1200;5621;2729;1018;1979
3;483;6006;2400;432;756;2184;2377;508;4650;4702
4;2350;34;2279;1274;922;2374;962;82;1052;5148
5;1309;546;6561;322;71;5078;1018;286;1404;483
6;546;483;31;220;734;1674;734;335;2377;2630
7;286;579;1374;2814;4997;326;6418;432;4950;747
8;2862;1404;6357;332;1018;699;656;410;4112;3461
9;1274;666;190;190;111;2355;905;546;1247;666
10;1221;247;769;483;5941;1221;1557;5890;2482;4360
11;5985;546;483;2776;220;31;1065;3667;4359;7
12;3714;7;1240;517;699;1146;699;990;1018;286
13;699;1146;517;747;1052;286;7060;1214;3440;17
14;517;3443;699;4460;517;2169;1274;4518;1404;82
15;6753;4562;113;6042;508;517;1450;747;734;902
16;1065;734;1274;2215;774;6566;546;1065;7;2327
17;483;934;1228;683;4;1018;990;3508;1274;428
18;1776;5197;1709;160;1578;4290;1943;656;902;3906
19;6073;1089;1841;1052;492;6547;71;1014;922;4087
20;331;699;7;409;7;3311;1052;1274;1221;160
21;1645;1281;902;1374;1514;483;5974;3169;508;902
22;262;322;2149;2779;1200;7;1221;699;31;5436
23;6067;326;1163;699;286;2324;3175;1362;30;5396
24;433;3766;5206;2;1663;1375;666;1089;1274;1795
25;666;699;3706;4596;4071;656;29;1072;2030;1072
26;5228;666;2834;1350;5267;3618;483;734;286;31
27;1274;4915;220;5675;198;747;4963;902;747;902
28;1350;1272;1247;473;5210;410;1022;107;1072;1146
29;1272;31;13;1052;666;699;362;5563;4;992
30;1404;690;1018;6169;2096;440;5201;1052;58;1018
31;1906;1274;3616;1374;1388;5682;775;1259;107;596
32;2932;7071;508;5769;5114;329;5911;6193;1374;546
33;824;430;2852;2377;1711;1052;4054;1076;180;549
34;1894;2013;1775;660;322;1350;1052;58;1200;656
35;517;2293;775;5682;3108;426;747;1350;5116;4235
36;1052;322;286;2583;902;1851;331;220;4732;4025
37;2371;1018;5158;286;2374;690;4989;6016;6626;483
38;7;2374;1404;1247;3784;1089;439;1146;699;409
39;3868;6566;1072;4504;1089;31;30;2756;1089;30
40;7000;4405;2377;1065;656;439;3456;483;4063;2761
41;3432;82;1296;31;31;3500;2443;1457;4233;1221
42;1200;190;5129;7;6444;3714;190;5487;247;322
43;656;2718;82;187;1065;1214;2972;213;1736;1021
44;190;154;5101;546;3996;508;3050;905;233;747
45;3852;6280;5117;747;2377;4068;286;517;4034;699
46;7;513;6101;31;1350;747;2988;579;322;798
47;31;1374;410;5201;747;2730;6574;2588;1256;825
48;4934;6240;666;1111;6359;1274;3788;1146;3305;958
49;286;902;1052;1221;1018;322;483;7;774;6972
