;0;1;2;3;4;5;6;7;8;9
0;863;1564;2535;279;1407;3760;2505;1484;525;2009
1;1229;363;262;577;4706;1037;53;295;3289;579
2;363;244;4192;103;295;418;402;274;369;1266
3;365;5060;213;227;1006;288;73;4826;4029;258
4;53;36;279;376;2823;263;1056;11;3901;744
5;353;4299;1707;263;1283;3951;3837;578;101;279
6;41;577;651;1515;2182;715;577;303;53;1518
7;302;103;3553;1618;218;288;545;2600;353;2153
8;2403;1020;4668;3204;2340;207;1500;1037;4002;1011
9;295;1416;186;301;3885;1032;4008;606;3630;303
10;186;1021;73;2626;4386;482;2739;1435;569;1948
11;1037;1129;1515;984;5022;265;279;5163;2988;647
12;3086;346;2914;207;365;1146;4222;4100;1070;72
13;3231;369;5223;740;73;984;2818;3498;4690;2956
14;4028;77;282;279;101;41;31;4098;2210;269
15;2878;279;79;369;300;2322;365;77;230;1584
16;159;2313;1655;1713;4525;17;20;546;146;4020
17;1032;53;398;1075;129;365;3413;369;288;89
18;2978;4490;256;230;1037;25;1515;3057;1037;103
19;4437;4814;1742;399;285;3810;1171;31;159;457
20;119;1066;2783;186;186;3777;282;256;840;268
21;577;3592;1625;4021;295;984;77;1244;4811;608
22;20;285;5092;730;3444;3727;295;1243;2484;1458
23;363;4834;1037;4678;1412;782;262;893;1293;606
24;831;72;3558;2928;353;11;41;207;41;101
25;4146;322;851;207;1867;174;100;569;11;1429
26;170;3519;504;1091;346;382;1298;1032;53;2781
27;973;227;4241;41;2588;163;2412;3599;1279;66
28;353;72;545;1312;4976;545;1037;41;196;858
29;207;303;2623;146;2060;1298;72;3741;810;3378
30;1143;73;3200;864;5021;101;457;53;1026;500
31;2664;450;279;363;4520;241;146;2653;1184;3472
32;2299;186;2027;4708;4654;198;353;322;294;1176
33;143;186;44;681;353;44;239;4786;285;346
34;2315;279;873;44;77;359;79;628;72;1440
35;467;101;4230;4245;450;369;1557;4477;423;4454
36;674;1037;303;2006;241;363;11;691;3026;1091
37;744;353;5051;41;3652;263;2821;369;1466;2048
38;100;146;1831;294;322;424;295;2385;103;2268
39;4433;214;1265;1037;1657;36;322;2951;4908;5184
40;303;4192;4524;2352;275;2662;285;3661;2972;1860
41;4921;101;577;1299;938;76;44;100;3292;3004
42;1574;3290;207;363;3147;4366;3625;879;2496;45
43;944;20;41;1552;5137;108;11;100;146;100
44;159;365;2535;77;820;296;448;183;1215;577
45;4792;3416;1242;1818;244;78;369;1032;72;1077
46;1731;77;3653;2949;4044;1515;577;773;279;264
47;606;1199;25;1032;417;303;4322;5063;4159;4587
48;295;2325;244;4974;365;263;2598;73;186;445
49;4492;1138;1066;774;2594;505;3375;658;1450;5176
