;0;1;2;3;4;5;6;7;8;9
0;3694;1523;4542;3653;1890;4243;279;1285;2239;651
1;3633;77;346;3045;1066;1091;1771;363;20;1370
2;3137;41;1242;36;3605;279;1975;252;1776;443
3;1591;230;271;239;1088;2895;346;279;77;108
4;101;2465;4468;1032;322;11;916;508;4765;1867
5;956;2217;577;186;41;375;1515;2065;108;2459
6;1032;942;1701;101;2526;3793;1283;2117;2484;3532
7;2119;207;492;671;1132;3967;3793;353;1968;408
8;186;1066;44;11;4123;3545;207;45;108;1712
9;275;4030;1515;376;3137;3192;346;104;1573;207
10;346;3028;2894;279;711;103;396;1567;1267;1894
11;369;698;1770;1032;1721;2654;119;279;1515;353
12;972;279;2378;504;2530;108;1037;53;369;45
13;1320;221;418;1091;4908;1895;984;3467;682;4940
14;1091;572;1131;860;789;729;2065;3605;224;1091
15;11;989;3137;373;2463;3448;322;1032;14;2164
16;545;1902;44;5042;1688;72;1068;2646;264;102
17;457;1195;2228;2458;398;53;3228;2944;615;101
18;2245;1011;363;1037;2649;4025;369;1280;1284;11
19;3824;147;53;1515;501;77;1080;3496;1524;1365
20;207;3137;77;147;4436;707;402;4509;230;2178
21;2284;2856;912;972;288;11;1032;375;1037;343
22;465;230;1973;244;1825;2709;3254;3951;1487;341
23;147;1888;72;3612;1021;322;4328;450;1278;355
24;746;363;457;101;5010;2436;108;2033;214;4779
25;3375;3624;504;3694;146;593;3295;2014;147;4831
26;296;1877;3316;3372;1584;577;375;251;103;629
27;789;279;667;3732;2396;1313;20;41;3431;267
28;3614;577;1780;18;279;244;577;245;1037;390
29;1847;818;1469;123;186;543;457;698;80;650
30;616;2050;40;457;588;861;1091;4571;55;315
31;3017;1550;102;3492;1850;746;700;2047;1198;834
32;391;1918;3634;1302;396;53;5100;3489;314;4465
33;755;186;20;4966;2234;1991;1942;1505;779;186
34;77;2532;108;1289;288;841;2620;369;186;207
35;2639;4355;691;2643;3631;396;100;207;2223;4185
36;72;53;2504;1095;1929;1373;1107;102;943;288
37;2416;1572;746;159;207;346;365;316;698;375
38;1332;1037;979;207;516;1366;707;1548;396;1886
39;4063;103;3863;1079;2480;1740;27;274;2065;101
40;431;108;1384;1371;301;790;100;353;182;2313
41;264;148;20;214;1079;119;3133;101;53;1733
42;3756;396;1686;465;1474;822;1032;2975;363;2750
43;1369;174;359;4142;53;2482;5217;1046;450;1255
44;365;465;1942;3462;2065;230;101;108;54;1944
45;254;2213;2308;4369;108;2165;53;101;102;3291
46;315;733;1746;746;262;857;628;577;24;2472
47;401;2433;396;4180;5115;10;11;1037;504;363
48;375;3226;147;103;2166;101;485;1088;1238;2931
49;4349;746;799;1980;2181;504;358;214;1066;2974
