;0;1;2;3;4;5;6;7;8;9
0;3593;4197;2235;1362;2497;4889;150;619;4565;2124
1;100;968;2351;253;3092;1515;3987;2918;1931;1873
2;436;283;5115;4798;3137;775;1202;302;2266;2696
3;282;1901;1330;1102;2302;1746;1800;1271;5122;4036
4;1275;1001;1526;1019;5196;4711;816;2419;3817;3522
5;1037;2689;53;1290;1600;804;103;885;3964;1263
6;145;491;2861;1251;4124;1659;5236;1069;1688;5234
7;31;100;5149;2743;3676;1443;844;15;1269;2639
8;2336;5178;2149;1624;3342;3817;3551;4697;1303;2094
9;2088;2646;647;2641;1818;600;908;1943;927;31
10;5134;16;1508;2191;261;2781;6;2461;4795;1922
11;396;3208;1256;3754;39;4642;3424;4993;1671;1242
12;686;2281;4551;5230;1456;2223;2515;292;346;355
13;5207;2225;810;3142;3734;3869;3663;4979;4425;333
14;3804;369;2050;1892;2938;2389;388;2279;2506;4750
15;2009;388;174;601;103;4242;279;4469;1443;4253
16;1482;965;680;1314;4063;825;252;1661;3690;262
17;2432;1909;398;2905;3274;4588;5002;246;4855;2037
18;3383;81;4144;3062;5195;3871;26;3244;4022;2397
19;5195;312;501;398;1284;315;5201;1221;3761;1265
20;4809;818;4761;3855;835;2857;1277;3247;2425;5038
21;140;2932;3416;3057;3723;3159;811;2724;1804;1935
22;949;159;3988;1889;3461;2203;2631;293;1998;2713
23;2009;5166;295;1884;3370;4068;288;1575;345;1071
24;715;577;3136;3215;5172;305;4069;2138;3211;1680
25;4126;410;2414;267;70;446;5235;628;4194;3752
26;1588;937;2391;2219;100;5139;3523;285;351;365
27;1598;1143;2414;1788;76;2302;4776;84;3674;503
28;92;1941;1436;3267;4019;4364;3660;577;2416;4780
29;1929;820;2450;800;5216;4754;545;3541;4401;1073
30;2297;1040;2325;2546;1210;2248;308;606;3769;2304
31;2396;3478;2529;5058;5013;1888;1741;142;575;1326
32;3914;1269;942;2904;4841;648;4098;5190;1273;1963
33;3678;4557;1200;516;353;5203;285;3552;940;2844
34;4492;4652;3767;352;3353;4764;1095;5207;3566;3985
35;5206;2390;4119;1277;283;2520;981;1304;302;880
36;850;4427;1243;3776;2619;300;119;44;101;100
37;4090;4925;318;1723;4160;697;5220;4750;4979;3886
38;726;2314;3392;1727;443;5237;1160;3277;301;2641
39;4283;2463;108;5154;86;2828;4873;3340;4040;577
40;162;2843;2493;5233;197;5181;56;1141;1966;3999
41;1076;1413;4183;1074;1854;3647;1529;2124;4946;4556
42;1311;1178;1486;266;285;365;4248;326;1515;5150
43;3223;297;2947;508;4748;538;301;3152;3086;301
44;295;1705;2807;971;3235;2373;1752;361;1200;2271
45;1056;277;3502;376;3395;887;1089;1222;1660;5193
46;528;915;5168;217;3285;4364;598;4306;4549;4769
47;3722;4215;2752;1399;654;3894;1485;4725;4120;3123
48;5237;2622;1396;3103;5229;4131;545;3127;103;495
49;3835;5095;1222;106;4423;100;1340;1344;1104;41
