;0;1;2;3;4;5;6;7;8;9
0;25;68;2934;189;856;4897;350;284;3736;1860
1;295;72;53;15;20;72;91;279;295;732
2;1091;491;2114;4300;1515;1011;3395;73;103;259
3;2528;296;1037;3857;1037;665;650;295;230;295
4;1584;277;151;35;147;280;253;101;73;1026
5;577;295;250;4540;2926;2541;322;2842;1303;1855
6;545;1260;11;147;5043;1853;181;369;1574;369
7;3890;5194;1667;3378;262;2644;1515;282;282;4251
8;3800;11;4229;296;213;4941;1475;253;744;545
9;926;1516;1276;346;288;4408;365;11;365;1198
10;744;3012;3815;1066;3114;4799;53;5019;370;4768
11;288;769;100;577;72;4870;3883;5220;577;4269
12;369;4043;53;2683;1154;3677;2785;2168;1531;911
13;4442;353;285;2151;63;352;295;526;103;4977
14;1271;241;3712;3064;2348;370;654;1082;3497;3660
15;20;1173;1157;244;3854;4902;2797;577;285;346
16;322;2578;623;1;207;90;1947;1620;621;590
17;282;756;72;3445;101;3510;262;4046;207;773
18;2896;253;835;1501;1523;464;3370;11;1020;263
19;1010;1037;1811;266;241;2690;577;793;3806;482
20;545;4817;1082;265;2532;73;3174;3828;475;4143
21;2180;159;97;2009;1278;2875;799;290;1686;910
22;1438;3810;2827;319;715;3161;1610;301;261;1948
23;103;1515;3052;848;2945;2378;244;349;762;479
24;244;101;1711;1037;292;1032;984;4647;20;3458
25;1134;2710;3262;963;259;149;656;359;275;1635
26;3829;2492;1103;1295;577;3174;72;895;1733;149
27;5135;3158;236;881;365;3697;2128;4824;36;1282
28;4695;5054;4589;72;881;2567;101;259;4314;4825
29;1915;334;2165;263;53;53;365;515;3881;705
30;334;359;2520;931;5178;4850;2324;363;207;11
31;2086;20;1505;100;1032;469;3997;159;907;53
32;1537;101;385;2559;1909;4569;138;3056;159;3595
33;154;53;20;101;365;5064;577;1355;1467;972
34;1228;1032;3400;3888;244;1288;263;4398;1387;3881
35;1547;4208;496;241;3750;2095;577;31;301;719
36;1939;934;545;3339;5017;317;215;2209;2486;3199
37;2951;2558;4042;101;2895;1566;4541;346;1088;1432
38;72;365;1360;147;552;20;245;3803;365;278
39;3324;5015;365;3586;1083;279;1301;1724;241;359
40;359;1775;261;1066;995;2926;280;1037;1037;1861
41;1556;170;263;4739;2557;3151;1150;1032;363;265
42;2790;4864;1577;40;353;159;207;262;4988;300
43;159;2623;4223;230;2371;2117;1032;2763;1245;3669
44;207;1595;397;159;2773;2288;103;207;4927;1215
45;306;279;73;4185;1596;1290;1277;53;1473;4865
46;4661;797;499;1032;587;1037;353;4160;1598;2389
47;2925;2200;3835;202;346;1139;1643;1515;2085;3806
48;4177;4379;103;207;269;1370;4666;2411;3862;1636
49;302;4185;661;322;302;848;1591;2950;72;1749
