;0;1;2;3;4;5;6;7;8;9
0;1164;2849;229;3785;2489;1299;3248;3250;294;3924
1;290;140;1890;295;230;295;1089;399;5222;4240
2;2653;3819;285;5147;504;1088;622;3719;224;1069
3;42;709;2920;279;1863;4290;6;577;4916;363
4;5095;2174;2191;77;3008;325;611;4845;37;72
5;578;3611;4857;273;4159;101;419;4488;2904;290
6;2894;4950;240;1732;369;73;1240;3803;4130;3145
7;3690;4035;2065;1525;289;463;297;2911;3397;53
8;4433;5026;4659;300;1410;1620;577;1943;1901;95
9;2696;524;266;545;265;2544;3268;758;1601;296
10;72;1487;217;1737;303;1288;363;747;2398;514
11;2520;2679;3689;3282;559;1428;1735;366;76;2432
12;636;1144;73;3037;295;1131;4471;1172;41;146
13;633;418;771;2584;265;14;2850;2322;615;11
14;3671;294;2928;393;273;280;3742;1257;5190;102
15;214;652;2119;1660;3423;211;820;275;3175;424
16;228;4683;2512;1320;265;2515;295;1372;4290;1747
17;4746;341;267;2400;1892;53;410;67;452;5228
18;2987;3208;77;4152;4894;448;3513;3561;2267;1021
19;3963;177;1920;1791;280;2849;900;577;2255;4856
20;4886;1016;4303;3642;1377;263;145;3305;1437;109
21;165;475;3182;3626;2225;1194;365;72;2542;285
22;545;1446;4804;3490;4907;690;2304;1236;1371;3221
23;825;296;244;2552;2001;1922;4134;1605;3371;101
24;297;295;496;4831;293;289;280;2239;363;3837
25;1001;3060;4492;265;1284;408;3026;399;1258;300
26;53;3722;5056;261;3978;2180;1027;957;631;1827
27;4977;2946;2939;108;2824;2065;92;686;4545;1178
28;2252;670;988;822;4759;274;3341;2906;5105;285
29;3232;3866;282;296;555;1803;3887;2761;1170;2384
30;2392;2066;5173;4291;1616;283;1449;913;4516;267
31;270;283;1122;1192;450;2308;306;1854;447;450
32;1442;74;2277;2871;686;3554;4155;263;2150;4212
33;1387;4972;2315;180;968;198;2609;2539;4068;2506
34;1296;1331;259;303;291;4547;582;3283;1937;1097
35;4141;1562;128;1520;1453;269;1027;284;2529;4329
36;441;3720;1276;3366;1426;2893;3770;4209;288;724
37;290;2447;4244;683;917;4877;1472;3193;4213;282
38;2175;1292;2642;302;266;295;2502;5132;5157;5036
39;3052;4460;2935;6;3510;352;3882;1355;743;303
40;1901;365;725;1263;2870;4750;4341;1299;1530;3224
41;4991;480;449;3433;3088;16;2280;4456;3334;1194
42;1933;2343;4616;518;264;1845;706;3618;3629;19
43;2367;4443;16;690;4928;1628;288;2600;2760;4757
44;296;1514;5194;1557;4411;3398;3250;3815;1658;260
45;1079;2374;159;1299;4828;2294;137;3668;3098;1092
46;2683;4368;3205;3811;593;2160;295;1821;3313;5103
47;5032;545;279;292;83;479;2256;77;2928;3908
48;1804;681;1776;291;1416;4550;4388;266;1967;581
49;273;443;4557;3092;266;302;330;2278;2311;1578
