;0;1;2;3;4;5;6;7;8;9
0;1730;954;1096;4298;2273;1259;3031;2225;2699;2851
1;4514;3050;447;4516;101;608;2752;307;100;3738
2;495;1037;1318;2597;406;3287;1774;4680;1054;294
3;75;2774;1003;277;3453;371;475;2751;77;295
4;4071;285;303;2134;2078;4977;269;3754;1774;1037
5;11;2791;1446;373;269;301;290;4693;3566;3267
6;4127;4429;882;303;77;783;278;3067;3301;2862
7;4046;3992;108;297;259;285;300;3533;3959;1142
8;954;2017;301;277;1322;4718;1794;285;260;279
9;1946;1800;2474;755;53;465;295;78;251;475
10;381;3890;2636;1545;685;1267;1060;207;1484;264
11;764;945;3805;77;1272;2279;4625;1372;3830;2408
12;2639;183;98;3959;100;2418;1569;103;207;1228
13;470;1753;3795;1199;301;108;4124;3410;4490;2082
14;2131;4861;302;1840;711;4534;1495;167;1037;240
15;1278;1013;3245;577;3625;577;2229;1980;491;159
16;3148;1065;186;370;545;3557;4492;108;1642;1223
17;5126;259;4331;4515;2142;53;295;261;736;2378
18;3153;283;299;3598;1722;486;4011;3334;461;1176
19;289;3608;20;1620;5226;273;504;1361;2531;3254
20;1757;103;207;4343;3608;259;1869;776;1184;288
21;3839;3722;988;2315;4025;29;1037;288;306;1290
22;3159;1364;1993;275;283;100;20;2276;11;3509
23;1235;4278;3883;100;286;543;280;4598;3177;4250
24;3226;5155;295;1569;3108;20;1037;186;2769;2032
25;2010;101;3762;2886;4892;77;577;724;279;606
26;1899;3694;264;300;231;3551;1287;144;114;295
27;274;2029;293;4528;1426;3451;896;1037;103;333
28;51;2495;267;263;917;1190;3883;4981;577;295
29;264;103;1037;2469;3116;2861;3047;284;4120;848
30;2876;261;2894;98;3843;3882;4575;2398;3648;5116
31;731;3738;3330;253;577;288;4486;4799;1901;2140
32;706;1047;53;843;1808;1937;179;1067;2496;77
33;782;306;1037;4175;918;833;1243;1371;1288;1037
34;275;292;1401;511;4780;3545;2796;1931;4881;3702
35;303;295;1492;889;147;315;159;302;77;1200
36;162;2806;299;29;11;312;5022;3317;280;450
37;1037;502;72;842;3972;4722;164;3860;20;279
38;285;787;1760;289;4558;285;4230;1052;3633;931
39;77;1228;11;1564;2661;3673;1793;1396;101;282
40;147;970;577;3193;296;2764;4953;289;2201;4828
41;1806;2365;3766;1036;20;4438;1841;295;2458;1272
42;2792;861;4419;577;100;4973;3474;4605;292;1060
43;4084;4788;103;4952;1918;295;108;1752;1037;3956
44;2291;44;2274;5183;186;1248;973;186;103;1199
45;288;661;279;207;374;186;303;2319;2044;207
46;282;30;2139;4458;3102;2134;3491;1085;301;275
47;2963;2911;222;2899;3812;2559;296;279;302;211
48;93;4635;275;291;686;1939;631;232;1358;20
49;290;5119;1429;290;2101;3570;1807;2730;1842;3460
