;0;1;2;3;4;5;6;7;8;9
0;2632;709;3239;565;2312;3423;3122;210;1084;2427
1;72;1140;322;108;230;577;1902;346;4841;656
2;746;333;3342;230;4781;1037;265;101;814;3213
3;501;1082;543;2085;263;985;2359;54;2220;363
4;3050;4284;369;1485;754;1581;101;2984;303;104
5;186;3727;285;4334;1515;1594;100;3217;1910;230
6;274;2620;1910;72;359;103;396;2831;2267;4221
7;207;365;2866;288;4963;346;1432;11;3549;108
8;108;1439;396;1032;353;244;375;3137;1469;648
9;2159;297;259;363;874;3616;186;53;102;27
10;401;3412;108;3100;1515;923;1624;108;1515;2889
11;1032;2029;457;186;5117;4425;550;396;4824;975
12;4453;577;1733;543;108;3646;113;454;5229;3038
13;101;369;205;1088;45;186;1037;876;1702;207
14;4304;5171;186;3034;132;457;3487;119;2921;2028
15;376;1907;3922;1194;5189;3807;5181;4579;3862;1963
16;27;3673;1515;11;365;2975;1298;146;3819;280
17;11;453;230;3803;4925;27;4019;5168;91;3231
18;263;4049;2902;544;1079;504;353;1110;72;4800
19;2509;465;279;4028;2048;44;147;2476;3779;322
20;1347;346;1037;631;4220;192;504;11;369;2626
21;465;101;375;369;2734;543;20;3529;746;375
22;44;1066;288;545;4601;53;2770;1804;3615;365
23;3757;329;72;267;3805;709;1091;1066;3296;4043
24;1091;1825;2065;1834;744;108;346;1032;214;11
25;146;4143;20;869;1174;861;1240;230;2774;4218
26;465;11;577;4123;11;3692;465;45;1355;45
27;4096;3991;1720;315;359;2518;5234;1037;1088;2433
28;359;279;108;4154;577;410;577;825;504;4225
29;504;4283;102;1037;102;288;457;1079;550;3752
30;1219;1079;3244;690;3137;1842;164;273;41;101
31;2646;41;20;41;409;1734;265;4652;289;3622
32;3917;2065;1077;457;72;465;577;3781;4954;186
33;1736;101;1590;2006;186;3440;11;545;1374;41
34;429;207;11;241;2335;1426;1037;4205;288;2065
35;1800;2760;4999;53;3272;1858;3680;1578;1067;2631
36;577;457;1629;1734;159;279;363;53;2547;1990
37;396;3989;214;3002;3736;1042;2315;792;3894;279
38;5062;578;1060;2341;1733;1066;3554;44;27;72
39;2126;108;744;11;41;365;1776;545;93;3662
40;3207;1515;1539;3145;288;369;2824;244;108;41
41;36;2398;4303;1037;746;1220;2486;746;1032;908
42;4722;346;2995;279;1281;375;398;1780;450;1088
43;244;101;359;758;1088;571;1744;2065;4775;359
44;147;186;101;4813;1066;2142;2408;147;4012;3741
45;698;353;4823;102;244;870;2895;363;3748;6
46;3255;860;746;79;207;4840;545;1407;45;315
47;108;363;147;147;457;3145;1066;2510;346;1275
48;607;36;207;106;3088;1266;359;457;359;981
49;41;315;4043;101;2811;1032;15;72;545;594
