;0;1;2;3;4;5;6;7;8;9
0;1;9;38;16;61;15;49;26;25;49
1;42;0;14;62;9;68;32;39;36;65
2;46;50;59;40;33;54;49;56;44;25
3;53;11;66;36;39;2;55;46;63;32
4;56;43;2;54;38;46;67;41;4;61
5;40;56;55;45;50;25;56;49;46;25
6;32;20;66;8;46;20;9;20;32;55
7;63;13;60;12;41;29;46;69;10;37
8;48;45;42;66;64;14;17;62;0;49
9;29;17;29;10;1;33;55;56;15;62
10;11;36;36;34;54;18;53;14;19;60
11;60;66;41;39;14;22;46;24;68;19
12;46;7;24;25;39;12;31;8;11;14
13;63;55;45;62;41;53;57;43;18;9
14;43;18;47;50;45;66;29;23;68;11
15;0;14;40;13;48;12;31;63;61;17
16;40;0;19;63;22;59;37;45;17;19
17;49;40;2;37;21;6;45;64;14;7
18;4;60;30;37;39;42;16;30;22;0
19;6;59;16;68;34;26;62;17;66;10
20;67;34;9;57;17;34;30;12;20;26
21;40;66;63;15;33;49;11;46;48;50
22;17;46;46;59;52;52;25;55;68;32
23;47;68;55;37;37;55;17;37;54;46
24;11;65;52;21;27;49;68;50;49;65
25;69;55;6;55;7;7;63;32;46;66
26;12;19;17;45;39;3;14;27;33;12
27;66;62;56;46;63;20;67;37;9;34
28;54;10;67;50;35;44;39;52;11;39
29;66;20;14;63;32;58;19;64;29;69
30;17;57;53;26;20;30;69;5;52;38
31;62;10;16;46;2;8;4;11;54;35
32;12;52;41;8;56;55;49;5;9;22
33;50;17;28;7;27;60;10;60;42;20
34;62;3;19;67;14;25;9;6;32;6
35;63;8;51;53;12;68;17;2;60;9
36;54;38;15;17;65;47;45;69;22;31
37;19;51;68;55;21;44;37;17;57;13
38;9;65;53;19;49;66;3;9;53;42
39;39;52;59;49;31;41;19;29;64;24
40;48;46;33;14;45;12;59;12;38;5
41;53;54;61;4;23;11;43;56;43;10
42;68;47;42;21;32;35;33;61;49;53
43;45;67;5;2;55;18;15;16;63;40
44;43;32;7;40;38;38;30;19;7;4
45;14;27;3;41;59;5;67;50;13;41
46;16;58;57;9;61;53;1;14;29;31
47;9;63;51;42;15;47;56;65;47;40
48;7;35;7;39;58;1;7;38;35;43
49;30;47;13;28;17;9;12;7;31;56
