;0;1;2;3;4;5;6;7;8;9
0;10;4;62;35;12;67;19;28;48;68
1;1;50;31;46;50;22;14;56;64;16
2;54;2;67;20;42;39;58;61;47;68
3;3;46;49;47;27;10;17;9;5;14
4;5;20;48;18;6;11;47;6;19;67
5;51;57;22;19;10;56;37;41;28;55
6;9;17;68;41;9;53;15;50;49;54
7;57;42;46;11;13;64;53;65;62;7
8;24;9;50;6;11;1;45;20;13;11
9;51;6;29;10;47;10;31;43;48;52
10;37;47;1;64;25;41;43;19;47;60
11;63;54;62;18;36;19;18;64;60;15
12;53;33;41;61;54;14;36;56;7;41
13;39;39;1;35;42;69;33;34;63;21
14;36;7;19;55;34;17;56;20;41;46
15;50;46;8;20;69;30;36;60;66;2
16;11;68;29;33;4;46;2;0;52;7
17;49;49;25;26;0;17;14;42;14;46
18;46;34;10;6;61;53;61;25;55;27
19;52;17;18;47;4;7;63;11;7;64
20;5;48;15;45;57;60;57;37;25;50
21;18;61;54;10;29;63;12;9;12;47
22;68;12;6;64;24;49;6;30;54;50
23;14;60;16;65;7;27;21;58;56;9
24;44;66;5;60;20;56;7;4;37;10
25;18;0;40;45;64;37;48;46;69;65
26;40;38;39;2;22;5;27;57;57;15
27;3;58;63;31;61;18;18;56;6;53
28;12;32;8;68;32;39;57;11;1;41
29;2;21;7;24;21;49;63;61;17;20
30;60;69;48;32;27;0;36;43;60;56
31;13;9;62;54;23;57;61;1;51;32
32;58;54;46;18;16;34;3;16;2;55
33;30;31;2;7;43;3;49;49;24;55
34;3;63;13;47;35;11;47;53;54;22
35;33;45;6;49;7;53;16;63;7;53
36;69;11;14;15;55;8;9;7;65;27
37;39;50;0;69;47;9;60;7;20;25
38;59;31;11;33;39;55;4;37;61;13
39;22;25;9;26;40;39;62;54;39;39
40;68;7;33;57;54;6;30;51;24;20
41;10;61;39;16;61;56;41;60;62;19
42;56;18;34;13;51;38;31;41;69;59
43;64;28;53;21;63;55;46;23;65;30
44;14;34;19;54;17;20;33;42;19;37
45;45;11;25;17;46;12;25;26;46;67
46;65;10;52;29;59;45;1;48;34;47
47;47;17;38;43;39;25;63;57;5;63
48;46;37;28;9;37;51;47;49;9;8
49;7;66;13;32;21;0;44;67;10;18
