;0;1;2;3;4;5;6;7;8;9
0;56;37;69;49;52;37;22;29;31;37
1;8;9;48;39;26;26;59;10;17;39
2;47;5;6;51;18;59;33;46;32;41
3;2;52;7;2;66;41;11;38;14;1
4;60;38;9;69;11;12;54;45;47;24
5;51;65;55;8;23;46;54;3;4;68
6;22;43;44;26;40;56;27;9;54;44
7;67;54;0;63;67;7;61;33;44;23
8;47;0;24;10;10;10;40;41;10;16
9;13;31;44;11;7;24;7;59;3;57
10;68;18;68;23;15;24;49;53;56;61
11;23;45;56;64;49;9;62;22;64;37
12;12;33;55;18;64;33;67;41;67;31
13;47;57;53;47;39;41;9;16;50;69
14;53;9;13;1;61;64;3;22;23;15
15;17;35;49;57;46;14;13;34;66;64
16;58;7;42;8;23;47;15;37;62;61
17;40;65;59;49;55;61;17;56;10;62
18;10;4;32;23;16;0;5;68;30;58
19;7;1;34;64;47;29;64;21;46;7
20;42;42;55;46;56;19;54;48;40;28
21;43;38;65;63;48;6;50;6;41;59
22;37;49;54;15;23;40;57;19;46;4
23;19;29;19;12;62;51;60;29;64;38
24;1;41;43;68;60;52;2;54;53;60
25;60;11;20;61;17;14;39;36;9;54
26;61;0;15;31;13;60;50;67;22;16
27;9;2;36;47;4;21;16;58;69;19
28;44;46;51;44;64;26;44;61;6;65
29;8;22;6;53;58;42;15;48;36;63
30;69;30;10;7;0;47;6;13;33;67
31;46;47;30;54;53;34;49;9;0;56
32;15;48;48;56;63;20;51;50;22;61
33;44;32;3;26;17;12;43;46;41;44
34;57;60;54;60;43;50;41;32;60;52
35;1;46;47;23;39;9;2;20;45;50
36;45;51;3;32;12;68;26;64;18;49
37;62;37;25;16;29;3;11;13;7;9
38;55;30;17;11;69;56;18;6;50;61
39;42;61;58;48;24;22;56;44;63;60
40;56;9;36;20;9;14;22;39;38;12
41;59;11;10;64;49;58;26;7;3;14
42;16;56;46;65;14;67;9;20;49;12
43;42;57;22;9;55;27;55;19;47;49
44;22;59;52;39;57;58;51;69;32;2
45;53;3;2;62;25;59;62;61;36;46
46;22;5;55;7;69;68;9;49;63;30
47;65;26;50;7;64;18;46;35;7;17
48;46;18;24;9;30;0;41;42;14;52
49;58;69;13;4;5;40;29;33;40;20
