;0;1;2;3;4;5;6;7;8;9
0;45;63;20;30;5;64;30;46;22;37
1;11;11;18;65;18;17;17;11;25;22
2;38;2;7;59;27;39;46;36;32;11
3;35;7;10;66;53;46;21;45;68;31
4;19;54;66;44;52;11;11;13;58;58
5;62;17;61;9;16;62;66;60;41;53
6;22;5;21;43;8;44;20;58;68;43
7;25;0;20;51;39;22;47;57;28;18
8;20;35;19;7;14;54;52;11;35;47
9;42;47;13;16;13;22;53;41;26;25
10;62;59;6;2;35;37;54;22;18;61
11;2;40;23;30;69;21;41;7;9;64
12;7;9;22;62;58;57;66;12;29;8
13;58;23;14;69;28;56;4;49;49;46
14;56;52;47;33;30;30;11;22;44;51
15;52;58;63;41;65;10;63;18;56;59
16;66;12;42;19;36;69;13;22;4;37
17;10;20;31;20;69;48;54;16;40;38
18;53;37;2;55;55;61;68;30;1;31
19;68;42;49;1;19;60;2;54;19;11
20;52;35;40;11;9;46;58;68;3;47
21;65;17;29;21;24;39;19;48;45;14
22;0;40;54;56;47;11;1;31;25;59
23;42;41;36;22;64;42;40;57;32;39
24;40;19;15;10;8;37;50;47;26;17
25;49;24;12;36;30;16;10;21;45;35
26;69;32;46;25;32;62;47;57;13;5
27;61;63;21;59;46;7;60;61;1;3
28;48;41;45;56;60;52;41;51;12;19
29;12;39;33;14;1;56;44;39;49;33
30;2;64;56;23;22;58;37;64;35;42
31;63;6;66;1;63;69;31;56;53;58
32;47;50;68;61;17;30;39;20;19;68
33;18;37;30;39;7;57;63;49;5;64
34;20;48;47;57;61;20;29;19;7;56
35;32;2;21;33;41;32;32;9;12;63
36;43;64;63;50;16;40;51;46;47;35
37;5;14;14;7;55;9;4;40;65;7
38;9;20;53;35;49;19;28;34;10;53
39;31;57;0;68;54;58;14;49;47;35
40;57;28;50;4;17;0;9;61;7;65
41;59;8;32;19;47;20;9;60;46;63
42;48;69;9;34;5;42;2;7;5;47
43;52;58;22;20;20;45;7;44;9;6
44;30;30;58;46;28;13;22;10;14;47
45;22;21;8;40;27;50;34;18;6;48
46;40;7;68;53;16;66;24;60;32;69
47;26;32;45;24;0;2;18;45;54;16
48;46;46;7;1;57;47;46;52;8;9
49;34;52;32;49;26;44;32;2;13;19
