;0;1;2;3;4;5;6;7;8;9
0;9;11;58;64;54;18;50;31;67;46
1;21;69;24;9;8;49;42;58;52;57
2;56;18;20;39;8;63;48;2;6;18
3;66;41;56;24;41;23;69;65;22;59
4;59;18;46;68;20;11;9;53;36;57
5;14;10;23;39;49;51;19;60;59;14
6;23;9;40;18;61;61;12;50;37;65
7;14;11;47;55;13;53;39;25;23;8
8;22;67;2;34;22;20;67;39;58;54
9;31;1;40;55;60;12;10;36;2;9
10;60;1;41;56;60;49;61;1;53;60
11;39;36;17;0;65;66;26;47;58;67
12;20;58;14;40;48;68;18;18;38;7
13;19;47;22;58;7;60;16;10;12;11
14;29;57;49;7;31;53;24;21;0;48
15;53;61;7;59;68;52;43;11;46;55
16;53;67;49;19;1;29;46;3;62;41
17;41;4;54;54;62;33;0;23;17;47
18;65;65;46;57;5;58;34;10;20;57
19;45;2;30;47;1;66;13;42;61;65
20;7;7;42;52;57;66;23;66;66;23
21;31;54;39;36;59;48;11;0;37;14
22;16;38;60;5;27;0;47;8;42;24
23;23;68;32;0;68;13;68;50;19;11
24;69;7;47;7;24;16;36;63;69;64
25;0;56;44;47;50;24;49;54;10;0
26;58;13;26;10;48;39;47;20;9;49
27;46;58;61;67;64;46;46;52;28;38
28;17;19;14;10;0;37;45;25;65;52
29;49;62;50;32;29;68;59;60;31;57
30;51;36;27;36;14;9;35;22;68;50
31;52;47;7;42;17;64;20;46;26;36
32;10;40;65;20;9;19;48;7;52;10
33;39;42;24;37;55;7;37;63;53;9
34;28;39;47;17;1;63;69;11;27;31
35;20;14;61;57;21;49;58;42;39;2
36;54;59;43;67;46;31;67;50;7;68
37;23;22;29;47;45;16;0;9;10;20
38;61;22;68;65;69;56;15;68;62;69
39;9;11;55;10;19;2;52;56;12;25
40;57;27;3;62;53;3;2;25;23;8
41;58;43;2;7;45;31;7;34;40;27
42;12;46;23;2;6;69;47;41;9;45
43;30;43;9;53;16;33;2;22;19;49
44;37;62;18;54;29;17;15;38;1;16
45;63;39;53;67;9;37;47;28;69;36
46;37;29;58;26;46;41;32;66;24;22
47;69;14;21;61;10;32;54;1;46;63
48;48;53;37;21;53;20;11;49;27;17
49;69;6;59;46;36;29;62;35;8;47
