;0;1;2;3;4;5;6;7;8;9
0;7;47;68;18;13;20;59;57;45;1
1;49;14;9;21;39;52;35;69;14;7
2;62;3;41;50;28;65;54;18;40;19
3;69;39;45;31;7;10;67;39;37;53
4;61;58;14;21;17;44;39;67;7;49
5;20;17;39;51;30;11;12;11;51;11
6;60;46;64;61;31;57;6;32;52;5
7;26;43;53;19;9;36;68;49;6;14
8;14;58;61;34;55;18;29;30;5;56
9;14;66;19;7;53;9;27;36;36;2
10;12;21;42;7;48;52;46;34;65;50
11;14;56;60;33;19;4;19;54;39;66
12;53;43;47;51;8;39;28;12;46;49
13;19;62;45;14;34;36;14;13;48;56
14;52;20;19;48;38;22;40;2;24;55
15;64;46;34;43;20;32;10;62;60;33
16;67;39;25;40;11;32;6;1;15;41
17;35;5;48;62;17;58;7;29;52;54
18;53;2;49;67;9;58;5;41;19;63
19;19;43;25;65;41;38;3;23;21;46
20;9;61;40;46;2;53;62;29;28;12
21;63;35;5;4;36;51;39;53;68;3
22;57;4;17;36;32;6;22;3;40;1
23;14;52;58;68;0;12;66;61;64;34
24;30;62;38;2;52;64;24;17;56;9
25;38;49;12;49;22;54;28;14;14;48
26;41;14;52;16;62;14;37;46;60;11
27;46;25;56;27;45;18;20;19;2;44
28;40;13;55;60;39;8;17;67;9;63
29;28;11;16;10;35;22;15;11;65;47
30;29;48;6;21;47;49;24;17;23;18
31;64;36;22;0;7;11;46;65;57;17
32;2;12;68;64;62;19;1;51;53;38
33;3;59;46;37;31;46;63;18;5;24
34;47;19;50;54;37;66;68;9;49;22
35;24;47;9;59;69;0;28;61;43;55
36;69;41;54;47;53;54;34;40;2;69
37;60;49;5;50;40;54;9;31;51;69
38;46;56;19;46;47;59;58;43;18;51
39;34;30;52;17;13;69;40;63;4;36
40;39;38;20;13;67;7;32;48;61;10
41;51;18;3;61;5;57;47;40;22;17
42;19;57;10;9;37;59;19;0;21;59
43;26;51;6;44;66;36;50;45;41;57
44;44;68;10;9;49;61;52;20;20;7
45;39;7;7;67;30;15;11;49;10;66
46;35;14;60;66;2;9;0;66;66;14
47;18;9;45;27;61;41;14;24;6;33
48;59;67;30;41;46;29;62;7;49;16
49;56;0;66;50;69;9;58;29;13;64
