;0;1;2;3;4;5;6;7;8;9
0;18882;26959;17614;73669;8672;49469;374;7468;1560;68428
1;36984;75467;56166;42285;45811;17622;3717;40;22893;57886
2;66862;14283;1960;183;66019;206;6072;44481;32852;41623
3;31660;74556;49994;54583;49622;46831;10009;23;74119;5157
4;845;492;64409;6602;25847;19761;54419;49493;42862;709
5;790;6513;47433;529;34911;17608;353;1783;1968;36302
6;74309;40475;73991;42619;18928;413;55837;49075;55680;703
7;1423;51541;68793;6700;40;38588;62385;42804;36868;34427
8;47286;10528;50628;24;38491;14860;292;21549;2137;51209
9;17171;335;40;64524;114;52572;26648;43321;1634;46996
10;530;357;18500;319;615;71434;54850;9589;40;36736
11;30;54893;43689;201;70616;43234;17961;272;294;71430
12;32724;40;372;194;30842;1571;74480;14747;10964;68195
13;31465;36151;61280;68530;23;22893;73999;57295;183;23273
14;37395;17320;36382;173;54090;1155;150;25660;51608;63103
15;58664;63124;52534;1775;37037;66579;6151;74536;23;66859
16;37691;231;3230;269;5073;40484;13341;68052;157;35817
17;39205;58768;25768;357;37559;67338;33330;18780;530;59978
18;7245;68858;38738;14547;5237;36174;41560;70295;65712;65150
19;44882;1867;45617;42165;36;14131;357;413;15396;63513
20;17494;36336;54598;163;292;357;59178;4953;52918;18171
21;22649;44315;71309;4323;55;45316;17091;22172;7447;72237
22;163;21244;10929;186;7;3503;6143;185;43734;23522
23;1758;51264;21684;14676;26904;27547;45821;67937;47908;60080
24;61135;269;47186;8040;6499;65023;19220;36;68319;46992
25;542;75479;50153;154;13030;70379;32022;1961;65484;13162
26;55585;30;14;57257;59522;35811;64637;1960;154;39137
27;36487;42118;28333;40;40475;41815;185;30591;40936;6519
28;30;10603;492;24536;66067;4403;294;31814;19616;52103
29;40;40150;140;30;27;21275;131;45252;173;23989
30;7209;14141;39944;140;6493;381;11603;14;96;67992
31;49460;19190;61333;49720;62611;140;60236;131;16204;49688
32;34845;4096;36;15;43968;24227;64823;43039;4836;1937
33;27419;62565;26;1401;17566;5646;73455;41334;10341;62791
34;14253;53937;30622;633;16222;72229;39757;67305;2510;67041
35;4345;55853;186;275;24592;220;37866;357;40687;15875
36;2416;500;43937;73174;29486;30;18740;30;75688;5450
37;36;47664;269;372;62630;323;20557;21163;12373;3781
38;1634;1105;40;2510;542;54495;10080;29312;38673;1712
39;74384;19775;75227;42511;357;12568;28142;17005;7541;50978
40;977;16202;357;22774;5910;47985;56960;1139;42264;65255
41;357;57255;74361;36059;20618;19034;58763;1424;357;40
42;46889;75175;843;1783;1341;63240;66947;3735;140;28778
43;7414;56959;52461;6885;36206;36748;32450;32471;68780;62727
44;59987;70107;33555;732;40;20682;5102;30578;2660;17559
45;277;12815;44034;16891;1599;54508;30;52907;15;75682
46;668;380;3506;53090;38162;66215;43740;62648;67543;73577
47;66867;44269;7730;16705;59940;23642;42685;20034;294;357
48;186;61870;74370;529;416;74074;40141;25685;14;74319
49;357;477;471;23130;183;40;9217;12439;19673;1679
