;0;1;2;3;4;5;6;7;8;9
0;14293;3595;34395;64616;9434;39005;54744;37039;41810;2916
1;61586;3168;15590;75877;4664;50240;4672;6836;61649;8714
2;1158;19668;23182;60798;72991;3035;50140;75833;75832;71205
3;58213;67484;48726;63933;41681;15992;4435;3867;37398;21905
4;4208;9084;28105;37278;62247;61704;5351;11114;43581;1474
5;75836;34700;18770;40848;4871;8521;26401;42863;373;1601
6;18149;28767;24050;2081;7979;3373;57554;32872;22952;20647
7;74489;34056;9448;24913;11728;26509;49011;71748;75823;8888
8;4992;28883;23523;21726;51166;14515;17168;60557;16710;24278
9;4335;41518;73943;34897;53341;43776;42390;24226;30393;35120
10;75168;47781;55795;53748;16369;8918;1209;27400;18058;60522
11;3715;28605;75644;31835;11568;39189;41375;57426;27653;74028
12;57651;13283;75807;41325;60536;2345;7730;69993;23718;19251
13;2930;37745;29787;37160;75620;9451;75861;709;51797;6135
14;28941;22255;60835;61072;34959;27879;29015;75855;50630;13589
15;15545;35828;6599;53841;40365;11289;29532;14504;46480;2017
16;75111;5827;57015;66374;208;74859;16989;41337;40462;30393
17;10768;53707;43551;1677;73440;47219;20947;64025;40767;22614
18;4477;41977;2027;15744;65895;47914;62062;33486;75835;1308
19;71313;9059;44733;72274;24524;18552;34763;75835;26473;594
20;50230;35783;9160;14319;14690;4488;74705;4199;75168;57176
21;47836;57533;36013;22332;31562;5152;3637;58565;63180;75836
22;6324;54209;74404;72864;363;42835;7729;40096;3130;75857
23;16591;37205;14063;13220;25059;10443;43855;7752;52912;49318
24;73467;48769;75876;33286;57635;34204;4915;48026;68231;45598
25;75829;71399;27557;70177;8012;5332;12293;75742;58099;51258
26;602;63666;35033;37242;57722;17282;100;18773;17086;5517
27;65512;22659;36881;32088;69688;7562;19523;67165;37234;71554
28;9340;59200;47431;24984;11651;71171;72984;58136;75861;13032
29;3657;19064;19699;59126;43973;12659;44117;36809;62189;32241
30;48814;25714;1405;38103;51815;63868;44863;59620;67355;23439
31;69495;6836;41183;13811;11261;34945;61675;75843;17;6576
32;75856;777;57299;10660;75822;38242;34892;75831;54768;44681
33;62386;61940;72411;69539;73681;32993;75837;5880;38903;4282
34;31537;47257;11757;27478;36362;19589;25406;10024;15627;60356
35;63585;51061;36704;60954;60306;32533;51238;4814;40907;50720
36;7689;14634;15898;12015;50508;962;9524;64233;75855;59141
37;2101;12356;62130;6996;27482;43070;39012;3492;26483;75829
38;34869;33343;67530;75878;68557;48632;12537;60849;47100;4648
39;33822;40039;2287;1016;19463;5150;27411;74556;4279;63448
40;17140;25737;49948;19731;66707;24769;1484;62640;1088;11051
41;43070;56582;2923;25703;67875;943;17465;56022;2212;558
42;37270;8709;25575;59115;66941;75859;857;23366;74322;49428
43;25117;53612;20410;4293;20750;55964;74266;69675;5376;58779
44;17375;73522;51905;17191;63678;60197;54461;67680;74350;74458
45;65024;2977;2866;19879;64177;61517;1634;39173;73715;5560
46;43135;59077;71206;34139;28363;75838;42878;38058;2999;75850
47;13032;59997;65884;43743;48743;56150;37981;22712;52710;11157
48;75861;19150;26573;7729;75805;25682;32443;35117;62130;75834
49;58318;8491;75000;4241;54617;4345;10734;42794;25944;25405
