;0;1;2;3;4;5;6;7;8;9
0;69275;71170;19580;10757;48832;28443;19199;45258;17417;36063
1;763;70337;50273;8491;363;45400;37847;8499;52011;1530
2;2660;1567;40890;9484;17378;2600;5884;7512;1546;29629
3;1014;19016;45987;500;12586;56181;2743;32743;8054;8491
4;2510;8555;487;140;22251;31927;61624;4960;66423;13225
5;15050;31358;2660;57513;17075;13088;1677;1590;357;4125
6;23644;502;48772;28010;2776;54929;4275;28861;743;1487
7;73;24199;59486;2743;68071;1677;64181;502;12199;30
8;70177;1590;4971;73;1590;2510;1677;72277;39273;49652
9;29241;1530;1016;40;230;43840;14837;717;500;40
10;8499;271;58946;2139;1590;72972;11052;5107;29147;27
11;3256;2977;487;1677;14244;1677;8499;72534;22074;57613
12;27;58349;25827;186;40;25293;74012;42301;56233;14358
13;9775;53852;48797;55971;17816;7173;13511;19461;45785;4971
14;9821;74796;58015;2660;1590;363;13362;4971;569;413
15;40;2776;28708;63842;1867;34906;2812;743;18059;33004
16;743;71427;59789;1867;2150;11702;4340;16048;25767;500
17;41130;75399;73;19881;1677;27;1014;2776;72558;50548
18;67302;3588;404;2776;1530;32879;73990;2457;7574;1677
19;70257;2510;363;1937;4971;17853;40125;131;63634;2150
20;2510;1014;67164;185;1530;363;67681;1867;75539;32976
21;53827;500;1867;48291;1016;48706;4971;22917;1171;46138
22;59737;53245;13511;303;39708;17402;48377;8491;58237;697
23;43965;44712;70485;1937;67304;35705;66920;1867;15737;2776
24;1530;1016;2136;10845;709;5731;4960;29310;27;500
25;1677;19615;63137;3838;74540;8491;70226;1014;1867;72806
26;2256;1677;31291;271;28302;10484;71604;357;2256;363
27;73546;17449;17475;2863;30;5387;41123;363;475;4960
28;411;4125;697;28727;4168;1867;42658;2510;1867;530
29;2776;46096;6071;73;20587;17708;1711;64998;500;8499
30;363;17572;14929;8499;8499;53423;4873;1016;4960;743
31;4960;67592;1677;58117;21985;48060;22384;140;2660;1590
32;49158;72158;18060;2776;47430;5302;59449;316;62112;30
33;14019;186;530;37770;4960;2150;25585;40;1871;28513
34;23;4175;43868;363;363;70475;7018;1530;2150;7370
35;16963;1016;363;7729;8491;2743;357;56252;2743;64187
36;8491;38707;54789;29198;1323;4871;500;4125;1016;1867
37;2776;26823;52314;38673;9685;1016;30515;2150;363;54139
38;697;2600;49569;4125;1677;42835;37988;58771;1069;63294
39;2096;40;22002;40;15452;4960;67951;715;8491;22973
40;34926;26757;74317;1530;50350;24163;2135;31873;35960;2136
41;71022;4960;316;2743;1867;2150;1867;42479;48626;45004
42;28557;32185;8499;10938;33741;45159;1679;58610;1434;2776
43;1016;4971;40;2510;2977;25854;70601;500;8499;2743
44;45001;60951;29041;44045;25965;17136;30;6484;743;8499
45;17856;487;316;34283;2600;49358;271;363;2977;2239
46;1867;29823;1937;1677;16234;73739;2776;697;2776;186
47;4971;10949;1530;697;60322;4445;45887;75475;8666;363
48;5672;363;15572;743;40;2977;40;35442;15906;4615
49;2977;1867;29888;58447;28594;46915;363;1677;33391;1428
