;0;1;2;3;4;5;6;7;8;9
0;60643;63609;15660;14486;57548;9850;41688;73917;50684;36402
1;25119;60989;71680;36870;20807;292;1961;9490;12160;1016
2;8499;4971;1867;183;1677;8077;49239;36363;61649;20279
3;2743;150;73429;54055;2776;4971;35224;44203;27098;56696
4;12303;8609;18863;1677;697;68948;38063;8499;8898;8499
5;65882;5275;4971;2510;132;2510;150;186;36;4172
6;316;1867;24985;357;1590;10625;3416;26509;1960;4971
7;1960;69288;185;64688;70213;8499;530;12192;41359;43047
8;40;363;357;39608;2510;4971;46656;66112;15768;15911
9;5642;55093;335;56047;39991;2776;8499;73046;316;2743
10;30;69487;40559;57029;363;51138;9184;2743;529;1677
11;1922;9185;56156;363;67449;13850;49773;135;51813;39715
12;185;8327;131;2776;52340;40185;363;2510;72513;40
13;32579;500;57063;529;2743;131;4971;50316;2743;19604
14;230;4973;71699;75486;1642;1590;363;15428;363;24911
15;1728;39918;40754;40;32051;18879;62202;74421;717;540
16;51663;2743;43034;43539;13216;717;2510;23441;11632;6065
17;24012;20275;17016;36439;59643;3217;43601;54721;56729;21159
18;17331;72053;73;8499;3123;20697;10896;7161;124;763
19;231;12864;19592;500;957;33360;1867;8499;763;69089
20;1677;150;50173;1799;1016;357;3745;44734;16905;14507
21;69563;183;1980;24585;7219;1867;500;32100;1867;21703
22;2537;697;1016;70222;27;6511;183;1867;292;131
23;46764;2776;12604;33026;21995;35393;363;20219;46821;25398
24;21771;31037;2776;15507;22972;1677;13215;2776;32144;697
25;5992;8499;36944;363;21550;40605;529;42506;124;35956
26;61730;763;3595;50160;28004;1496;56658;1677;1677;6483
27;42877;74511;7799;55537;8499;363;131;1530;9660;38724
28;23942;37898;54546;42106;7503;131;540;2776;23644;363
29;44094;67102;1677;1867;23;48534;27703;3257;4971;1677
30;697;40;8499;1677;4971;763;5284;42897;17396;5664
31;3046;140;140;11782;51502;9190;140;1677;63431;49156
32;18061;230;763;10969;313;74887;1590;500;27152;54174
33;52272;50918;17760;4971;42969;1016;36;697;2743;717
34;183;15917;46077;2776;2631;500;4407;33291;585;63071
35;1867;6333;7810;51175;186;763;40;363;2776;29724
36;763;12371;1867;1867;1867;43971;37674;24601;8499;75855
37;4971;68085;30610;60094;160;2495;2776;41495;68655;697
38;2137;1016;35757;1590;39668;39495;292;4125;30583;20323
39;1016;36809;38947;114;41818;363;30585;4971;140;22392
40;0;1530;41993;1530;61490;35403;2776;1016;1590;2776
41;500;363;363;72137;31857;2743;2743;55775;4971;69586
42;30738;16434;45890;9643;2776;2776;17131;1961;65439;71774
43;30;1677;500;21165;32873;1530;8710;9939;30;67331
44;57209;75612;51461;56245;63776;27482;763;51834;31050;363
45;316;1677;2743;1016;60778;18561;1679;697;34046;1961
46;363;114;1677;1549;73404;71627;1677;363;40;500
47;20172;37087;40942;14955;5454;57744;71504;54761;4971;1867
48;26992;74036;56857;763;13200;59081;157;29951;697;316
49;45775;22127;36130;1867;19745;1590;500;56394;2927;12215
