;0;1;2;3;4;5;6;7;8;9
0;49561;21948;13679;4692;68670;51864;25730;63577;54420;67882
1;65112;174;22242;51031;1365;60307;5132;17924;50673;31198
2;132;32637;6439;58282;357;206;30;9254;27;28695
3;73312;53737;38795;2085;114;10279;56649;8183;2160;5144
4;14857;25524;47176;27;61902;99;67371;34099;64355;52781
5;64221;44150;54840;25787;21818;21925;51973;274;67341;1405
6;199;45281;23096;34719;63561;2510;292;1338;73;45283
7;19773;67476;66463;55871;357;52214;27;35933;357;62137
8;49665;15963;2771;10632;71042;185;482;26;3202;8
9;37619;30114;37889;357;28113;26;47135;28340;4229;53495
10;16391;40842;40866;292;36390;380;344;75648;58416;5169
11;70997;357;27;37050;30;140;60566;17158;25367;763
12;4425;52856;61034;98;275;158;62155;31616;21728;8
13;357;15764;29828;124;530;54729;52947;60632;155;41842
14;12847;52444;34086;62334;63090;26799;43942;73373;69520;1937
15;60172;140;4345;1068;13431;10831;44;14534;29823;15734
16;1705;17623;13842;33025;72821;34462;4799;44877;357;61105
17;40482;29495;44;36;31192;66555;335;52975;131;357
18;74127;2418;171;132;10884;36;357;3159;62344;1956
19;26185;38331;155;2681;323;16370;45886;43023;530;72116
20;58980;18871;22624;23803;216;27;69730;63967;69688;13085
21;70524;9709;16443;42528;49000;30;52393;17193;411;58504
22;2409;71260;74983;75362;55896;40420;74295;53525;45690;27547
23;10951;24564;43832;3574;73;157;28706;49191;14443;27
24;53447;132;48581;21952;6116;17412;57343;1758;60515;433
25;35485;165;16238;1948;16970;150;380;54336;56179;43248
26;18108;27150;1406;374;62386;42148;57664;30;55639;51850
27;3251;53110;20515;51348;22941;21890;173;63504;23;21423
28;357;41283;21687;27;19491;199;22248;26;49605;55093
29;1219;99;27;26;335;47221;3006;0;24596;41266
30;57639;18869;33638;18224;73014;357;36236;52858;32220;1016
31;69982;20110;1714;45278;199;67149;53920;44103;374;75469
32;48007;11603;2519;210;29181;16942;23360;27;14327;208
33;165;18593;61985;208;52474;66904;6775;30700;50143;3135
34;73867;75284;5362;27109;1158;15497;14180;58251;18556;12965
35;4977;7315;58106;57784;47646;73;357;57358;6926;41743
36;70155;10821;15;12272;58770;37021;73;4279;58779;70011
37;18794;65881;8819;357;72473;434;58363;53891;67746;48583
38;51047;37572;27;16412;50788;60757;3135;42203;0;357
39;2632;17058;2726;61695;61477;5601;36;49788;7736;28782
40;26355;35946;12809;48716;30324;19533;3494;58500;14;2835
41;36635;30383;10652;63984;28949;74701;4622;63947;173;38465
42;4955;1657;60077;59342;3882;743;31530;24913;36;8884
43;53536;68505;30;21486;9211;71519;24773;72491;52834;72246
44;292;22960;357;97;6616;18826;71891;62339;8536;13133
45;12480;68912;37015;11236;12180;57763;12176;23;69498;28487
46;24047;30039;1212;16188;13584;74074;13910;6296;15472;73022
47;60332;5759;47568;34595;39628;64198;61352;34726;210;18509
48;64365;14944;26;27639;2160;50726;16624;41920;8963;20826
49;59899;30;19426;41417;40811;434;32278;2537;140;6363
