;0;1;2;3;4;5;6;7;8;9
0;48384;69968;70513;13765;23834;16717;28963;11821;63604;61382
1;54480;59462;19351;40;31031;41014;74661;27266;57661;40
2;36449;40022;32608;2510;185;357;1783;1590;34337;2445
3;59622;47327;73905;58771;2977;40585;231;15614;37221;40656
4;357;21752;2115;140;530;37839;30;46843;13801;27525
5;32642;43251;3177;56196;21733;492;4117;46139;67403;74824
6;67947;28863;20158;6033;45569;131;66974;3628;62488;9160
7;40;174;173;185;4519;36563;71329;7966;8618;287
8;1783;231;362;186;8886;6580;357;45837;43500;24806
9;23011;6591;57292;7033;24;61891;71531;53124;73;3917
10;1679;57439;60807;51131;705;6116;154;40304;56478;3743
11;12798;95;357;530;186;22163;20640;24299;1244;62420
12;3506;6997;542;20671;357;8680;26762;2510;41114;39926
13;20139;27244;567;12118;1961;61546;51282;43765;5131;50761
14;71304;47372;2788;65905;43897;277;357;25810;3660;6440
15;32226;140;69318;45814;292;8682;183;35885;220;65224
16;816;50879;8605;30;157;40;70961;40;7998;1547
17;73888;36908;12731;185;12;20013;6559;28509;23728;32839
18;4938;29524;357;67128;21422;33935;1015;58712;40;9129
19;35157;62528;40;55333;46766;75102;2137;4894;13430;6223
20;345;50470;1232;55315;40947;14124;66508;20208;23926;25508
21;37525;2585;4423;7747;22285;29353;9939;35271;62515;40953
22;40;2463;380;16746;335;25689;56891;131;26975;15870
23;146;186;25687;17748;8274;1048;53143;30919;68181;40446
24;64009;16258;292;38458;19797;60461;4666;357;70772;14
25;15851;23;54525;73920;19543;140;529;74103;55779;17655
26;14101;40;49415;185;66105;18616;62556;48991;58304;17679
27;2172;14269;2870;55985;1036;36;58288;2448;24099;57307
28;4720;22781;24233;157;2447;10901;14206;57049;3045;37735
29;3799;72007;47715;18304;15;186;73;59913;69538;4859
30;30958;67645;33131;25955;47823;14901;70072;11813;45752;75405
31;64454;50787;157;26981;277;68476;49027;40;32746;3379
32;9479;21191;24701;7614;140;30140;58525;12468;72641;30921
33;12648;9717;23715;25348;40;73;28812;41702;45643;530
34;2960;43328;30;52994;11958;35138;7631;173;64164;409
35;71145;41432;357;25690;3330;71261;36;1401;357;67432
36;8901;6678;15461;124;55758;357;26913;364;343;39964
37;18210;1173;53724;74247;42788;68874;11607;67700;52834;43083
38;35166;55421;23;2510;1960;57930;9291;49517;15387;9022
39;29218;18426;70515;39822;4275;640;70810;150;13195;51842
40;63382;279;32566;489;37370;59726;5412;530;4161;47631
41;40;16343;1961;542;70545;20247;157;18204;900;4292
42;4392;38456;65619;45628;40722;3792;17935;30;51509;1960
43;13984;962;43908;18902;30;42091;21531;7729;15;1275
44;68559;49510;75801;36;66634;14656;34486;8883;24432;71803
45;54411;27518;372;13281;60224;40540;13032;61340;703;63772
46;21358;45564;51157;37545;56701;58137;70379;357;45967;451
47;40756;26570;9279;29769;26928;13081;34399;13786;30;9308
48;49933;732;23923;57418;66148;173;185;3598;542;36067
49;14;47711;6446;174;48145;39912;5240;1145;57162;59433
