;0;1;2;3;4;5;6;7;8;9
0;170;149;57;153;62;64;127;116;17;170
1;94;124;120;20;55;195;183;214;183;56
2;4;22;165;66;35;26;104;75;47;124
3;187;168;165;92;111;210;198;179;204;51
4;114;114;180;207;76;157;196;35;202;146
5;58;69;18;200;68;164;26;24;167;110
6;134;63;74;112;24;170;120;199;18;186
7;112;127;108;40;9;168;173;13;63;3
8;190;88;89;35;28;137;86;200;22;74
9;200;167;72;69;196;9;75;175;130;146
10;58;136;195;22;212;139;170;184;43;1
11;75;178;21;59;39;35;174;39;51;112
12;35;7;33;33;84;1;45;216;97;69
13;112;71;30;89;131;109;120;18;152;150
14;56;69;205;39;183;77;70;6;73;119
15;138;94;123;73;20;54;69;97;121;79
16;170;47;88;104;136;10;203;175;196;216
17;134;99;74;168;172;131;45;95;120;132
18;107;196;166;180;15;27;93;179;68;77
19;152;52;122;204;96;175;205;64;101;156
20;73;62;24;192;114;52;53;109;154;145
21;18;111;13;127;123;64;144;182;170;156
22;69;136;190;85;183;69;3;9;119;134
23;13;178;44;170;39;69;215;26;195;196
24;65;24;183;69;156;178;40;114;123;96
25;125;156;174;121;183;96;136;177;63;112
26;133;190;140;112;16;82;86;151;127;161
27;38;173;101;53;89;9;190;202;18;2
28;86;27;164;214;212;175;16;115;41;74
29;168;182;170;9;76;168;198;69;107;37
30;206;44;35;32;9;139;141;195;127;210
31;207;132;127;204;53;190;177;108;73;180
32;69;75;196;39;136;196;89;53;202;133
33;134;76;212;164;187;131;45;9;146;69
34;1;112;79;154;162;119;170;31;72;216
35;192;204;114;138;1;137;4;156;15;108
36;12;197;132;204;35;58;115;190;43;186
37;11;85;120;131;61;26;70;148;18;2
38;89;146;172;16;161;70;204;40;146;136
39;88;204;24;134;112;64;204;145;123;72
40;88;164;180;125;134;73;32;173;190;191
41;105;183;205;178;61;79;3;36;25;119
42;69;112;57;41;1;39;26;215;206;165
43;79;183;72;170;105;23;18;18;73;157
44;159;116;12;136;187;140;150;198;89;84
45;89;2;75;86;104;157;4;157;69;180
46;16;66;24;133;161;189;74;64;18;26
47;55;130;70;134;79;203;72;29;182;112
48;180;2;121;58;47;117;136;95;211;118
49;40;146;13;190;149;37;117;69;101;12
