;0;1;2;3;4;5;6;7;8;9
0;103;162;129;213;132;99;95;185;182;178
1;143;210;69;110;152;112;122;214;107;190
2;156;32;100;92;180;149;51;163;76;140
3;43;23;119;21;69;136;64;7;15;9
4;64;182;206;26;178;67;214;176;44;183
5;80;64;33;132;82;210;79;26;23;84
6;60;67;183;114;18;64;3;205;119;14
7;115;159;192;71;79;183;43;136;111;72
8;84;120;13;32;190;105;122;216;46;187
9;142;12;195;53;112;125;54;74;155;178
10;38;210;101;85;120;97;103;35;188;146
11;146;3;67;200;60;155;172;182;41;107
12;173;135;154;75;1;131;206;69;181;200
13;9;83;183;164;121;27;64;137;202;132
14;37;84;143;70;9;130;84;121;2;12
15;34;105;109;43;66;183;143;188;123;51
16;123;190;90;140;87;82;45;70;182;23
17;171;121;115;210;72;96;200;35;149;12
18;72;112;200;24;114;119;53;22;35;178
19;165;114;140;102;108;68;68;4;157;10
20;173;13;6;0;101;84;51;158;70;149
21;202;72;18;210;136;136;111;122;3;192
22;115;62;12;64;114;107;140;90;127;183
23;2;73;91;170;63;12;84;209;170;198
24;169;35;190;168;56;143;39;69;46;108
25;190;170;182;143;146;89;24;3;157;26
26;108;127;65;20;84;110;164;177;178;51
27;116;65;12;0;141;114;25;27;60;136
28;121;158;3;212;121;110;133;45;187;168
29;212;68;84;18;175;96;134;124;69;190
30;53;172;3;2;24;168;94;68;35;4
31;84;199;56;214;76;190;27;64;191;216
32;192;197;24;175;112;107;68;26;48;44
33;183;130;50;148;210;183;25;190;198;74
34;76;69;46;24;188;121;125;176;159;3
35;9;97;171;177;201;9;110;0;190;26
36;134;187;12;120;85;136;144;74;10;24
37;110;68;132;72;2;112;40;23;68;215
38;79;149;82;64;1;16;96;79;170;27
39;184;129;27;110;185;149;202;186;53;10
40;150;178;1;56;101;128;195;82;79;87
41;157;123;136;168;10;156;13;42;143;122
42;27;116;64;16;49;130;173;182;2;68
43;151;25;84;89;60;135;42;53;200;69
44;146;43;97;175;24;126;79;200;81;45
45;50;79;191;91;210;131;171;16;72;90
46;2;35;187;79;187;68;166;168;126;73
47;47;78;213;2;69;196;51;94;72;2
48;21;66;56;84;94;97;129;150;27;69
49;89;182;65;180;45;58;39;208;82;157
