;0;1;2;3;4;5;6;7;8;9
0;170;105;125;165;190;84;57;141;190;53
1;83;173;5;100;199;7;49;205;22;84
2;75;30;36;86;80;119;70;115;177;51
3;52;50;202;171;74;90;119;183;164;170
4;66;53;24;178;50;168;80;202;163;41
5;189;168;101;18;180;209;13;15;185;44
6;98;144;3;164;38;119;3;153;90;77
7;114;203;119;136;169;108;62;153;181;16
8;2;100;50;178;171;136;87;101;121;97
9;87;69;204;2;210;46;150;182;200;208
10;112;180;196;64;172;130;75;156;208;170
11;190;69;90;136;153;164;51;59;212;108
12;33;190;42;166;165;4;1;90;16;91
13;22;105;131;1;160;112;207;87;18;156
14;49;119;176;213;108;151;128;51;144;97
15;33;163;123;168;63;79;205;144;129;24
16;170;59;47;70;86;130;119;134;215;79
17;157;40;53;18;111;211;196;125;49;13
18;182;81;183;83;2;17;45;24;140;182
19;12;15;35;123;151;95;11;23;50;27
20;19;33;142;85;72;164;204;75;189;95
21;40;46;3;137;183;211;24;60;72;64
22;21;119;192;212;171;84;182;70;194;94
23;120;69;50;24;69;196;214;114;113;69
24;107;166;54;175;174;118;94;175;85;68
25;27;105;134;45;178;4;134;44;21;107
26;186;46;140;126;16;155;23;170;16;196
27;54;168;97;24;39;134;183;168;65;168
28;46;44;140;46;32;159;102;51;18;137
29;201;22;131;112;130;107;8;58;13;102
30;212;14;72;137;23;112;192;157;114;113
31;70;39;190;104;112;62;150;75;188;168
32;157;23;125;151;45;209;75;183;137;208
33;182;53;134;169;204;123;138;35;84;1
34;72;190;109;184;204;22;136;1;61;132
35;16;2;200;36;82;117;50;102;119;143
36;184;97;13;144;1;190;128;195;164;75
37;144;144;186;213;114;68;95;119;146;98
38;24;132;120;85;176;73;79;203;91;64
39;23;59;105;147;70;79;105;83;12;150
40;101;28;48;89;184;95;132;120;97;69
41;40;33;202;68;114;105;163;115;85;149
42;200;173;157;25;64;145;144;108;16;173
43;120;168;111;172;9;105;114;6;145;102
44;16;207;75;190;187;100;56;57;163;115
45;104;170;204;98;144;120;95;44;105;29
46;75;176;75;62;3;214;112;19;42;151
47;191;184;143;19;60;107;87;212;196;22
48;212;134;54;21;25;189;143;158;84;122
49;205;9;6;86;213;134;13;18;33;62
