;0;1;2;3;4;5;6;7;8;9
0;4435;1101;2705;2707;950;4353;2292;236;610;2016
1;4557;4763;3262;4362;1846;1536;4626;2447;4513;2447
2;638;708;1809;3631;197;4199;4012;2522;4038;1446
3;693;3997;1638;3668;2447;2872;529;2734;2871;2696
4;2472;2790;4433;764;4045;975;1401;1215;166;644
5;3571;2746;1364;2707;330;786;3571;4747;759;1270
6;2498;3493;2530;660;1638;2714;585;209;1137;1206
7;1638;4163;3627;1179;1099;3136;2960;19;913;3505
8;1051;3627;1035;63;1327;1682;2760;2705;2805;2286
9;529;4259;2871;1008;529;1425;3122;1053;660;4045
10;1446;2871;1206;3770;3072;4021;814;4361;166;489
11;611;4202;197;658;3571;4012;575;1431;1880;4014
12;2686;3225;3265;37;3325;3627;1436;2606;3571;1212
13;101;3235;1554;776;2070;1961;658;2144;3136;166
14;4012;3325;3946;1311;593;2069;197;1145;1099;4525
15;1411;3867;3136;1099;22;197;3651;3133;3975;197
16;657;2686;2530;2279;2705;3867;2790;644;1270;2707
17;658;657;2995;1567;786;166;453;63;1697;2756
18;63;1099;2740;3136;611;522;4045;3571;4148;3867
19;2871;3966;3571;4736;711;3888;2605;658;2427;3571
20;1327;2663;657;611;1816;48;856;4032;1436;2699
21;2740;1515;4100;2835;4059;2699;2740;3732;3503;2888
22;453;4064;4763;4244;1631;4722;1339;2327;557;135
23;1335;1501;2746;163;2983;2746;3136;657;2400;4036
24;576;3663;1352;3571;166;3322;2302;453;1461;1631
25;1436;662;660;1206;438;3503;166;611;575;3878
26;2530;3136;2032;2727;4555;3551;4202;1436;2384;660
27;2699;4695;2546;2427;4012;1436;3503;3256;2628;850
28;4763;197;1709;2910;3627;1631;3663;4696;657;2056
29;34;1237;3040;2882;529;657;4045;4407;34;4408
30;660;2705;1223;3520;4133;611;1638;1631;1401;2854
31;786;2427;611;1749;3421;1773;2686;4679;4154;1446
32;4916;1339;2790;4318;814;3035;2921;2427;2967;3689
33;1835;3713;3103;575;4534;850;3722;2113;4374;3136
34;1206;1446;63;4865;1327;4045;2447;814;1638;453
35;696;1631;4202;3854;2746;3512;348;2746;4045;4012
36;4045;3751;3178;1228;2872;2740;985;850;3867;2633
37;2760;4103;4782;4557;660;411;3126;3800;2948;1811
38;1099;1206;2907;1339;1986;4625;658;3136;2699;4202
39;1254;1542;2759;4577;3136;1638;1206;589;2746;1339
40;936;1470;1924;1039;2522;529;910;3695;658;1365
41;1327;3651;2790;2675;2427;3571;2171;851;2983;63
42;2524;1446;37;2022;2452;1025;240;1638;3953;786
43;2278;1516;4752;3627;2448;660;1496;2740;515;4407
44;2499;878;2339;2592;2871;4163;3248;2983;529;3651
45;1206;45;2746;4045;100;1231;786;4763;4674;2760
46;1149;4150;895;1509;3737;3087;2872;786;3704;1282
47;2705;1099;2790;3301;3210;3164;2746;3783;197;4012
48;4404;2407;786;154;2866;4233;166;1859;2970;529
49;2746;4884;1870;657;575;3651;4304;197;870;2871
