;0;1;2;3;4;5;6;7;8;9
0;735;3768;660;1014;301;4875;3646;307;1467;2635
1;1230;4627;1631;1631;3136;4624;658;4206;2871;976
2;664;2882;4033;4142;657;3136;4522;2835;1547;3136
3;473;2740;3883;911;4688;523;529;2427;4532;2707
4;2699;2699;803;197;276;2790;467;1436;495;660
5;3059;4012;2830;3136;3071;3044;243;655;696;3186
6;1196;4435;672;2790;3186;197;2413;3571;1429;999
7;2660;786;786;1529;3576;2334;1188;1926;1012;3564
8;4516;1961;658;2699;655;4542;268;2740;1206;560
9;3188;4049;2872;682;2882;2705;1436;1403;2865;1206
10;4215;2146;183;4546;2184;350;611;4516;4081;1638
11;2356;4513;1203;1491;173;2629;1099;1648;1509;4513
12;3144;3301;2871;2882;474;4546;4580;1339;4556;359
13;4532;1339;1446;4516;529;1631;4546;3136;657;3503
14;4636;696;4525;1008;1436;4321;2882;1446;2249;2664
15;3503;999;874;734;4012;660;445;326;696;2010
16;4524;3136;3607;658;2427;3518;2699;4513;3664;257
17;2790;4406;2882;850;1688;1129;123;513;1446;2787
18;4454;4525;371;1206;2093;1631;402;2328;1600;2871
19;3651;657;1436;2767;3613;3574;3406;2705;2872;2427
20;1646;4546;582;1339;4045;61;4045;197;1638;197
21;197;4374;2427;4895;672;658;1823;2686;1353;2699
22;305;2531;2705;3517;831;1733;654;655;1436;3389
23;1878;2511;197;4836;4516;2760;2705;414;1775;2760
24;1508;4544;1360;1132;20;734;4800;611;4358;3855
25;1325;4557;2760;3622;4898;1930;1350;1460;381;4532
26;3164;850;2365;1620;1097;3747;2073;2790;2740;1446
27;1436;1155;4557;786;611;1320;3136;2769;733;3036
28;4891;2680;1339;707;824;4532;2707;4913;4513;3567
29;2674;2091;1436;696;43;2763;3503;2871;1602;4516
30;657;2872;3691;2760;4222;251;729;992;658;784
31;1816;197;4687;514;4627;1327;1968;2538;786;2123
32;3589;2468;786;1664;197;3189;197;4879;974;3290
33;1861;529;3136;1327;372;1484;856;4847;2882;3301
34;1743;2677;3466;824;1959;4516;2434;662;4045;2517
35;786;2359;1434;2740;1747;1446;636;3651;4556;3720
36;70;4855;696;2871;1327;4095;3158;1870;1093;2729
37;1638;3503;4542;1146;2785;3623;2121;4572;2872;2475
38;3186;4557;4525;4012;4138;850;2722;2018;4019;3651
39;3571;2790;655;1206;786;658;1439;4045;2427;655
40;1953;2712;3651;560;4045;3651;3164;4557;2699;2872
41;1206;197;2740;4286;849;2699;1633;4546;4188;2790
42;514;3979;4532;4045;1377;4250;1128;2760;119;660
43;2727;776;3136;3189;1723;529;2760;3991;3136;482
44;173;2871;2481;2686;4572;4286;4568;529;611;2427
45;252;1991;850;1791;157;1463;3547;3601;197;2872
46;1697;2699;1530;3714;3972;2589;4012;3769;4776;503
47;4004;3186;1468;3651;942;3382;1087;2290;2178;1408
48;2427;964;3220;1051;733;262;1431;4012;2667;2240
49;1833;4561;3571;1502;1322;611;1638;2882;2871;786
