;0;1;2;3;4;5;6;7;8;9
0;122;1558;79;1830;4232;3397;1523;2380;1224;57
1;2369;509;163;3806;806;234;246;1339;4205;825
2;3232;3061;246;2060;2718;1755;34;155;1160;548
3;4202;1531;1782;4909;3503;3595;626;1299;1219;532
4;68;225;1761;2097;4202;3443;2660;1661;2718;1766
5;1967;71;227;3867;1425;4319;1741;3061;3664;1816
6;1508;974;1111;1929;1431;301;1425;3387;1037;1372
7;1120;4325;1592;807;3571;661;4247;1345;1313;3067
8;1683;3205;447;2731;1187;4237;2705;3806;4014;4543
9;246;2872;4698;57;1748;1431;1246;4682;1005;471
10;1403;4728;2729;211;1802;1213;4623;958;3766;164
11;4011;1200;28;536;849;3385;2427;3651;2078;1212
12;2474;3668;4888;1446;73;135;2696;4394;4715;4422
13;2674;176;800;2705;3633;923;1431;3136;2228;2802
14;2898;1096;2231;2803;278;1699;2871;4046;1005;1339
15;3179;3307;1401;4332;3335;2705;3714;577;1603;2955
16;3706;2899;1871;2989;4509;509;1748;1584;193;260
17;2759;4560;3529;155;2374;660;2;1762;4088;1576
18;385;1350;2740;301;4532;1403;1324;1400;2816;509
19;2420;966;2705;3024;2456;2774;1326;2760;2623;155
20;615;1508;3849;4362;532;808;4853;3832;393;186
21;1831;1446;2983;3332;411;1150;2330;641;3659;2989
22;568;1683;1546;408;1715;4343;2531;4762;395;554
23;1393;3779;2215;810;168;1893;2707;1749;2705;1723
24;2174;2343;326;682;389;382;2668;1949;2957;2705
25;2241;984;1352;420;2760;2888;2473;2707;611;3040
26;1987;649;4563;4701;1513;1749;300;1446;3526;788
27;2514;810;3767;3662;4153;1339;1891;786;2707;3953
28;1309;2274;658;2699;4889;3550;2521;2605;1661;615
29;3782;3935;2807;764;2181;4382;37;2724;3025;611
30;471;529;37;4889;4074;2121;2756;683;3847;2456
31;4201;658;1215;545;3878;4026;508;1244;4320;658
32;285;1224;1451;4109;2287;3910;1551;4628;611;3620
33;639;3116;979;874;3474;4310;806;1410;4516;1324
34;2316;1263;1463;1645;1352;2898;2989;227;1426;1637
35;707;2705;1891;1749;2882;2452;2899;806;802;1396
36;733;3043;1334;3229;2707;3164;2875;4648;124;1513
37;1771;1762;1107;1339;468;2517;3197;4368;4546;2952
38;477;2899;3173;1235;3957;3000;1705;233;3747;684
39;2850;1759;186;4884;4849;1927;4594;143;806;4409
40;2596;4617;2850;2705;3025;20;1603;2386;3107;3965
41;4542;615;3283;4673;2427;667;2899;3808;4737;438
42;2845;3233;2950;3061;658;2934;3155;2868;528;4695
43;2722;57;4877;2848;1638;3560;2908;4243;1403;558
44;3810;2989;1286;2898;558;4860;2760;307;309;2098
45;2699;3888;594;2718;3005;3024;3818;3984;814;2259
46;4695;1935;2827;4051;2958;1358;584;658;207;786
47;1032;1363;3136;1352;3061;806;3129;3840;3573;1683
48;137;4784;4543;2565;3706;632;2952;2673;1099;2348
49;513;3807;529;4007;4484;670;4585;2951;200;1594
