;0;1;2;3;4;5;6;7;8;9
0;949;2561;2485;826;2673;4020;3734;330;2979;2569
1;1300;2553;1681;3401;607;808;657;3634;650;3192
2;1062;2735;1624;857;3813;1738;3699;1683;613;2952
3;2695;4513;663;9;426;4018;4692;3900;734;2060
4;408;1683;4660;546;696;3503;4511;28;982;239
5;307;1162;672;4327;3331;2579;2872;343;1459;2178
6;1425;4252;3947;1633;4687;3848;1883;2447;1891;1403
7;2952;1641;1514;1761;1207;1958;681;4668;1459;1572
8;22;1546;4164;2992;941;1603;2511;1641;2779;3270
9;1011;1112;3689;4051;4237;4657;2116;3291;4072;1528
10;2473;4121;1583;3016;4029;2594;108;1443;1535;4563
11;2448;2710;636;3052;1509;246;300;916;2453;787
12;1275;4037;3574;69;1192;2775;2804;713;1193;2600
13;2800;2760;3668;3952;3728;2899;3696;658;3675;2667
14;4268;1339;4791;2599;2989;2848;3762;2181;49;1253
15;1135;821;307;1894;2685;516;71;2720;1017;527
16;3713;2452;43;379;2099;2364;227;2705;3158;3830
17;188;4144;514;1401;658;660;2679;509;806;1329
18;1151;3773;3508;4769;4346;3179;2899;4656;197;2706
19;4591;4407;2963;1617;855;2505;1624;613;2083;1581
20;3830;528;2923;4902;4086;2949;3036;1339;817;786
21;593;3302;3894;4888;711;1385;1851;113;1560;1552
22;2685;4679;4330;3083;454;1750;830;1601;4688;1186
23;3804;1461;2952;3848;3011;2025;2040;643;509;546
24;3817;1403;409;3833;96;4580;4579;301;9;1316
25;1165;3888;1393;658;631;1501;2789;1589;4790;1219
26;4314;665;3136;3439;3695;3256;2154;4916;1352;426
27;1147;625;658;1748;1466;3889;830;2760;3179;3720
28;3890;1935;440;1750;529;3228;2989;563;2620;1135
29;2952;509;1907;1099;2570;4214;4557;403;4751;1750
30;3630;815;2634;814;1701;1747;3018;4549;661;4671
31;1279;1761;1592;1013;2537;38;2570;992;2847;4575
32;3828;451;683;2659;664;2430;2726;4155;4837;4025
33;3136;1682;1747;2167;4601;1184;717;4499;3228;446
34;291;1447;3625;607;1652;1745;2760;3671;1501;3179
35;2580;1572;1583;4330;661;4127;3890;3179;3798;3683
36;2551;1556;4088;309;9;1611;826;1305;3519;2938
37;883;1604;2657;2760;1819;1337;514;661;4676;2338
38;4025;3571;3451;4780;109;820;2487;3227;2724;3024
39;661;2435;3815;302;2871;2669;3437;4870;1409;1723
40;3814;2563;3784;2314;979;4577;1143;2585;4542;2045
41;1718;344;4859;2660;330;903;3543;2223;2645;1423
42;1463;3025;2681;103;622;1463;4734;1995;1425;2588
43;123;454;708;4210;1749;2447;1638;509;4823;1099
44;1463;241;3557;1425;4132;1425;1598;3369;4847;905
45;3385;1609;3284;3814;3294;187;3356;3651;4361;3602
46;3833;1459;4516;3134;3132;2952;3995;2736;3807;3851
47;1306;2872;683;2619;197;1494;2678;3695;1300;3067
48;3625;1088;1415;3072;2883;2260;1402;1787;4313;1179
49;3325;4314;2314;3577;2098;1636;4476;4320;1978;3517
