;0;1;2;3;4;5;6;7;8;9
0;897;3116;3888;1454;3713;4792;186;3208;3309;1319
1;4051;1986;2872;683;276;611;2871;670;197;1446
2;1971;3391;440;4280;1659;2696;2790;2763;1993;3190
3;4443;2696;2812;786;2427;868;1339;658;4045;660
4;2015;4691;4035;1201;611;4045;2705;3582;3615;1631
5;1296;166;2790;3402;2178;3872;2809;529;3201;2705
6;2664;2704;197;3746;3136;3571;2699;4532;1193;2699
7;2324;1230;569;2746;3146;2667;1029;1446;3689;2704
8;662;705;1026;529;3407;4731;696;1339;2861;1683
9;1960;2447;2882;2952;2780;4457;300;611;660;3024
10;696;1722;2760;672;1233;1327;166;2427;1754;655
11;2705;844;2699;1869;2162;2872;1446;1591;241;654
12;2809;1321;856;300;693;1631;197;68;1823;1425
13;4045;197;4082;2871;2705;4221;1436;1833;985;3601
14;850;2659;2427;4221;3614;1513;658;1617;1926;2746
15;2686;658;611;2740;658;197;672;786;166;327
16;2882;2952;1498;2059;2952;1788;2582;4141;907;2427
17;197;1955;696;593;2302;2427;1380;3024;2871;3571
18;3571;1128;4875;4045;176;1434;927;3651;3012;1768
19;990;1928;2746;90;166;2896;3571;4239;803;286
20;1562;566;300;3037;69;3136;2699;662;2934;3570
21;166;2666;1986;1008;936;4051;2686;4807;662;3820
22;2763;2662;2658;2087;3136;772;2447;453;4027;2740
23;2705;4173;3697;4917;197;2915;2526;1229;1339;964
24;161;3136;4029;3136;2872;880;786;655;1184;2705
25;3888;1436;2592;1737;2882;4534;2740;3136;2466;2023
26;374;4245;3085;611;4105;1440;3136;1327;3226;442
27;1436;4045;4272;2095;1816;241;1631;824;1317;2863
28;1217;2950;1493;1065;2391;2763;4448;696;4014;40
29;2952;2740;1683;297;241;1358;3571;368;2665;1327
30;2707;2882;3136;2667;2740;1619;1011;2705;4234;2882
31;1675;2622;4346;3190;4388;2667;394;1415;3136;662
32;197;4085;2686;660;3926;4775;2638;716;529;4302
33;1497;2790;2031;4733;3316;2522;3881;1436;2790;660
34;65;3059;529;1446;657;2427;2704;961;786;186
35;1798;1324;2871;241;1327;1683;4353;2439;3668;2686
36;2427;4107;241;3523;1631;1431;2746;529;4045;4566
37;3228;786;4788;655;152;4197;4735;660;2951;1446
38;3043;4756;4339;2699;672;568;4748;2293;2566;3136
39;4711;611;4051;3391;4157;1425;3164;1446;2760;3427
40;2699;2646;4650;4595;761;3146;1398;503;1327;2871
41;2302;4051;2152;2872;1610;2443;976;3163;3136;4710
42;1109;4209;1339;2882;1436;1396;3267;1803;394;281
43;3136;4171;660;1431;2871;2746;4045;4051;2746;432
44;3931;2933;672;3136;2699;2705;535;1726;4510;1339
45;300;2873;1679;3024;4051;3887;2763;4517;1859;2254
46;3266;2631;545;662;786;1388;4104;241;1683;2686
47;1683;2546;749;1426;1446;2645;529;4026;1446;414
48;658;3527;4216;2705;2343;2882;3124;3999;660;2763
49;568;662;1846;4051;2790;655;1431;197;3571;197
