;0;1;2;3;4;5;6;7;8;9
0;637;3728;886;3921;1073;424;1155;2899;564;869
1;1926;529;3809;661;22;22;2686;3764;3005;4325
2;1446;657;696;927;2705;3136;2746;4820;2686;936
3;123;3852;658;326;611;450;2673;4516;1858;4763
4;4184;197;2707;4910;620;536;1327;657;909;529
5;696;2447;2871;3136;4625;1444;1406;2604;3136;3558
6;864;696;593;3164;139;4;1339;3627;4908;4079
7;2427;1631;2780;991;2493;611;850;575;2766;2475
8;611;1436;4012;804;4441;611;3993;4027;4648;453
9;1946;2872;1099;166;2800;696;4572;4304;2760;4642
10;76;1401;2080;1597;270;2724;1446;1631;241;1638
11;1638;3164;4752;3290;928;3136;4516;529;2899;985
12;2102;2705;3049;786;2867;2928;1795;2453;262;4045
13;2080;786;3136;1458;197;1099;4029;63;4051;1936
14;2427;743;1631;49;2983;1401;4763;197;2983;241
15;1352;2760;786;3571;884;1794;471;1446;1339;672
16;575;814;2371;4406;2872;3136;3148;4252;1266;3453
17;2705;2427;4713;377;197;1099;3778;197;2882;117
18;2740;2661;1430;16;672;676;881;3327;2790;2740
19;3812;4789;658;611;1456;4012;2740;2705;1099;3508
20;529;2716;2707;1206;4513;2705;241;696;4843;2447
21;2707;2686;3503;4516;2871;197;4674;1327;660;2592
22;4327;4679;2667;4012;4068;1436;660;1928;1866;4012
23;2871;1339;63;730;2427;2699;3832;2686;575;197
24;1483;660;3362;2707;3571;1612;3665;2582;611;286
25;2922;2395;2746;3062;672;314;657;4012;63;3869
26;2276;3503;324;241;2699;1436;4045;22;2705;976
27;3136;674;4516;4786;658;3571;1446;3668;2871;2740
28;1327;241;197;575;1327;2766;3131;660;1959;1819
29;786;850;850;2427;1401;3244;575;3651;2740;850
30;3375;3651;2686;672;4199;1206;611;222;4763;3627
31;2237;4045;3459;2740;529;1339;3990;2872;338;670
32;1436;2502;2427;382;3136;3651;2983;529;1339;509
33;197;2673;2790;22;3136;657;662;696;22;2134
34;2699;3136;1828;492;4525;1250;3867;675;822;611
35;428;2983;4219;529;1631;2241;1105;2244;40;1835
36;3571;166;4014;3123;462;2871;3503;4003;850;1282
37;3983;822;1206;3565;648;575;1206;1206;2027;314
38;2828;2871;3571;3186;4045;1339;2427;2790;1592;614
39;2790;815;2933;3702;850;3867;4696;850;3651;3136
40;4516;1718;197;1327;3369;2696;1382;658;3136;1365
41;4045;3136;3651;2693;4012;3701;2871;850;3136;2699
42;4207;2746;1339;3798;3423;1582;786;1099;4012;3186
43;370;1110;3542;3503;241;2705;1638;1662;4516;3867
44;1878;575;2882;148;3230;1852;4182;1401;1446;2871
45;166;418;1471;1320;2447;2826;855;786;22;2377
46;2983;3867;197;1631;786;3078;3960;2898;1145;2844
47;22;3228;3511;1446;611;4826;1025;241;2427;3571
48;3627;1164;163;197;1436;1233;3325;814;696;611
49;2527;1446;4031;3278;657;1203;1991;3958;742;2703
