;0;1;2;3;4;5;6;7;8;9
0;62;1098;1608;2006;1933;408;1922;2388;875;414
1;1417;1191;1064;70;1460;1522;681;1971;142;2384
2;2189;1145;598;266;2524;736;974;638;2019;2027
3;884;1321;115;54;700;2057;730;2432;2279;1043
4;294;1852;2071;2310;1711;185;2017;2534;419;1012
5;1416;1464;1114;631;1462;2511;232;432;905;1473
6;849;88;546;306;1029;774;1788;395;1565;712
7;2199;2261;584;142;547;1463;144;869;1966;2230
8;1176;603;1048;2408;892;1254;1071;1188;1926;184
9;91;1188;2337;1805;724;1257;1658;1822;2195;2369
10;788;594;1980;2386;885;540;1462;1296;142;1442
11;1812;67;1399;208;725;725;2195;2289;1853;1384
12;1607;1313;2333;845;557;520;1154;2494;2048;1675
13;2071;756;1753;257;663;2126;2060;842;174;178
14;1280;1157;958;2329;1438;1822;628;2219;2384;952
15;395;929;780;583;136;1922;55;2447;907;397
16;2313;1224;988;1455;1851;28;1671;2004;1018;1759
17;974;325;540;2487;231;1473;2422;808;1213;377
18;2006;1876;1070;857;269;1544;553;1181;327;1152
19;1325;1079;63;2263;1580;2441;2403;2167;1484;1060
20;2478;2486;1432;2422;557;2431;2104;175;969;1908
21;2223;1082;815;1117;1805;1154;122;1354;908;2272
22;1472;691;500;893;1065;1823;209;762;2046;1028
23;1422;544;1870;1871;1876;1152;2352;282;1239;2351
24;309;634;1057;2507;2410;2154;625;1211;1659;1042
25;2349;92;303;2462;567;2519;2205;1153;2190;2443
26;2157;199;776;1674;483;149;2058;46;270;2395
27;1432;1423;1132;294;805;1523;837;2069;11;318
28;827;281;28;2333;2304;672;302;1591;2151;1060
29;2215;1043;1845;488;1115;1752;2123;12;717;1184
30;2067;557;59;990;360;1298;2072;354;419;377
31;1753;837;1958;1213;1913;1333;1009;1619;2338;1920
32;615;1748;2484;1339;1713;393;1137;573;2118;805
33;1447;2395;2210;568;2163;1887;934;2510;551;636
34;759;1446;1252;1372;1916;145;2095;2403;1993;1757
35;1449;153;1712;1788;737;1262;2071;708;113;2077
36;1753;2532;1938;2064;1473;1391;861;650;1978;1169
37;2250;1005;1622;2120;119;2109;2247;1078;724;1442
38;2458;1290;2412;2426;1067;2258;804;1640;1445;520
39;1423;1463;1463;2209;1763;1181;2196;1198;1095;640
40;885;422;1087;695;1869;241;2453;2469;139;1932
41;979;377;1945;2078;249;1157;2232;190;2459;2009
42;268;2400;411;1690;2516;377;774;648;1244;1341
43;1311;391;1136;2373;421;170;2319;2198;568;1534
44;1413;1497;1305;1552;21;2138;1794;1793;503;2433
45;1496;150;2512;323;2207;2394;1326;1436;1851;1287
46;737;372;1020;8;1140;1175;1022;1242;651;2502
47;1824;2303;866;630;1368;2244;1286;2197;2353;915
48;1162;2096;1193;175;2386;1092;588;710;2373;2356
49;1649;2143;128;1537;523;1624;2465;1698;183;1495
