;0;1;2;3;4;5;6;7;8;9
0;890;2220;381;713;519;2005;1717;2306;712;2533
1;1950;2295;402;1359;2267;1498;1503;746;28;1463
2;919;1787;2110;1160;1458;632;366;586;277;2398
3;1572;936;1957;289;2477;1774;512;700;2444;927
4;510;391;505;311;807;1115;2518;2157;2002;445
5;1930;2195;1784;350;11;1285;2067;496;1275;2219
6;1798;535;85;138;388;2071;2332;2105;374;1174
7;1154;2461;2100;1551;725;2424;1789;2198;359;336
8;1399;244;2163;1039;2511;958;1892;628;279;645
9;2374;1728;132;2305;1846;2206;2083;810;1965;2511
10;1186;1422;1267;1378;2385;1365;2361;727;2112;725
11;2044;1152;2505;849;1937;1973;1805;978;2257;393
12;1709;1331;2322;1986;1249;309;213;703;1330;1460
13;540;1166;2451;1887;2220;706;1848;153;668;683
14;1711;2267;1140;2521;1708;363;1613;576;1711;543
15;2054;676;1480;714;429;2339;435;330;1798;1357
16;1840;148;1404;1421;1342;1101;1568;1404;561;2396
17;690;25;1375;2223;81;1646;908;1036;1581;1887
18;2168;309;2245;1661;1617;2315;1675;2136;151;978
19;1837;1824;133;2512;1472;881;2404;2054;1582;1164
20;1932;469;78;47;956;245;1406;732;1247;518
21;1216;1850;1799;1689;842;371;1790;338;1187;1201
22;2459;89;517;2104;1844;1161;898;2290;1441;2418
23;760;2151;2445;2157;550;979;243;1926;2238;1844
24;2131;634;1237;1229;984;610;1953;2263;1179;836
25;1812;1135;1910;2364;648;1043;1991;208;1358;1708
26;994;1154;2207;581;441;1855;13;419;2511;1442
27;2085;751;2053;1903;1437;2364;1967;1957;1537;280
28;2071;1409;45;1346;211;1780;686;123;1587;1103
29;607;411;1946;1070;645;544;1399;1027;2517;1920
30;1248;400;2145;2007;868;180;334;2119;1490;652
31;1406;481;483;1593;2358;837;1406;1674;833;1024
32;1847;2322;1777;1841;1495;1314;142;750;651;884
33;1473;1517;2135;2145;570;2479;748;2448;1531;676
34;914;1824;1238;2415;2093;1781;144;2145;1154;175
35;2203;771;231;331;2179;2134;183;650;1342;2354
36;157;797;2531;1190;574;1433;1830;2505;1871;2156
37;1798;2332;634;1244;2044;919;849;1438;300;1982
38;86;1478;2171;246;1796;2459;2337;2213;1558;718
39;1627;1653;1748;2024;2477;2455;2212;1343;2048;2140
40;225;654;2466;581;565;740;1829;538;1775;1279
41;1909;144;2123;2088;1476;1343;2120;303;649;1711
42;506;1228;2192;1926;1839;1959;2167;825;339;1494
43;2393;1365;193;756;1454;365;2397;1321;763;2469
44;2024;324;1528;1154;1137;54;1463;1214;2215;2367
45;2396;1154;278;442;914;1395;995;2174;2401;2031
46;434;748;2150;1081;2227;1096;340;196;486;1649
47;354;768;2013;620;1156;2033;22;1551;720;913
48;2512;991;1638;2206;1422;1328;2028;414;1903;2265
49;35;2083;951;1774;2518;796;414;1864;801;2122
