;0;1;2;3;4;5;6;7;8;9
0;654;2100;670;1964;2138;1743;91;1367;2363;1705
1;1580;178;219;1524;444;173;739;1006;1109;2396
2;476;1513;1775;1051;2480;973;802;1658;1265;1502
3;2273;1510;1337;743;502;1359;2231;1623;1779;2525
4;1835;212;1311;2507;494;266;2012;1363;209;1722
5;917;1463;1123;2112;1206;2198;224;1985;1819;281
6;1153;634;2242;722;444;883;2506;1824;2157;2107
7;275;2176;917;2411;977;2096;277;168;1153;2170
8;15;257;1375;1276;2006;1147;1600;670;12;1748
9;1444;1704;2132;2393;327;2136;2178;2077;10;1274
10;132;1535;743;805;2394;1020;1321;692;2396;2118
11;247;315;1134;2057;741;2538;29;556;1327;2480
12;1700;1416;365;679;661;1861;597;364;2306;2095
13;192;1381;1237;938;2308;1079;440;2039;2320;628
14;1656;1106;2513;2255;2153;1652;1241;854;1965;136
15;950;2297;498;1546;1968;1288;1912;441;195;753
16;1135;1891;967;1819;2525;2113;2090;1740;2396;1327
17;2187;1876;349;1476;2188;2218;62;2247;1037;325
18;974;129;1311;250;1296;717;1672;362;2467;2061
19;231;1504;45;680;1787;72;473;2138;144;1257
20;712;2157;1863;1922;670;857;1462;789;863;1269
21;750;486;1736;311;2348;1155;1159;2187;1739;1002
22;1734;297;2511;1154;1781;2118;2025;1256;1828;2330
23;161;502;1923;455;1507;2458;1140;29;272;233
24;753;1653;2201;44;937;1594;1319;1477;1418;2004
25;1059;1283;651;467;625;2145;1551;2391;2376;2511
26;1806;724;1312;2023;452;1759;2518;727;2511;2069
27;746;812;297;1901;664;340;1072;510;2036;1686
28;667;2158;1282;1330;1130;460;2201;601;1113;141
29;2467;596;2000;2048;7;2477;936;1095;560;1472
30;763;1185;1938;1091;2446;2510;731;561;1233;142
31;1765;2118;77;1771;1146;2000;1796;151;1764;2201
32;557;1217;1567;351;2500;990;1649;1748;1079;294
33;1550;2387;1658;1900;2075;1536;527;264;1317;2351
34;2349;1769;1954;109;2436;1716;1524;2058;1762;1648
35;1326;681;636;1511;136;1332;549;665;2298;1336
36;2157;1014;1300;1896;580;1312;2031;1674;1154;267
37;1300;219;2167;905;636;221;1966;2213;601;351
38;1987;271;537;196;2331;447;1750;1198;705;2206
39;2527;1002;2204;1264;366;3;1922;1565;830;2296
40;556;326;546;676;2065;2044;809;296;2048;798
41;1883;592;215;1300;537;1124;2162;1007;2491;424
42;1404;325;541;1262;1317;1679;1488;1391;348;725
43;2098;1036;1183;2350;312;255;2138;2313;1330;661
44;101;2138;86;50;2071;111;2259;1103;1432;1801
45;1517;1263;2273;828;1903;1805;296;491;1205;2130
46;1303;354;377;1817;294;2337;1564;2343;342;963
47;2104;1067;163;2268;1328;1197;1228;129;310;2303
48;133;503;1953;1969;631;932;1310;45;1913;2401
49;153;1327;126;1290;127;1015;177;1467;103;2481
