;0;1;2;3;4;5;6;7;8;9
0;2348;1838;1477;1005;2265;29;2006;2068;1033;2416
1;81;2164;485;921;893;1313;333;1153;572;845
2;1511;108;1372;142;1865;264;1887;881;648;878
3;228;677;981;844;1406;1065;1814;712;2057;142
4;1777;1130;1488;1900;297;2138;345;2371;970;987
5;736;1853;2253;139;488;625;42;1325;1649;776
6;1326;1632;1090;1777;506;1113;2186;912;1075;2050
7;275;852;490;851;422;186;184;571;2507;1562
8;2493;2198;1936;928;1252;468;1332;2189;1840;887
9;514;1399;778;891;2115;2165;1412;108;660;1974
10;1047;1060;1706;1964;1406;883;1417;2210;1699;1116
11;2432;1663;786;1330;1592;874;2172;373;135;1910
12;2137;2071;315;559;379;411;1676;631;610;195
13;2074;2201;1838;2198;2427;329;1481;1429;1615;260
14;2465;1137;1503;2256;2043;2515;2468;1805;1154;2335
15;2491;207;1681;803;279;2162;1791;1321;1799;178
16;1217;1872;1239;2525;1256;493;1224;2165;1161;1233
17;263;1978;220;258;1280;88;1337;2354;1463;1629
18;2410;1671;2069;34;2489;1079;366;1649;2389;417
19;1630;354;541;1571;1321;2237;723;2466;1486;1033
20;1262;585;1663;2138;2410;2235;101;2483;1338;2283
21;1723;645;2089;2507;1157;44;766;2250;2209;1695
22;1737;683;2124;1331;538;1483;1527;2197;1282;631
23;1377;2071;1810;464;374;1529;2022;294;919;409
24;1524;2420;830;1335;1090;1893;2302;1749;730;1154
25;1399;2442;373;2065;2274;476;1748;692;2156;2387
26;1565;1627;1612;2467;1451;2060;2365;1313;325;1113
27;1014;2273;798;900;1541;1393;199;819;211;1917
28;1159;2534;2305;1565;2472;1354;796;1096;1630;424
29;1423;306;179;693;382;1909;2410;2333;338;2025
30;995;2349;1270;979;1154;329;467;2516;1407;807
31;435;1852;1894;257;1960;53;2122;1048;165;2240
32;1597;957;1083;1330;465;1841;1807;78;2320;1119
33;1479;1018;1123;2293;1817;301;264;1154;1288;759
34;2225;2362;141;1682;2312;1010;2060;1254;2246;2138
35;2116;91;745;91;811;1850;1829;849;241;2133
36;2204;532;446;1217;1711;1148;2195;487;2136;1137
37;14;517;835;1462;797;1525;2179;142;1272;391
38;1895;2258;1639;288;65;374;44;1124;1079;371
39;690;992;1575;1511;23;2381;1775;2389;1506;1378
40;2344;360;1740;834;428;296;679;2159;2493;1024
41;2145;1154;1913;916;2454;2147;1218;2069;2509;1562
42;1898;993;1893;1425;2363;1059;2440;1830;2124;1668
43;1172;1123;923;458;487;2240;1824;12;1346;952
44;1900;1462;394;2432;1155;799;1973;2260;89;1282
45;221;819;1717;640;1327;2207;582;381;654;2461
46;1279;2154;1665;2352;61;1752;895;1525;2461;1125
47;627;1699;1396;792;2127;254;1944;2202;1362;1771
48;2007;2480;10;1711;174;950;1223;2220;1528;91
49;258;2086;1684;1454;1475;636;150;1556;841;1624
