;0;1;2;3;4;5;6;7;8;9
0;1871;466;1591;886;665;1523;1309;110;759;598
1;1762;1297;1049;2238;196;2401;769;1351;1591;2474
2;2060;1982;813;1646;1056;1482;2445;1312;2056;2310
3;2396;988;2474;1328;518;1007;2060;2387;302;1996
4;664;2406;1705;1571;2302;2272;631;2122;655;649
5;53;496;1773;2359;1372;116;142;247;1987;2321
6;1284;1166;20;2192;1509;1026;1319;350;1086;514
7;529;1917;1887;151;28;2384;1168;2310;532;572
8;494;1091;1342;1831;2121;1649;366;725;699;1361
9;506;2143;365;205;673;2313;2236;1095;1748;533
10;802;647;1443;629;287;886;1254;1147;347;578
11;774;1953;374;2306;2222;1044;1448;2189;1035;1753
12;487;1088;532;986;1898;2157;2424;987;148;91
13;645;2019;785;557;2236;817;1759;57;631;2204
14;10;2096;198;571;153;1969;2216;2004;2347;2132
15;2145;1132;88;1112;303;2137;1186;2507;2028;1276
16;2496;913;1374;2338;1740;1140;459;1010;1406;780
17;191;91;1533;952;1805;1879;1745;2138;888;2315
18;354;1719;1697;485;654;1094;1608;2403;618;1714
19;893;1002;431;2138;786;16;2169;1615;951;1663
20;2269;2325;465;1929;12;96;142;1511;98;908
21;1095;1749;1392;1759;373;1640;2281;1925;1399;1232
22;2140;2254;1329;1616;1007;1805;2198;556;52;2232
23;179;1857;1084;2279;1922;2538;1517;891;1611;614
24;2395;393;352;225;1098;202;919;1415;1393;2025
25;2006;1055;2064;2039;329;1556;2501;975;197;656
26;1705;2239;1939;651;796;1670;674;1838;595;805
27;2320;1746;527;1085;2396;1140;357;2138;1472;2400
28;1488;1823;2335;1180;1779;79;1035;1127;539;1402
29;597;2147;1235;1561;2388;223;692;170;901;1997
30;1338;1154;635;904;2206;2218;248;33;45;1183
31;2134;839;142;1307;1108;323;988;1405;1463;1174
32;424;2467;845;815;1067;1103;1202;1965;216;1719
33;2297;1741;286;1958;643;2004;1350;2374;2538;1987
34;1140;1220;2154;2408;733;1044;202;753;149;323
35;36;2527;2025;1677;2399;9;1860;2001;1544;2173
36;2057;2023;2064;1772;816;1312;328;1388;1035;2135
37;634;1681;1762;1934;2098;465;309;1684;1136;1447
38;562;22;298;1262;1365;1812;711;53;1268;625
39;712;29;2169;1576;1962;1331;1096;2453;2136;1867
40;478;492;381;1349;401;1931;337;190;278;2111
41;2138;444;848;1442;62;2143;772;751;915;2248
42;979;1991;271;2186;2303;1650;962;222;1059;1282
43;2360;2457;2393;2075;2069;1130;1472;192;419;956
44;1823;1189;1956;2071;2406;417;1217;1121;400;2069
45;463;1061;2004;465;1780;2189;2325;1211;1581;1981
46;1786;99;1650;1564;512;1763;475;719;1207;309
47;1986;1522;2062;2393;979;1116;2514;776;521;1330
48;2195;1706;772;490;2208;1291;2105;1263;443;771
49;1309;1416;2514;1622;1159;1169;727;1399;558;971
