;0;1;2;3;4;5;6;7;8;9
0;1229;1787;1341;2297;1188;1931;1049;954;786;43
1;1876;893;696;155;2181;1298;1846;414;2225;1086
2;1077;1497;107;2317;1424;669;1295;1305;2431;1297
3;1901;1729;2395;117;2207;774;1746;765;2083;2296
4;560;1484;1692;569;1978;1978;1033;827;17;1706
5;1813;1955;418;2085;1344;2501;1294;302;1913;636
6;1330;2058;296;2356;422;2105;1285;237;113;2100
7;550;1716;2006;369;1975;1749;119;970;1906;1792
8;1770;1415;1600;2119;664;161;1263;88;2073;1447
9;153;2453;661;1521;1646;1360;2326;390;216;2209
10;2350;1988;2486;1559;2338;1259;178;887;2223;2292
11;2367;362;1770;1654;2186;558;1033;761;1357;1635
12;752;598;1171;188;1598;66;1078;1851;25;1257
13;2432;1137;1954;1522;1428;2136;611;2030;1793;2069
14;187;1770;660;450;2426;1098;905;1794;1065;2144
15;1740;832;1558;1938;894;2038;1488;222;535;444
16;1238;2392;790;786;979;759;1668;1848;1731;2490
17;142;30;2512;1241;897;29;2135;2145;2284;2304
18;2127;1293;936;1408;1185;997;104;1950;971;790
19;1699;1887;753;281;2425;144;634;2534;1561;2138
20;1517;736;753;1744;2069;1871;1929;2363;809;151
21;642;1930;2529;1460;392;2258;2071;15;279;1422
22;1303;2157;1217;1285;2354;49;951;2403;2091;2477
23;117;1616;2279;1463;1424;781;2105;2526;197;1431
24;492;1052;1447;1660;1311;44;805;1920;564;205
25;565;1317;1280;113;2400;788;935;1327;387;625
26;766;2217;1824;2332;1515;2162;509;1788;2052;1334
27;2208;1899;2404;128;2385;791;2160;194;489;1493
28;500;265;1293;81;1179;1057;2487;422;1455;1805
29;1772;2214;1000;2372;1871;303;2115;821;604;1432
30;2363;1161;1851;2073;1171;2207;651;2005;1823;417
31;2483;785;323;1720;695;1851;1987;184;845;2253
32;1435;2296;1328;1357;607;1316;184;874;1692;382
33;2149;2383;1130;382;966;764;304;2155;1112;1828
34;82;2333;110;1831;1919;783;179;1718;1766;1741
35;1488;943;2024;459;741;2488;1416;1991;1405;1153
36;1667;1248;537;2187;1490;206;2236;1200;961;2345
37;2234;2138;591;650;2119;321;1536;369;401;1984
38;124;2274;221;296;2004;1889;738;224;229;2523
39;2313;2307;1856;1083;1351;1141;1808;2295;730;363
40;1759;1145;1613;55;731;1448;25;1126;1466;2148
41;1237;1463;2368;1309;1817;2067;1154;1867;128;2409
42;1909;1674;316;1585;349;362;1264;2254;2534;1386
43;422;1740;2010;2168;1777;1653;53;697;2136;189
44;1359;1327;2241;818;2538;2268;1615;2289;761;1587
45;1261;2341;2190;1044;1728;799;565;649;1797;746
46;1613;500;100;727;1051;411;102;568;1321;1800
47;119;1839;1723;928;799;1405;2416;748;2139;1839
48;648;220;496;236;181;1522;245;1660;2325;984
49;2207;192;2503;941;416;1786;395;324;563;558
