;0;1;2;3;4;5;6;7;8;9
0;2073;1113;1244;1388;2052;2521;1742;1786;170;384
1;2363;139;2069;1513;1153;64;78;1570;969;2511
2;1290;25;1324;1823;2137;1137;574;822;1812;2182
3;1355;2229;1785;2337;2453;716;2394;742;1183;2472
4;1740;1362;443;1436;384;1494;1131;453;2279;686
5;1522;1262;103;48;408;197;970;762;1574;1374
6;183;630;2452;2303;554;2379;642;1928;1620;542
7;2058;2136;1689;2101;1338;635;736;2370;2126;113
8;1911;2202;522;803;1747;749;101;12;334;39
9;33;2354;2079;255;1761;121;1892;2145;1800;2299
10;1379;631;2123;1330;1802;2067;1154;1376;2045;794
11;2159;268;2183;2283;557;396;2073;731;1670;2267
12;330;1939;2428;2188;1317;1870;441;1716;1153;588
13;813;1298;363;2143;865;2396;871;1314;1611;2510
14;1722;267;1427;1039;1184;2279;1757;2524;417;264
15;2518;1389;1668;1186;26;1839;2011;156;1701;409
16;1325;649;199;341;217;614;1722;1875;1407;597
17;204;1391;1293;1046;1012;1545;1348;1525;690;1905
18;2518;1290;1347;796;2291;2281;1823;1352;176;2232
19;1495;2456;1880;2158;862;2376;968;2136;1393;2138
20;2161;1358;2241;881;1510;405;1859;1031;1753;2100
21;2265;1969;1078;1114;182;1941;672;9;351;1328
22;1262;2181;2298;1749;353;2069;449;1451;1441;2109
23;2407;327;971;2180;1849;1563;1203;1130;97;1851
24;1316;1080;2149;1970;2227;2453;903;1495;2069;1146
25;1631;2096;1065;1517;1136;477;344;2187;770;1396
26;865;1461;1442;279;1309;188;1347;1881;2127;1435
27;581;988;2138;2390;630;2234;2440;1845;2347;612
28;1760;1562;153;1228;213;963;29;2017;609;170
29;2089;1417;1432;1522;2384;1660;2177;129;1447;102
30;1314;2049;986;1138;1708;2414;2395;1354;1471;829
31;1015;125;242;205;563;2227;2420;1341;1002;1328
32;979;722;2044;2298;1793;795;1998;67;668;631
33;2036;1690;2527;1803;2135;1413;178;1421;2189;431
34;1416;365;1712;2459;424;2107;1399;455;2412;1113
35;1004;247;1136;2323;1088;2297;1622;2260;983;1547
36;986;2058;2156;1565;1247;1132;142;450;1226;1447
37;26;1653;176;1017;913;1660;326;1787;913;1845
38;1690;136;2514;144;2518;217;116;1392;2348;1293
39;1116;511;2530;1580;539;1377;23;1378;1763;494
40;1803;934;939;1152;333;2445;2400;650;650;583
41;916;772;1343;1984;399;1533;338;1021;1959;2478
42;2069;2148;2276;1778;2456;75;544;184;1214;2136
43;1041;153;55;260;802;662;755;1563;493;1043
44;659;1925;2477;1568;861;121;1741;2403;2301;1190
45;2445;1088;774;2427;496;1857;2452;314;1097;489
46;1721;821;1096;1753;2044;1649;617;1300;1032;1515
47;724;675;1021;356;1939;2039;1810;1372;2423;26
48;2145;1851;1864;2423;1074;265;1763;2162;2436;1310
49;1024;24;699;1033;1245;88;2198;2387;2536;1831
