;0;1;2;3;4;5;6;7;8;9
0;28;1767;2137;741;1613;953;1796;556;980;2416
1;2354;2156;1508;453;1262;578;2156;1154;1206;901
2;1154;1318;2393;1347;2193;1641;2177;2052;2162;10
3;2526;752;516;1761;991;1192;1491;1279;99;1098
4;692;1813;848;634;563;1860;107;1167;810;724
5;1291;1739;96;2422;1177;1154;1651;2459;960;1122
6;1472;571;1296;1267;1317;2328;1991;2006;406;328
7;211;1240;1840;255;335;2511;839;1288;125;1656
8;494;1162;2118;51;250;1159;97;374;1262;760
9;1706;1768;1493;1868;744;1360;1805;640;2393;178
10;1452;1293;1542;880;1045;2006;152;2524;313;2004
11;648;544;956;690;967;151;470;1884;2290;774
12;103;735;565;1228;86;701;1565;33;1934;1828
13;2144;650;1414;427;724;1393;2023;2229;1154;1635
14;1042;250;86;200;717;2432;649;1330;1909;1761
15;649;815;2089;2362;2474;817;2122;2105;2400;1711
16;1188;2437;1510;177;1494;2408;1390;2534;1184;1179
17;1735;631;938;1109;1169;1987;792;2067;1321;1593
18;848;265;151;1341;1153;1116;1674;1154;1714;2138
19;2144;1072;2406;567;1914;1816;436;320;649;2004
20;2299;698;762;842;395;2111;938;458;272;2137
21;199;1510;1640;402;580;1861;2154;24;678;1515
22;895;2136;1874;2192;1404;2225;2385;628;1648;1862
23;2234;250;917;749;1171;2429;1678;28;1268;1655
24;1257;2533;852;1144;825;2393;1911;340;2394;1494
25;323;1052;555;976;2057;1060;1565;798;1393;2383
26;1092;1192;238;1642;2387;278;1215;2511;1172;1053
27;1305;669;563;1742;960;2306;1106;1982;1594;1522
28;679;171;1946;1317;1844;2350;2484;2426;2155;1429
29;2337;2314;1425;2136;815;1312;153;515;1208;1646
30;2054;1877;2028;1363;476;1701;728;791;292;2436
31;1226;1360;2221;1752;2217;452;1120;1651;1677;2181
32;661;911;51;750;1084;102;2005;1234;994;1008
33;2364;1690;2058;2325;2059;2213;39;2201;70;1560
34;2391;224;1463;660;192;1624;898;648;2178;2198
35;1982;98;139;273;912;1079;2406;571;1447;383
36;1543;1035;2186;1216;225;1717;1202;2395;1324;1416
37;2155;959;1919;2292;1831;923;399;748;1115;261
38;1757;1423;465;1629;2216;2247;1152;424;2438;1329
39;12;2241;1580;931;2209;1312;2266;648;21;117
40;1347;2532;2479;1189;539;2249;40;1538;1358;651
41;1964;1184;2025;1108;1290;258;1852;634;560;443
42;1782;1024;787;963;2433;1367;1346;1883;2312;200
43;2057;2160;1605;375;509;255;2141;2525;1743;1975
44;221;915;2511;1433;48;590;1159;1578;2313;2487
45;157;151;1426;170;1749;1290;1172;2456;2069;1538
46;1312;1560;979;1641;1473;397;1175;803;885;992
47;1035;1708;1203;289;404;31;1791;1451;935;1480
48;2226;2047;486;1083;1813;238;241;1541;1404;2068
49;330;124;1058;1929;422;634;98;1656;1634;1154
