;0;1;2;3;4;5;6;7;8;9
0;1985;1271;2053;2523;1406;2089;1393;2492;1757;54
1;940;834;1341;2355;2391;269;1208;1305;2136;1754
2;358;13;2344;1756;1554;211;2138;2324;2205;622
3;131;1598;1239;129;2484;1762;1957;647;799;362
4;205;2432;2419;1024;1834;570;312;1130;1177;819
5;1673;1588;1863;724;1775;1144;358;153;2004;255
6;2071;2475;1815;2380;11;1493;1775;492;156;1000
7;1253;1626;1386;1948;1169;1766;1359;1723;2082;2096
8;595;310;816;2138;1428;2038;2339;1798;1350;2241
9;1310;991;518;2137;1596;2537;2136;2204;1647;2023
10;1070;1263;1821;686;241;885;1138;1395;1427;1926
11;1871;813;1987;1207;1155;1519;1605;317;1452;2367
12;1889;1986;1769;760;2187;2071;1925;2472;302;2329
13;801;1762;1589;912;958;2146;249;1155;1083;2143
14;748;1938;414;799;4;2245;1900;2485;1839;930
15;2480;2460;2130;1010;2396;340;1916;338;1917;875
16;1366;2217;609;756;750;43;373;2280;2027;1954
17;97;1195;521;2363;636;1680;133;707;276;2013
18;736;1869;2271;683;1347;2085;1712;2469;649;16
19;1831;2337;1130;1759;475;226;2394;591;895;1288
20;350;565;1968;2003;681;1492;1311;2165;1668;1362
21;1907;2138;2255;575;448;774;815;867;1765;1318
22;28;624;1651;1952;1392;1321;1283;2073;1746;751
23;935;2232;487;1154;496;505;1627;2484;2351;902
24;1341;230;1297;2000;1987;2410;463;35;929;1097
25;16;554;961;811;11;68;828;1649;1155;151
26;2106;1510;882;2056;2402;206;1501;1162;175;236
27;1851;2264;820;2250;1589;1411;1331;1364;1529;959
28;1628;3;1273;442;1473;247;1359;1969;928;2048
29;2241;2402;2506;2274;1294;1169;47;1159;541;88
30;75;963;2070;632;1985;1749;1020;1683;831;992
31;2218;1765;583;1463;428;1025;2213;2183;390;1418
32;1204;1137;58;1116;323;563;959;788;36;2474
33;2009;2239;0;465;2138;2215;2477;1394;1187;1651
34;2143;1263;1473;497;1399;1310;1939;2016;133;498
35;300;2250;1362;1216;1965;664;2130;523;1551;2217
36;981;2023;21;1846;2508;269;1818;1093;1457;1636
37;1040;400;251;2275;335;142;1463;2167;1629;1347
38;1492;2113;326;2039;272;2172;2265;1327;1663;345
39;1622;177;1818;132;1842;1409;560;2258;1549;1347
40;39;188;2464;970;1254;1341;1358;2230;617;1293
41;2401;2136;1846;1445;348;1598;391;2395;1841;1716
42;930;1979;362;2232;1942;1389;1323;717;2023;1729
43;1917;2352;2297;2396;2334;1370;2044;1353;2208;1064
44;1749;252;18;171;354;793;136;1535;185;626
45;356;1345;2529;1378;486;2157;1191;1753;989;553
46;274;218;639;1919;2342;1511;575;2134;1195;634
47;2453;1839;29;2211;321;999;1388;2473;68;665
48;1346;1042;698;1079;778;2195;1245;724;2364;894
49;2133;2317;819;2513;821;1918;1325;28;207;1823
