;0;1;2;3;4;5;6;7;8;9
0;1159;1068;2156;2142;983;2;1517;58;192;1282
1;603;2408;1824;1676;1663;258;587;280;327;597
2;2287;2060;2520;1860;1284;557;147;2154;2426;1814
3;1658;1821;529;1876;318;2410;329;2447;1986;1780
4;1588;2001;1741;2183;1804;2395;1869;774;1958;1441
5;162;976;1614;381;1377;2340;1844;15;2410;2157
6;2247;631;1364;684;909;1131;867;2203;2306;91
7;1524;1740;1233;1079;1636;1152;2395;976;941;995
8;1831;856;1327;1939;1740;19;1433;1777;1705;2189
9;62;1266;2284;1462;1195;588;1669;1794;1920;1368
10;718;2199;636;902;1252;1817;2429;2236;1449;1077
11;142;935;1253;2334;1122;1330;214;1003;0;2522
12;25;400;313;2197;430;1311;1596;1711;443;143
13;2133;40;131;1029;2151;2016;2452;2512;615;436
14;2443;337;142;2138;1957;2348;2509;138;2103;469
15;1775;1460;2138;2107;972;289;856;746;1014;935
16;2413;2479;2057;2395;1079;3;691;1494;1852;2138
17;2137;142;2268;1726;1956;1533;756;2480;2300;1768
18;2213;309;126;50;164;2467;591;1250;2319;1699
19;970;279;2092;324;1545;269;1798;1812;667;1741
20;1839;2018;2364;994;1508;1651;1440;33;1598;1645
21;1140;623;1051;592;959;314;1399;362;774;2115
22;866;143;2393;1742;1029;2210;1310;2396;218;1726
23;725;121;684;441;686;2385;453;618;274;221
24;36;1626;2459;669;2208;1430;127;477;1536;1774
25;540;2361;2207;1653;1716;923;893;323;1127;1607
26;2183;2473;2060;33;729;1892;2037;1634;311;34
27;465;1198;2472;849;1909;1521;979;1706;2524;786
28;1692;1939;1939;792;1406;1378;2265;2013;607;804
29;1784;2098;699;1470;1915;2048;1340;1890;2216;2350
30;179;724;632;1903;2138;1941;911;1433;1809;454
31;856;2023;542;499;144;1100;2071;1028;1153;1659
32;2476;1544;374;1073;2276;1711;420;289;1726;357
33;1938;1809;2173;674;1562;680;1500;2484;82;1290
34;1115;1676;2421;1426;661;2402;1673;14;2030;520
35;1970;144;1798;18;2298;642;1626;55;160;1836
36;2142;286;859;588;996;2382;14;37;2040;1718
37;630;2340;1535;930;1192;631;623;833;644;1336
38;2060;2107;2156;1407;1766;662;2217;2136;1717;2327
39;323;1679;592;795;2487;761;1270;2047;2454;0
40;9;2461;362;1536;2212;2339;1743;1005;482;424
41;1161;1569;967;1369;2136;1823;2501;132;296;150
42;13;1405;1878;983;2495;2004;2014;1311;511;1598
43;1327;961;589;1800;511;702;193;2153;279;1791
44;391;1140;1488;1924;700;2374;1911;1184;1850;1107
45;1298;1231;1266;1891;427;23;1673;307;2286;767
46;1322;2093;1032;1288;2016;1078;2365;2021;1307;1462
47;1037;1395;62;818;254;1753;2123;685;1639;1140
48;1694;2503;1974;1264;88;175;2252;1770;628;2118
49;2478;1217;2455;719;2108;111;1288;240;1982;1204
