;0;1;2;3;4;5;6;7;8;9
0;2071;2023;1371;1651;634;1155;1392;2368;429;1699
1;197;284;1119;877;2387;1481;1115;1428;117;50
2;1259;1419;282;979;1420;712;494;438;661;595
3;2006;162;1045;261;577;1494;255;1953;1399;2275
4;2241;786;631;1106;1903;307;626;1495;1213;14
5;1531;2421;2483;95;2375;367;309;193;1463;2386
6;2134;954;2125;2110;1997;1152;329;1450;2482;1093
7;568;684;665;2406;465;1920;41;113;1232;1677
8;2364;142;2510;1113;512;2007;1273;2364;2137;313
9;1791;758;1805;824;1225;1702;1592;639;1963;2397
10;1219;846;596;64;571;104;2384;1172;2244;1664
11;340;1682;1283;1087;2112;1278;812;2357;666;592
12;1970;1251;1423;2165;560;1035;533;2157;2427;2188
13;2384;1078;1250;852;352;2224;1462;1113;1081;2041
14;1775;1047;798;2199;2004;631;1839;2265;1744;576
15;538;970;1939;1391;1688;2129;493;1777;1645;851
16;2432;2097;613;28;143;71;1127;2136;1002;2202
17;529;2040;1114;1740;2371;382;1518;1438;2455;1182
18;82;2260;1226;1330;1433;602;635;591;1869;2279
19;1092;787;1239;1442;325;2207;1108;1698;351;1955
20;821;1719;635;1711;389;711;1375;184;1477;1517
21;1416;1685;337;79;2023;2135;1741;327;1602;114
22;1375;718;334;2348;1168;921;2482;1289;1744;1208
23;2086;2402;970;2406;2137;148;1153;1399;2529;1153
24;452;1498;336;2359;1969;798;129;1641;1376;1943
25;1002;2218;1708;2416;95;2120;2477;1795;1317;329
26;884;801;2492;432;1140;1390;178;1334;2267;1753
27;283;2364;1810;2160;1937;2187;1312;213;935;1450
28;1284;1298;2273;383;688;1795;51;714;959;772
29;1178;1260;1398;165;511;428;417;1018;2051;1972
30;1649;2245;453;1957;1381;563;1378;767;1157;2506
31;44;1399;1786;2424;623;2360;904;2183;959;1182
32;1486;1623;1298;153;2136;2408;1743;709;989;2310
33;1939;607;2069;2338;1928;2302;969;269;2476;139
34;1616;676;274;1391;596;2519;2393;270;1596;979
35;1116;800;1427;260;1769;1593;1673;342;2137;339
36;2527;1460;2364;1824;1790;1420;565;249;819;531
37;2408;1940;1562;1154;1929;2062;1030;83;1777;545
38;338;975;1589;547;1326;288;921;384;1794;1327
39;192;1691;1358;1974;2364;632;2017;2469;1729;278
40;1419;264;1408;2532;2198;512;2055;1482;1210;1445
41;2017;1024;1048;2138;1243;2511;325;12;1016;85
42;2454;589;952;934;722;24;1044;218;1176;1980
43;220;550;1668;626;1549;1156;2071;1197;1161;334
44;866;404;767;1574;1789;2470;2322;133;1706;2444
45;428;1293;1386;1536;2022;1831;733;1757;1653;1864
46;1985;792;671;1293;1211;607;2470;1245;1720;2149
47;455;243;2111;80;1396;1938;1261;1399;583;1137
48;558;932;514;334;2139;2071;623;225;942;2228
49;533;1869;1594;1444;1282;1520;915;1596;1570;31
