;0;1;2;3;4;5;6;7;8;9
0;154;136;63;134;93;116;59;2;42;220
1;199;14;171;230;214;122;223;32;4;33
2;45;216;177;113;21;215;80;234;116;212
3;111;108;229;154;109;199;2;29;123;187
4;23;141;203;220;163;116;164;159;172;116
5;136;31;218;206;20;66;1;149;135;188
6;42;137;202;159;116;71;141;169;125;60
7;140;57;18;208;167;137;191;156;136;35
8;202;72;214;92;126;117;237;204;78;28
9;32;159;111;111;8;220;116;227;95;206
10;88;36;169;18;229;111;159;64;200;54
11;99;234;176;156;221;171;74;98;9;16
12;128;2;119;76;176;137;236;171;214;137
13;155;168;72;88;93;206;221;2;85;112
14;192;145;139;64;8;129;137;188;93;32
15;163;181;124;235;234;43;10;173;226;169
16;57;25;47;195;192;176;111;1;218;129
17;169;205;191;11;28;168;61;118;159;230
18;1;117;206;226;161;157;42;149;73;237
19;94;112;213;0;19;200;173;105;56;238
20;166;17;174;138;35;153;137;195;72;134
21;28;116;12;67;112;133;167;75;112;77
22;174;115;47;177;224;86;28;212;227;154
23;25;207;212;172;137;43;214;186;216;144
24;135;106;55;197;228;30;120;91;99;131
25;122;108;99;183;226;98;171;35;239;156
26;240;120;112;32;168;45;79;219;129;170
27;186;76;159;63;228;162;109;73;19;167
28;72;22;158;116;184;173;66;231;156;144
29;94;173;212;72;70;42;201;22;59;122
30;213;35;35;196;58;201;217;208;204;112
31;112;117;147;81;114;207;77;126;4;11
32;221;57;171;126;136;52;78;181;33;232
33;172;212;38;197;3;185;154;48;32;70
34;169;172;82;7;202;133;228;57;168;80
35;210;43;152;25;28;239;188;172;216;225
36;28;49;34;207;25;135;72;127;53;73
37;166;197;94;198;197;79;40;219;230;6
38;73;62;58;94;216;38;157;136;148;164
39;226;239;214;202;189;132;168;72;211;192
40;50;157;61;31;123;134;231;223;129;115
41;4;21;156;169;124;91;163;116;173;61
42;145;206;37;21;39;217;25;163;17;116
43;216;42;52;99;144;28;70;226;30;20
44;232;223;131;137;156;16;219;67;182;67
45;45;181;139;103;23;112;36;61;205;234
46;78;18;135;117;95;38;167;227;124;111
47;19;178;223;147;121;223;234;6;231;48
48;91;37;202;123;113;220;54;159;222;173
49;227;149;164;17;173;238;113;182;152;12
