;0;1;2;3;4;5;6;7;8;9
0;60;131;208;103;158;77;77;31;137;57
1;116;177;127;205;234;183;159;164;159;146
2;212;115;85;70;55;239;209;115;230;48
3;233;64;208;42;115;23;205;218;116;70
4;139;7;76;61;112;121;98;14;193;214
5;87;215;156;23;62;136;103;23;204;129
6;108;42;121;128;71;155;228;79;146;213
7;136;154;127;240;159;115;174;61;115;116
8;112;202;111;151;178;165;101;229;70;173
9;42;214;203;62;226;63;154;42;121;36
10;42;136;153;104;42;205;42;32;48;111
11;197;134;42;174;197;232;151;139;132;93
12;32;232;137;79;103;105;184;168;157;206
13;112;57;23;4;123;113;47;23;59;58
14;149;72;37;234;204;47;15;64;134;5
15;28;52;61;157;178;44;129;118;202;174
16;200;28;208;167;116;73;240;211;8;168
17;115;166;72;179;204;125;116;55;181;87
18;9;159;47;134;206;218;140;205;117;33
19;218;234;134;162;86;115;168;190;54;49
20;213;97;164;182;66;64;203;42;16;115
21;156;156;204;112;202;28;30;140;163;84
22;165;197;58;61;118;123;23;144;205;75
23;48;168;116;26;111;203;8;195;166;238
24;145;111;132;210;184;169;136;173;30;166
25;167;209;25;61;160;66;213;75;191;37
26;182;108;237;122;157;0;140;159;173;136
27;165;231;204;152;64;72;164;219;145;115
28;173;154;74;172;152;200;14;156;5;42
29;84;61;238;143;174;159;78;166;123;159
30;164;159;76;108;168;197;195;206;111;113
31;195;63;239;9;187;42;157;214;69;163
32;214;112;122;116;137;116;123;0;23;61
33;87;220;28;226;230;236;178;4;80;100
34;159;116;229;143;222;78;121;99;168;0
35;229;19;114;229;136;149;115;100;130;102
36;139;36;47;152;94;128;119;31;61;23
37;82;174;175;185;223;223;192;102;126;202
38;72;227;191;107;171;158;201;112;159;32
39;66;107;122;208;25;2;72;238;155;228
40;85;12;232;121;213;232;234;178;14;147
41;49;81;78;191;152;61;168;134;218;169
42;127;197;227;88;23;229;132;59;206;195
43;185;205;172;46;37;59;215;47;56;130
44;156;3;69;48;229;0;19;19;32;212
45;77;210;116;55;111;66;10;222;121;8
46;12;218;203;116;128;156;111;116;235;156
47;143;238;185;3;77;210;67;184;113;143
48;191;184;173;237;182;98;156;90;35;100
49;74;50;214;159;58;99;147;213;91;48
