;0;1;2;3;4;5;6;7;8;9
0;167;237;48;165;35;226;229;225;42;206
1;165;136;147;42;156;166;42;232;38;30
2;174;69;48;37;209;204;114;79;77;141
3;144;28;27;196;173;149;196;44;202;197
4;17;199;43;168;11;124;10;182;28;112
5;100;156;15;190;14;219;74;77;133;126
6;158;213;111;46;77;187;28;207;174;122
7;159;209;169;181;151;203;214;165;135;128
8;68;42;214;215;141;232;113;181;239;140
9;189;223;12;74;177;170;72;51;222;236
10;64;126;216;35;230;156;129;36;106;126
11;9;160;230;149;229;71;209;208;37;85
12;156;215;1;229;126;94;81;31;152;229
13;127;226;168;37;8;108;206;54;140;228
14;28;205;6;216;120;165;8;140;145;93
15;37;156;209;129;103;52;230;206;173;62
16;83;40;57;176;39;203;141;30;165;132
17;136;35;195;158;116;52;100;28;48;63
18;108;138;219;156;141;77;39;126;179;126
19;40;210;77;103;168;134;1;149;19;222
20;39;11;229;43;66;127;131;42;220;9
21;42;235;8;159;19;203;170;99;64;184
22;31;72;136;197;112;197;154;57;162;18
23;115;214;222;7;186;56;165;45;191;173
24;135;193;164;35;35;73;157;136;230;197
25;134;147;183;61;111;7;44;202;111;208
26;43;197;99;174;217;234;88;140;132;93
27;20;232;80;235;135;43;174;13;108;209
28;70;236;28;137;197;32;70;209;222;168
29;227;157;140;206;193;17;171;237;197;226
30;210;57;234;115;67;71;80;235;165;132
31;205;76;68;234;30;9;206;133;15;109
32;106;173;142;107;169;118;116;183;64;171
33;231;12;230;178;185;74;161;48;198;134
34;195;238;159;166;156;224;181;116;232;116
35;164;29;197;210;123;59;141;66;71;94
36;206;4;205;62;169;31;67;197;37;20
37;210;64;210;108;70;172;85;156;134;196
38;21;45;236;112;54;238;159;20;206;157
39;197;186;43;134;240;61;234;202;164;109
40;128;232;178;185;149;167;96;174;127;213
41;17;29;111;59;134;218;115;120;165;74
42;216;57;169;103;27;92;132;235;116;218
43;113;210;59;113;218;160;134;135;192;52
44;52;165;97;72;25;56;174;81;31;42
45;18;126;7;92;173;184;227;40;182;86
46;229;116;173;163;14;28;14;166;207;229
47;197;73;112;116;199;19;183;138;203;172
48;111;128;116;96;42;115;197;21;114;215
49;47;27;103;67;47;227;170;22;61;25
